description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Lechuga Americana BELL's Bolsa 300g,,300.0,g,1.69,plaza_vea,2024-12-07 14:01:26.579113,LECHUGA,300.0,g,1.69,LECHUGA
Lechuga de Seda Hidropónica de Invernadero Ecologic x unid,,1.0,un,1.8,metro,2024-12-07 20:30:55.995392,LECHUGA,1.0,un,1.8,LECHUGA
Lechuga Crespa Hidropónica de Invernadero Ecologic x unid,,1.0,un,1.8,metro,2024-12-07 20:30:55.995392,LECHUGA,1.0,un,1.8,LECHUGA
Lechuga Crespa Hidropónica de Invernadero Ecologic x unid,,1.0,un,1.8,wong,2024-12-07 17:40:28.496563,LECHUGA,1.0,un,1.8,LECHUGA
Lechuga Americana x unid,,1.0,un,1.99,wong,2024-12-07 17:40:28.496563,LECHUGA,1.0,un,1.99,LECHUGA
Lechuga Americana Metro x unid,,1.0,un,1.99,metro,2024-12-07 20:30:55.995392,LECHUGA,1.0,un,1.99,LECHUGA
Lechuga Crespa BELL'S FRESCOS Bolsa x un,BELL'S FRESCOS,1.0,un,2.19,vivanda,2024-12-07 14:28:25.070530,LECHUGA,1.0,un,2.19,LECHUGA
Lechuga Hoja de Roble Verde Hidropónica Ecologic x unid,,1.0,un,2.8,metro,2024-12-07 20:30:55.995392,LECHUGA,1.0,un,2.8,LECHUGA
Lechuga Romana Hidropónica de Invernadero Ecologic x unid,,1.0,un,2.9,wong,2024-12-07 17:40:28.496563,LECHUGA,1.0,un,2.9,LECHUGA
Lechuga Hoja de Roble Roja Hidropónica de Invernadero Ecologic x unid,,1.0,un,2.9,metro,2024-12-07 20:30:55.995392,LECHUGA,1.0,un,2.9,LECHUGA
Lechuga Romana Hidropónica de Invernadero Ecologic x unid,,1.0,un,2.9,metro,2024-12-07 20:30:55.995392,LECHUGA,1.0,un,2.9,LECHUGA
Lechuga Criolla Delisalad 200g,,200.0,g,3.2,wong,2024-12-07 17:40:28.496563,LECHUGA,200.0,g,3.2,LECHUGA
Lechuga Crespa Hidropónica BELL'S Bolsa 200g,,200.0,g,3.29,plaza_vea,2024-12-07 14:01:26.579113,LECHUGA,200.0,g,3.29,LECHUGA
Lechuga Hidropónica,,1.0,un,3.29,plaza_vea,2024-12-07 14:01:26.579113,LECHUGA,1.0,un,3.29,LECHUGA
Lechuga Seda Hidropónica BELL'S Bolsa 200g,,200.0,g,3.39,plaza_vea,2024-12-07 14:01:26.579113,LECHUGA,200.0,g,3.39,LECHUGA
Lechuga Crespa Mix Cuisine & Co Mix 200g,,200.0,g,3.4,metro,2024-12-07 20:30:55.995392,LECHUGA,200.0,g,3.4,LECHUGA
Lechuga Criolla Delisalad 200g,,200.0,g,3.5,metro,2024-12-07 20:30:55.995392,LECHUGA,200.0,g,3.5,LECHUGA
Lechuga Hidropónica Don Miguel x unid,,1.0,un,3.6,wong,2024-12-07 17:40:28.496563,LECHUGA,1.0,un,3.6,LECHUGA
Lechuga Roja Hidropónica BELL'S Bolsa 200g,,200.0,g,3.69,plaza_vea,2024-12-07 14:01:26.579113,LECHUGA,200.0,g,3.69,LECHUGA
Lechuga Romana BELL'S FRESCOS Bolsa 170g,BELL'S FRESCOS,170.0,g,3.69,vivanda,2024-12-07 14:28:25.070530,LECHUGA,170.0,g,3.69,LECHUGA
Lechuga Roja Hidropónica BELL'S FRESCOS Bolsa 200g,BELL'S FRESCOS,200.0,g,3.69,vivanda,2024-12-07 14:28:25.070530,LECHUGA,200.0,g,3.69,LECHUGA
Lechuga de Seda Hidropónica Manantiales x unid,,1.0,un,3.7,metro,2024-12-07 20:30:55.995392,LECHUGA,1.0,un,3.7,LECHUGA
Lechuga Crespa Hidropónica Manantiales x unid,,1.0,un,3.7,metro,2024-12-07 20:30:55.995392,LECHUGA,1.0,un,3.7,LECHUGA
Lechuga de Seda Hidropónica Manantiales x unid,,1.0,un,3.7,wong,2024-12-07 17:40:28.496563,LECHUGA,1.0,un,3.7,LECHUGA
Lechuga Americana Ecologic x un,,1.0,un,3.99,metro,2024-12-07 20:30:55.995392,LECHUGA,1.0,un,3.99,LECHUGA
Lechuga Americana Ecologic x un,,1.0,un,3.99,wong,2024-12-07 17:40:28.496563,LECHUGA,1.0,un,3.99,LECHUGA
Lechuga Crespa Viva x unid,,1.0,un,4.0,wong,2024-12-07 17:40:28.496563,LECHUGA,1.0,un,4.0,LECHUGA
Lechuga de Seda Hidropónica Frescas x un,,1.0,un,4.0,metro,2024-12-07 20:30:55.995392,LECHUGA,1.0,un,4.0,LECHUGA
Lechuga Crespa Entera Verde Puro 300g,,300.0,g,4.3,metro,2024-12-07 20:30:55.995392,LECHUGA,300.0,g,4.3,LECHUGA
Lechuga Crespa Entera Verde Puro 300g,,300.0,g,4.3,wong,2024-12-07 17:40:28.496563,LECHUGA,300.0,g,4.3,LECHUGA
Lechuga Romana Entera Verde Puro 200g,,200.0,g,4.3,wong,2024-12-07 17:40:28.496563,LECHUGA,200.0,g,4.3,LECHUGA
Lechuga Romana Viva 300g,,300.0,g,4.8,wong,2024-12-07 17:40:28.496563,LECHUGA,300.0,g,4.8,LECHUGA
Lechuga Butterhead VIVA Bolsa Unidad,,1.0,un,4.99,plaza_vea,2024-12-07 14:01:26.579113,LECHUGA,1.0,un,4.99,LECHUGA
Lechuga Crespa VIVA x un,,1.0,un,4.99,plaza_vea,2024-12-07 14:01:26.579113,LECHUGA,1.0,un,4.99,LECHUGA
Lechuga Romana VIVA Bolsa 1un,,1.0,un,4.99,plaza_vea,2024-12-07 14:01:26.579113,LECHUGA,1.0,un,4.99,LECHUGA
Lechuga Butterhead VIVA Bolsa x un,VIVA,1.0,un,4.99,vivanda,2024-12-07 14:28:25.070530,LECHUGA,1.0,un,4.99,LECHUGA
Lechuga Americana de Verano VIVA Bolsa Unidad,,1.0,un,4.99,plaza_vea,2024-12-07 14:01:26.579113,LECHUGA,1.0,un,4.99,LECHUGA
Lechuga de Seda Frescas 130g,,130.0,g,5.4,metro,2024-12-07 20:30:55.995392,LECHUGA,130.0,g,5.4,LECHUGA
Lechuga Hidropónica Don Miguel x unid,,1.0,un,5.4,metro,2024-12-07 20:30:55.995392,LECHUGA,1.0,un,5.4,LECHUGA
Lechuga Kale La Huerta Wong x unid,,1.0,un,5.8,wong,2024-12-07 17:40:28.496563,LECHUGA,1.0,un,5.8,LECHUGA
Lechuga de Seda Frescas 130g,,130.0,g,5.8,wong,2024-12-07 17:40:28.496563,LECHUGA,130.0,g,5.8,LECHUGA
Lechuga Butterhead Viva x unid,,1.0,un,7.5,wong,2024-12-07 17:40:28.496563,LECHUGA,1.0,un,7.5,LECHUGA
Lechuga Butterhead Viva x unid,,1.0,un,8.5,metro,2024-12-07 20:30:55.995392,LECHUGA,1.0,un,8.5,LECHUGA
