description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Aderezo para Pavo PIKI Doypack 100g,,100.0,g,2.4,plaza_vea,2024-12-07 14:30:00.390171,ADEREZOS HIDRATADOS,100.0,g,2.4,ADEREZOS HIDRATADOS
Aderezo para Carne de Cerdo PIKI Bolsa 100g,,100.0,g,2.4,plaza_vea,2024-12-07 14:30:00.390171,ADEREZOS HIDRATADOS,100.0,g,2.4,ADEREZOS HIDRATADOS
Aderezo para Pollo 350 g,PIKI,350.0,g,3.1,tottus,2024-12-07 14:06:52.167632,ADEREZOS HIDRATADOS,350.0,g,3.1,ADEREZOS HIDRATADOS
Aderezo para Adobo 100 g,2 BANDERAS,100.0,g,3.4,tottus,2024-12-07 14:06:52.167632,ADEREZOS HIDRATADOS,100.0,g,3.4,ADEREZOS HIDRATADOS
Aderezo Criollo Bbq 90 g,2 BANDERAS,90.0,g,3.45,tottus,2024-12-07 14:06:52.167632,ADEREZOS HIDRATADOS,90.0,g,3.45,ADEREZOS HIDRATADOS
Aderezo Criollo 2 BANDERAS Bolsa 90g,,90.0,g,3.49,plaza_vea,2024-12-07 14:30:00.390171,ADEREZOS HIDRATADOS,90.0,g,3.49,ADEREZOS HIDRATADOS
Aderezo para Cerdo Piki 100g,,100.0,g,3.59,metro,2024-12-07 22:37:17.931259,ADEREZOS HIDRATADOS,100.0,g,3.59,ADEREZOS HIDRATADOS
Aderezo tipo Oriental 2 BANDERAS con Soya y Es...,,85.0,g,3.8,plaza_vea,2024-12-07 14:30:00.390171,ADEREZOS HIDRATADOS,85.0,g,3.8,ADEREZOS HIDRATADOS
Aderezo Oriental 85 g,2 BANDERAS,85.0,g,3.8,tottus,2024-12-07 14:06:52.167632,ADEREZOS HIDRATADOS,85.0,g,3.8,ADEREZOS HIDRATADOS
Aderezo tipo Oriental 2 BANDERAS con Soya y Especias Bolsa 85g,ANTONIO BANDERAS,85.0,g,3.8,vivanda,2024-12-07 14:48:11.741580,ADEREZOS HIDRATADOS,85.0,g,3.8,ADEREZOS HIDRATADOS
Aderezo Especial Sabor Criollo Sobre 90 g,,90.0,g,4.1,metro,2024-12-07 22:37:17.931259,ADEREZOS HIDRATADOS,90.0,g,4.1,ADEREZOS HIDRATADOS
Aderezo Cantones Sabor Oriental Perú Pride Sobre 85 g,,85.0,g,4.3,wong,2024-12-07 18:11:22.071706,ADEREZOS HIDRATADOS,85.0,g,4.3,ADEREZOS HIDRATADOS
Aderezo Cantones Sabor Oriental Perú Pride Sobre 85 g,,85.0,g,4.3,metro,2024-12-07 22:37:17.931259,ADEREZOS HIDRATADOS,85.0,g,4.3,ADEREZOS HIDRATADOS
Aderezo Cantonés 85 g,SAM WONG,85.0,g,5.0,tottus,2024-12-07 14:06:52.167632,ADEREZOS HIDRATADOS,85.0,g,5.0,ADEREZOS HIDRATADOS
Aderezo Oriental BELL'S Doypack 200g,,200.0,g,5.0,plaza_vea,2024-12-07 14:30:00.390171,ADEREZOS HIDRATADOS,200.0,g,5.0,ADEREZOS HIDRATADOS
