description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Miel de Abeja LA FLORENCIA 200g,,200.0,g,8.9,plaza_vea,2024-12-07 14:18:52.651074,MIEL DE ABEJA,200.0,g,8.9,MIEL DE ABEJA
Miel de Abeja LA FLORENCIA 200g,LA FLORENCIA,200.0,g,9.1,vivanda,2024-12-07 14:40:46.542751,MIEL DE ABEJA,200.0,g,9.1,MIEL DE ABEJA
Miel de Abeja BELL'S Miel de Abeja Natural Fra...,,175.0,g,9.4,plaza_vea,2024-12-07 14:18:52.651074,MIEL DE ABEJA,175.0,g,9.4,MIEL DE ABEJA
Miel de Abeja La Reyna de Oxapampa 175 g,,175.0,g,12.7,tottus,2024-12-07 13:56:53.677751,MIEL DE ABEJA,175.0,g,12.7,MIEL DE ABEJA
Miel de Abeja VEGA Frasco 250g,Vega,250.0,g,12.9,vega,2024-12-07 16:32:20.203936,MIEL DE ABEJA,250.0,g,12.9,MIEL DE ABEJA
Miel Eucalipto 300 g,LA ABEJA REAL,300.0,g,15.9,tottus,2024-12-07 13:56:53.677751,MIEL DE ABEJA,300.0,g,15.9,MIEL DE ABEJA
Miel de Abeja LA REYNA DE OXAPAMPA Frasco 175g,LA REYNA DE OXAPAMPA,175.0,g,16.2,vivanda,2024-12-07 14:40:46.542751,MIEL DE ABEJA,175.0,g,16.2,MIEL DE ABEJA
Miel de Abeja 300 g,TOTTUS,300.0,g,17.9,tottus,2024-12-07 13:56:53.677751,MIEL DE ABEJA,300.0,g,17.9,MIEL DE ABEJA
Miel De Abeja Cuisine&Co Frasco 300 g,,300.0,g,18.5,wong,2024-12-07 17:58:24.636708,MIEL DE ABEJA,300.0,g,18.5,MIEL DE ABEJA
Miel de Abeja Dolce Natura Floración Silvestre Frasco 300 g,,300.0,g,19.2,wong,2024-12-07 17:58:24.636708,MIEL DE ABEJA,300.0,g,19.2,MIEL DE ABEJA
Miel de abeja VEGA Frasco 500gr,Vega,500.0,g,20.0,vega,2024-12-07 16:32:20.203936,MIEL DE ABEJA,500.0,g,20.0,MIEL DE ABEJA
Miel de abeja LA REYNA OXAPAMPA Frasco 300Gr,LA REYNA DE OXAPAMPA,300.0,g,21.2,vivanda,2024-12-07 14:40:46.542751,MIEL DE ABEJA,300.0,g,21.2,MIEL DE ABEJA
Miel de abeja LA REYNA OXAPAMPA Frasco 300Gr,,300.0,g,21.89,plaza_vea,2024-12-07 14:18:52.651074,MIEL DE ABEJA,300.0,g,21.89,MIEL DE ABEJA
Miel de Abeja Artidoro Rodríguez Cusco 300g,,300.0,g,22.0,wong,2024-12-07 17:58:24.636708,MIEL DE ABEJA,300.0,g,22.0,MIEL DE ABEJA
Miel de Abeja Callejón de Huaylas Natural Frasco 300 g,,300.0,g,22.1,wong,2024-12-07 17:58:24.636708,MIEL DE ABEJA,300.0,g,22.1,MIEL DE ABEJA
Miel de Abeja CALLEJÓN DE HUAYLAS Floración Silvestre Frasco 300g,CALLEJON DE HUAYLAS,300.0,g,22.1,vivanda,2024-12-07 14:40:46.542751,MIEL DE ABEJA,300.0,g,22.1,MIEL DE ABEJA
Miel de Abeja CALLEJÓN DE HUAYLAS Floración Si...,,300.0,g,22.1,plaza_vea,2024-12-07 14:18:52.651074,MIEL DE ABEJA,300.0,g,22.1,MIEL DE ABEJA
Miel de Abeja La Reyna de Oxapampa Frasco 300 g,,300.0,g,22.28,wong,2024-12-07 17:58:24.636708,MIEL DE ABEJA,300.0,g,22.28,MIEL DE ABEJA
Miel de Abeja La Abeja Real Floración Especial Eucalipto Frasco 500 g,,500.0,g,22.9,wong,2024-12-07 17:58:24.636708,MIEL DE ABEJA,500.0,g,22.9,MIEL DE ABEJA
Miel Silvestre 500 g,LA ABEJA REAL,500.0,g,22.9,tottus,2024-12-07 13:56:53.677751,MIEL DE ABEJA,500.0,g,22.9,MIEL DE ABEJA
Miel de Abeja Queen Bee's Frasco 450 g,,450.0,g,25.3,wong,2024-12-07 17:58:24.636708,MIEL DE ABEJA,450.0,g,25.3,MIEL DE ABEJA
Miel De Abeja Cruda x 350 g,HACIENDA DE NAJAR,350.0,g,26.11,tottus,2024-12-07 13:56:53.677751,MIEL DE ABEJA,350.0,g,26.11,MIEL DE ABEJA
Miel de Abeja OLIVOS DEL SUR Botella 500ml,,500.0,ml,26.5,plaza_vea,2024-12-07 14:18:52.651074,MIEL DE ABEJA,500.0,ml,26.5,MIEL DE ABEJA
Miel de Abeja OLIVOS DEL SUR Botella 500ml,OLIVOS DEL SUR,500.0,ml,26.5,vivanda,2024-12-07 14:40:46.542751,MIEL DE ABEJA,500.0,ml,26.5,MIEL DE ABEJA
Miel de Abeja Olivos del Sur 500 g,,500.0,g,27.5,wong,2024-12-07 17:58:24.636708,MIEL DE ABEJA,500.0,g,27.5,MIEL DE ABEJA
