description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Leche Uht Vigor Bolsa 800ml,,800.0,ml,3.2,metro,2024-12-07 20:06:53.936964,LECHE FRESCA UHT,800.0,ml,3.2,LECHE FRESCA UHT
Leche UHT Vigor Light Bolsa 800ml,,800.0,ml,3.2,metro,2024-12-07 20:06:53.936964,LECHE FRESCA UHT,800.0,ml,3.2,LECHE FRESCA UHT
Leche UHT Vigor Light Bolsa 800ml,,800.0,ml,3.2,wong,2024-12-07 17:12:00.965717,LECHE FRESCA UHT,800.0,ml,3.2,LECHE FRESCA UHT
Leche Entera UHT Laive 900ml,,900.0,ml,3.9,metro,2024-12-07 20:06:53.936964,LECHE FRESCA UHT,900.0,ml,3.9,LECHE FRESCA UHT
Leche Entera UHT Laive 900ml,,900.0,ml,4.4,wong,2024-12-07 17:12:00.965717,LECHE FRESCA UHT,900.0,ml,4.4,LECHE FRESCA UHT
Leche Semidescremada UHT Laive Light 900ml,,900.0,ml,4.4,metro,2024-12-07 20:06:53.936964,LECHE FRESCA UHT,900.0,ml,4.4,LECHE FRESCA UHT
Leche Fresca GLORIA UHT Entera Bolsa 900ml,Gloria,900.0,ml,4.9,vega,2024-12-07 15:45:27.470273,LECHE FRESCA UHT,900.0,ml,4.9,LECHE FRESCA UHT
Leche Entera UHT Gloria Bolsa 900ml,,900.0,ml,4.9,metro,2024-12-07 20:06:53.936964,LECHE FRESCA UHT,900.0,ml,4.9,LECHE FRESCA UHT
Leche UHT Laive Light Sin Lactosa Bolsa 900ml,,900.0,ml,5.3,metro,2024-12-07 20:06:53.936964,LECHE FRESCA UHT,900.0,ml,5.3,LECHE FRESCA UHT
Leche Semidescremada UHT Laive Sin Lactosa 900ml,,900.0,ml,5.3,metro,2024-12-07 20:06:53.936964,LECHE FRESCA UHT,900.0,ml,5.3,LECHE FRESCA UHT
Leche UHT Laive Light Sin Lactosa Bolsa 900ml,,900.0,ml,5.4,wong,2024-12-07 17:12:00.965717,LECHE FRESCA UHT,900.0,ml,5.4,LECHE FRESCA UHT
Leche UHT Light Cuisine & Co Caja 1 lt,,1.0,l,5.5,wong,2024-12-07 17:12:00.965717,LECHE FRESCA UHT,1.0,l,5.5,LECHE FRESCA UHT
Leche LAIVE UHT Entera Caja 946ml,Laive,946.0,ml,5.7,vega,2024-12-07 15:45:27.470273,LECHE FRESCA UHT,946.0,ml,5.7,LECHE FRESCA UHT
Leche GLORIA UHT Entera Caja 1L,Gloria,1.0,l,5.9,vega,2024-12-07 15:45:27.470273,LECHE FRESCA UHT,1.0,l,5.9,LECHE FRESCA UHT
Leche Descremada UHT Laive Sbelt Caja 946ml,,946.0,ml,5.99,metro,2024-12-07 20:06:53.936964,LECHE FRESCA UHT,946.0,ml,5.99,LECHE FRESCA UHT
Leche Entera UHT Laive Caja 946ml,,946.0,ml,5.99,metro,2024-12-07 20:06:53.936964,LECHE FRESCA UHT,946.0,ml,5.99,LECHE FRESCA UHT
Leche LAIVE UHT Light Caja 946ml,Laive,946.0,ml,5.99,vega,2024-12-07 15:45:27.470273,LECHE FRESCA UHT,946.0,ml,5.99,LECHE FRESCA UHT
Leche Semidescremada UHT Laive Sin Lactosa Caja 946ml,,946.0,ml,5.99,metro,2024-12-07 20:06:53.936964,LECHE FRESCA UHT,946.0,ml,5.99,LECHE FRESCA UHT
Leche Semidescremada UHT Laive Sin Lactosa Light Caja 946ml,,946.0,ml,5.99,metro,2024-12-07 20:06:53.936964,LECHE FRESCA UHT,946.0,ml,5.99,LECHE FRESCA UHT
Leche Semidescremada UHT Laive Light Caja 946ml,,946.0,ml,5.99,metro,2024-12-07 20:06:53.936964,LECHE FRESCA UHT,946.0,ml,5.99,LECHE FRESCA UHT
Leche Entera UHT Laive Caja 946ml,,946.0,ml,6.1,wong,2024-12-07 17:12:00.965717,LECHE FRESCA UHT,946.0,ml,6.1,LECHE FRESCA UHT
Leche Semidescremada UHT Laive Light Caja 946ml,,946.0,ml,6.1,wong,2024-12-07 17:12:00.965717,LECHE FRESCA UHT,946.0,ml,6.1,LECHE FRESCA UHT
Leche UHT Entera Gloria Botella 946ml,,946.0,ml,6.1,wong,2024-12-07 17:12:00.965717,LECHE FRESCA UHT,946.0,ml,6.1,LECHE FRESCA UHT
Leche Entera UHT Gloria Caja 1L,,1.0,l,6.3,metro,2024-12-07 20:06:53.936964,LECHE FRESCA UHT,1.0,l,6.3,LECHE FRESCA UHT
Leche Entera UHT Gloria Caja 1L,,1.0,l,6.4,wong,2024-12-07 17:12:00.965717,LECHE FRESCA UHT,1.0,l,6.4,LECHE FRESCA UHT
Leche GLORIA UHT Light Caja 1L x3u,Gloria,1.0,l,16.29,vega,2024-12-07 15:45:27.470273,LECHE FRESCA UHT,1.0,l,16.29,LECHE FRESCA UHT
Leche Fresca GLORIA UHT Entera Pack 6 Bolsa 900ml,Gloria,900.0,ml,28.2,vega,2024-12-07 15:45:27.470273,LECHE FRESCA UHT,900.0,ml,28.2,LECHE FRESCA UHT
Leche Fresca GLORIA UHT Entera Bolsa 900ml Caja 12u,Gloria,900.0,ml,56.4,vega,2024-12-07 15:45:27.470273,LECHE FRESCA UHT,900.0,ml,56.4,LECHE FRESCA UHT
Leche Fresca GLORIA UHT Light Bolsa 900ml Caja 12u,Gloria,900.0,ml,57.6,vega,2024-12-07 15:45:27.470273,LECHE FRESCA UHT,900.0,ml,57.6,LECHE FRESCA UHT
