description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Pop Corn VEGA Bolsa 400g,Vega,400.0,g,2.9,vega,2024-12-07 16:50:51.834135,POP CORN (BOCADITOS),400.0,g,2.9,POP CORN (BOCADITOS)
Pop Corn TIMONEL Bolsa 400g,Timonel,400.0,g,3.1,vega,2024-12-07 16:50:51.834135,POP CORN (BOCADITOS),400.0,g,3.1,POP CORN (BOCADITOS)
Pop Corn PLANET POP Mantequilla Bolsa 85g,PLANET POP,85.0,g,3.8,vivanda,2024-12-07 14:51:49.168970,POP CORN (BOCADITOS),85.0,g,3.8,POP CORN (BOCADITOS)
Pop Corn ACT II con Extra Mantequilla Sobre 85g,Act II,85.0,g,4.6,vega,2024-12-07 16:50:51.834135,POP CORN (BOCADITOS),85.0,g,4.6,POP CORN (BOCADITOS)
Pop Corn ACT II Sabor Natural Sobre 80g,Act II,80.0,g,4.6,vega,2024-12-07 16:50:51.834135,POP CORN (BOCADITOS),80.0,g,4.6,POP CORN (BOCADITOS)
Pop Corn ACT II con Mantequilla Sobre 80g,Act II,80.0,g,4.6,vega,2024-12-07 16:50:51.834135,POP CORN (BOCADITOS),80.0,g,4.6,POP CORN (BOCADITOS)
Pop Corn Butter Extra Act II 91g,,91.0,g,4.9,wong,2024-12-07 18:21:28.826252,POP CORN (BOCADITOS),91.0,g,4.9,POP CORN (BOCADITOS)
Pop Corn para Microondas Act II Sabor Mantequilla 91g,,91.0,g,4.9,wong,2024-12-07 18:21:28.826252,POP CORN (BOCADITOS),91.0,g,4.9,POP CORN (BOCADITOS)
Pop Corn Natural Act II Bolsa 80 g,,80.0,g,4.9,wong,2024-12-07 18:21:28.826252,POP CORN (BOCADITOS),80.0,g,4.9,POP CORN (BOCADITOS)
Pop Corn con Mantequilla Act Li 80 g,ACT II,80.0,g,5.0,tottus,2024-12-07 14:11:40.151661,POP CORN (BOCADITOS),80.0,g,5.0,POP CORN (BOCADITOS)
Pop Corn Chicken AVINKA Bolsa 350g,AVINKA,350.0,g,13.7,vivanda,2024-12-07 14:51:49.168970,POP CORN (BOCADITOS),350.0,g,13.7,POP CORN (BOCADITOS)
Pop Corn Chicken Avinka 350g,,350.0,g,13.99,wong,2024-12-07 18:21:28.826252,POP CORN (BOCADITOS),350.0,g,13.99,POP CORN (BOCADITOS)
Pop Corn Natural Act II Pack 3 Unid,,3.0,un,14.8,wong,2024-12-07 18:21:28.826252,POP CORN (BOCADITOS),3.0,un,14.8,POP CORN (BOCADITOS)
Pop Corn Butter Light Act II Pack 3 Unid,,3.0,un,14.8,wong,2024-12-07 18:21:28.826252,POP CORN (BOCADITOS),3.0,un,14.8,POP CORN (BOCADITOS)
Pop Corn Butter Act II Pack 3 Unid,,3.0,un,14.8,wong,2024-12-07 18:21:28.826252,POP CORN (BOCADITOS),3.0,un,14.8,POP CORN (BOCADITOS)
Pop Corn Salado Act Li 3 Unidades,ACT II,3.0,un,14.9,tottus,2024-12-07 14:11:40.151661,POP CORN (BOCADITOS),3.0,un,14.9,POP CORN (BOCADITOS)
Pop Corn Butter Lovers Act Li 3 Unidades,ACT II,3.0,un,14.9,tottus,2024-12-07 14:11:40.151661,POP CORN (BOCADITOS),3.0,un,14.9,POP CORN (BOCADITOS)
