description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Achocolatado Chocolisto Doypack 400 g,S/ 13.90,metro,PRODUCTO ACHOCOLATADO,2024-12-04 22:22:39.794165,400.0,g,Achocolatado Chocolisto Doypack,13.9
Achocolatado Chocolisto Pote 300 g,S/ 13.20,metro,PRODUCTO ACHOCOLATADO,2024-12-04 22:22:39.794165,300.0,g,Achocolatado Chocolisto Pote,13.2
Achocolatado Chocolisto Doypack 200 g,S/ 9.70,metro,PRODUCTO ACHOCOLATADO,2024-12-04 22:22:39.794165,200.0,g,Achocolatado Chocolisto Doypack,9.7
Chocolatada en Polvo Miskísimoo Doypack 200 g,S/ 9.70,metro,PRODUCTO ACHOCOLATADO,2024-12-04 22:22:39.794165,200.0,g,Chocolatada en Polvo Miskísimoo Doypack,9.7
Chocolatada en Polvo Miskísimoo 400g,S/ 18.50,metro,PRODUCTO ACHOCOLATADO,2024-12-04 22:22:39.794165,400.0,g,Chocolatada en Polvo Miskísimoo,18.5
Artesco Proyecto de Cerámica Ultraligera Pote 32 g,S/ 5.20,metro,PRODUCTO ACHOCOLATADO,2024-12-04 22:22:39.794165,32.0,g,Artesco Proyecto de Cerámica Ultraligera Pote,5.2
Bebida Chocolatada La Preferida 800ml,S/ 3.60,metro,PRODUCTO ACHOCOLATADO,2024-12-04 22:22:39.794165,800.0,ml,Bebida Chocolatada La Preferida,3.6
Mezcla Láctea Oquendo Chocolatada Bolsa 946ml,S/ 3.40,metro,PRODUCTO ACHOCOLATADO,2024-12-04 22:22:39.794165,946.0,ml,Mezcla Láctea Oquendo Chocolatada Bolsa,3.4
