description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack 90g,S/ 2.50,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,90.0,g,Panetón con Chispas Sabor Chocolate Cuisine & Co Doypack,2.5
Torta de Chocolate con Manjar 10 Porciones,S/ 19.88,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,10.0,un,Torta de Chocolate con Manjar,19.88
Torta Alemana con Cerezas 20 Porciones,S/ 55.43,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,20.0,un,Torta Alemana con Cerezas,55.43
Crema Avellanas con Cacao Cuisine & Co 350g,S/ 11.90,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,350.0,g,Crema Avellanas con Cacao Cuisine & Co,11.9
Torta Alemana con Cerezas 16 Porciones,S/ 44.93,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,16.0,un,Torta Alemana con Cerezas,44.93
Verduras Picadas para Arroz con Pollo Cuisine & Co 200g,S/ 10.30,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,200.0,g,Verduras Picadas para Arroz con Pollo Cuisine & Co,10.3
Aceituna Verde con Pimiento Cuisine & Co 280g,S/ 12.90,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,280.0,g,Aceituna Verde con Pimiento Cuisine & Co,12.9
Torta de Chocolate con Manjar 20 Porciones,S/ 44.93,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,20.0,un,Torta de Chocolate con Manjar,44.93
Canchita con Chifles Cuisine & Co Pote 180 g,S/ 7.60,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,180.0,g,Canchita con Chifles Cuisine & Co Pote,7.6
Bombones con Relleno de Crema de Maní Bon o Bon 270g,S/ 26.80,metro,CHOROS (CON VALVA),2024-12-04 21:13:36.639834,270.0,g,Bombones con Relleno de Crema de Maní Bon o Bon,26.8
