description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Limón x kg,S/ 2.99 x kg,metro,LIMÓN,2024-12-04 21:26:34.557750,1.0,kg,Limón,2.99
Limón Sutil x kg,S/ 2.99 x kg,metro,LIMÓN,2024-12-04 21:26:34.557750,1.0,kg,Limón Sutil,2.99
Limón Tahiti Metro x kg,S/ 3.99 x kg,metro,LIMÓN,2024-12-04 21:26:34.557750,1.0,kg,Limón Tahiti Metro,3.99
Limón Sútil x kg,S/ 2.99 x kg,metro,LIMÓN,2024-12-04 21:26:34.557750,1.0,kg,Limón Sútil,2.99
Limón Eureka x kg,S/ 5.30 x kg,metro,LIMÓN,2024-12-04 21:26:34.557750,1.0,kg,Limón Eureka,5.3
Limón Tahíti x kg,S/ 4.19 x kg,metro,LIMÓN,2024-12-04 21:26:34.557750,1.0,kg,Limón Tahíti,4.19
Gaseosa Sprite Lima Limón Botella 3L,S/ 6.90,metro,LIMÓN,2024-12-04 21:26:34.557750,3.0,l,Gaseosa Sprite Lima Limón Botella,6.9
Gelatina Sabor Limón Diet Universal 19g,S/ 3.70,metro,LIMÓN,2024-12-04 21:26:34.557750,19.0,g,Gelatina Sabor Limón Diet Universal,3.7
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 3.78 lt",S/ 10.63,metro,LIMÓN,2024-12-04 21:26:34.557750,3.78,l,"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella",10.63
Gelatina Universal de Limón Sobre 130g,S/ 3.99,metro,LIMÓN,2024-12-04 21:26:34.557750,130.0,g,Gelatina Universal de Limón Sobre,3.99
Sixpack Galleta con Crema Casino Pie de Limón 43g,S/ 5.00,metro,LIMÓN,2024-12-04 21:26:34.557750,43.0,g,Sixpack Galleta con Crema Casino Pie de Limón,5.0
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 3L",S/ 7.10,metro,LIMÓN,2024-12-04 21:26:34.557750,3.0,l,"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella",7.1
Sixpack Bebida San Luis Sabor Limón Botella 625ml,S/ 11.00,metro,LIMÓN,2024-12-04 21:26:34.557750,625.0,ml,Sixpack Bebida San Luis Sabor Limón Botella,11.0
Bebida de Agua San Luis Sabor Limón Botella 1.5L,S/ 3.90,metro,LIMÓN,2024-12-04 21:26:34.557750,1.5,l,Bebida de Agua San Luis Sabor Limón Botella,3.9
Caramelos Arcor Limón Bolsa 390 g,S/ 10.20,metro,LIMÓN,2024-12-04 21:26:34.557750,390.0,g,Caramelos Arcor Limón Bolsa,10.2
Caramelos Ambrosoli Cocoroko Limón 350g,S/ 7.70,metro,LIMÓN,2024-12-04 21:26:34.557750,350.0,g,Caramelos Ambrosoli Cocoroko Limón,7.7
Gaseosa Sprite Lima Limón Botella 2.25L,S/ 6.40,metro,LIMÓN,2024-12-04 21:26:34.557750,2.25,l,Gaseosa Sprite Lima Limón Botella,6.4
Bebida de Té Verde Sabor Limón Leaf Tea Botella 400 ml,S/ 1.70,metro,LIMÓN,2024-12-04 21:26:34.557750,400.0,ml,Bebida de Té Verde Sabor Limón Leaf Tea Botella,1.7
Bebida de Agua San Luis Sabor Limón Botella 625ml,S/ 2.20,metro,LIMÓN,2024-12-04 21:26:34.557750,625.0,ml,Bebida de Agua San Luis Sabor Limón Botella,2.2
Bebida en Polvo Clight Sin Calorías Sabor Limón 14g,S/ 2.30,metro,LIMÓN,2024-12-04 21:26:34.557750,14.0,g,Bebida en Polvo Clight Sin Calorías Sabor Limón,2.3
Chicles Sin Azúcar Trident Splash Sabor Fresa y Limón 9un,S/ 3.60,metro,LIMÓN,2024-12-04 21:26:34.557750,9.0,un,Chicles Sin Azúcar Trident Splash Sabor Fresa y Limón,3.6
Pack x2 Chicle Sin Azúcar Trident X Splash Sabor Fresa y Limón 44.6g,S/ 14.00,metro,LIMÓN,2024-12-04 21:26:34.557750,44.6,g,Pack x2 Chicle Sin Azúcar Trident X Splash Sabor Fresa y Limón,14.0
Sixpack Gaseosa Sprite Lima Limón Botella 500ml,S/ 13.50,metro,LIMÓN,2024-12-04 21:26:34.557750,500.0,ml,Sixpack Gaseosa Sprite Lima Limón Botella,13.5
Sixpack Agua Sin Gas Sabor Limón San Luis Botella 625ml,S/ 11.00,metro,LIMÓN,2024-12-04 21:26:34.557750,625.0,ml,Sixpack Agua Sin Gas Sabor Limón San Luis Botella,11.0
Sardinas Palacio del Oriente con Limón en Aceite de Oliva Lata 125 g,S/ 17.40,metro,LIMÓN,2024-12-04 21:26:34.557750,125.0,g,Sardinas Palacio del Oriente con Limón en Aceite de Oliva Lata,17.4
Gaseosa Sprite Lima Limón Botella 500ml,S/ 2.70,metro,LIMÓN,2024-12-04 21:26:34.557750,500.0,ml,Gaseosa Sprite Lima Limón Botella,2.7
Galletas Sabor a Limón Colombina Casita de Navidad 50g Surtido,S/ 5.40,metro,LIMÓN,2024-12-04 21:26:34.557750,50.0,g,Galletas Sabor a Limón Colombina Casita de Navidad  Surtido,5.4
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 1.87 lt",S/ 7.10,metro,LIMÓN,2024-12-04 21:26:34.557750,1.87,l,"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella",7.1
Bebida de Té Verde Sabor Limón Free Tea Botella 500ml,S/ 2.70,metro,LIMÓN,2024-12-04 21:26:34.557750,500.0,ml,Bebida de Té Verde Sabor Limón Free Tea Botella,2.7
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 500 ml",S/ 1.70,metro,LIMÓN,2024-12-04 21:26:34.557750,500.0,ml,"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella",1.7
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 1.5 lt",S/ 4.00,metro,LIMÓN,2024-12-04 21:26:34.557750,1.5,l,"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella",4.0
Té Verde con Limón Wawasana 50un,S/ 16.90,metro,LIMÓN,2024-12-04 21:26:34.557750,50.0,un,Té Verde con Limón Wawasana,16.9
Gelatina en Polvo Royal Sabor Limón 160g,S/ 5.20,metro,LIMÓN,2024-12-04 21:26:34.557750,160.0,g,Gelatina en Polvo Royal Sabor Limón,5.2
Quita Esmalte Family Care Aroma Limón 70ml,S/ 5.90,metro,LIMÓN,2024-12-04 21:26:34.557750,70.0,ml,Quita Esmalte Family Care Aroma Limón,5.9
Papas Nativas Fritas Tiyapuy Sabor Limón y Pimienta 142g,S/ 6.50,metro,LIMÓN,2024-12-04 21:26:34.557750,142.0,g,Papas Nativas Fritas Tiyapuy Sabor Limón y Pimienta,6.5
Alfajor de Pie de Limón Nestlé el Manjar 14un.,S/ 15.90,metro,LIMÓN,2024-12-04 21:26:34.557750,14.0,un,Alfajor de Pie de Limón Nestlé el Manjar .,15.9
Fourpack Bebida Ready to Drink Corona Tropical Limón & Toronja Lata 355ml,S/ 19.90,metro,LIMÓN,2024-12-04 21:26:34.557750,355.0,ml,Fourpack Bebida Ready to Drink Corona Tropical Limón & Toronja Lata,19.9
Tripack Toallitas Humedas para Mascota Pet Care Limón 50un,S/ 23.70,metro,LIMÓN,2024-12-04 21:26:34.557750,50.0,un,Tripack Toallitas Humedas para Mascota Pet Care Limón,23.7
Caramelos Cuisine & Co Candy Fun Sabor Limón 100un,S/ 5.90,metro,LIMÓN,2024-12-04 21:26:34.557750,100.0,un,Caramelos Cuisine & Co Candy Fun Sabor Limón,5.9
Maní Oriental Granuts Kraks Sabor Limón 180g,S/ 6.50,metro,LIMÓN,2024-12-04 21:26:34.557750,180.0,g,Maní Oriental Granuts Kraks Sabor Limón,6.5
Chicle Sin Azúcar Trident X Splash Fresa y Limón 23un,S/ 8.90,metro,LIMÓN,2024-12-04 21:26:34.557750,23.0,un,Chicle Sin Azúcar Trident X Splash Fresa y Limón,8.9
Bebida Chilcano de Pisco Piscano Limón Botella 275ml,S/ 5.90,metro,LIMÓN,2024-12-04 21:26:34.557750,275.0,ml,Bebida Chilcano de Pisco Piscano Limón Botella,5.9
Pack x33 Suplemento Nutricional Efervescente Magnesol Sabor Limón 5g,S/ 36.50,metro,LIMÓN,2024-12-04 21:26:34.557750,5.0,g,Pack x33 Suplemento Nutricional Efervescente Magnesol Sabor Limón,36.5
Sardinas al Limón en Aceite Vegetal Vigilante 120g,S/ 16.60,metro,LIMÓN,2024-12-04 21:26:34.557750,120.0,g,Sardinas al Limón en Aceite Vegetal Vigilante,16.6
Pack Queirolo: Vino Borgoña 2un + Chilcano Limón,S/ 32.90,metro,LIMÓN,2024-12-04 21:26:34.557750,2.0,un,Pack Queirolo: Vino Borgoña  + Chilcano Limón,32.9
Helado Sabor Pye de Limón Dulce Pasión 650g,S/ 23.50,metro,LIMÓN,2024-12-04 21:26:34.557750,650.0,g,Helado Sabor Pye de Limón Dulce Pasión,23.5
Bebida Ready to Drink Portón Chilcano Sabor Limón Lata 355ml,S/ 8.00,metro,LIMÓN,2024-12-04 21:26:34.557750,355.0,ml,Bebida Ready to Drink Portón Chilcano Sabor Limón Lata,8.0
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 600 ml",S/ 2.99,metro,LIMÓN,2024-12-04 21:26:34.557750,600.0,ml,"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella",2.99
