description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Uva Sultana Nacional Metro x kg,S/ 13.23 x kg,metro,UVA NEGRA,2024-12-04 21:35:11.895425,1.0,kg,Uva Sultana Nacional Metro,13.23
Uva Verde Sin Semilla 900g,S/ 14.59,metro,UVA NEGRA,2024-12-04 21:35:11.895425,900.0,g,Uva Verde Sin Semilla,14.59
Uva Red Globe Metro x kg,S/ 9.49 x kg,metro,UVA NEGRA,2024-12-04 21:35:11.895425,1.0,kg,Uva Red Globe Metro,9.49
Vino Tinto Tempranillo Pata Negra Roble Botella 750ml,S/ 46.50,metro,UVA NEGRA,2024-12-04 21:35:11.895425,750.0,ml,Vino Tinto Tempranillo Pata Negra Roble Botella,46.5
Paté a La Pimienta Pata Negra Frasco 110 g,S/ 14.40,metro,UVA NEGRA,2024-12-04 21:35:11.895425,110.0,g,Paté a La Pimienta Pata Negra Frasco,14.4
Vino Tinto Tempranillo Gran Reserva Pata Negra Botella 750ml,S/ 114.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,750.0,ml,Vino Tinto Tempranillo Gran Reserva Pata Negra Botella,114.9
Aceituna Negra Deshuesada Cuisine & Co 260g,S/ 14.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,260.0,g,Aceituna Negra Deshuesada Cuisine & Co,14.9
Papa Negra Andina Procesada Metro x kg,S/ 4.49 x kg,metro,UVA NEGRA,2024-12-04 21:35:11.895425,1.0,kg,Papa Negra Andina Procesada Metro,4.49
Pimienta Negra Molida Sibarita Sobre 6 Unid,S/ 4.30,metro,UVA NEGRA,2024-12-04 21:35:11.895425,6.0,un,Pimienta Negra Molida Sibarita Sobre,4.3
Torta Selva Negra 20 Porciones,S/ 53.18,metro,UVA NEGRA,2024-12-04 21:35:11.895425,20.0,un,Torta Selva Negra,53.18
Pimienta Negra Molida Cuisine & Co 18g,S/ 3.20,metro,UVA NEGRA,2024-12-04 21:35:11.895425,18.0,g,Pimienta Negra Molida Cuisine & Co,3.2
Sixpack Cerveza Cusqueña Negra Botella 310ml,S/ 21.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,310.0,ml,Sixpack Cerveza Cusqueña Negra Botella,21.9
Papa Negra Comcen x kg,S/ 4.49 x kg,metro,UVA NEGRA,2024-12-04 21:35:11.895425,1.0,kg,Papa Negra Comcen,4.49
Aceituna Negra Entera Olivalle 180g,S/ 4.10,metro,UVA NEGRA,2024-12-04 21:35:11.895425,180.0,g,Aceituna Negra Entera Olivalle,4.1
Chía Negra Orgánica Ecoandino 250g,S/ 17.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,250.0,g,Chía Negra Orgánica Ecoandino,17.9
Torta Selva Negra Cuisine & Co 16 Porciones,S/ 45.68,metro,UVA NEGRA,2024-12-04 21:35:11.895425,16.0,un,Torta Selva Negra Cuisine & Co,45.68
Pimienta Negra Molida Badia Frasco 2 Onzas,S/ 9.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,2.0,oz,Pimienta Negra Molida Badia Frasco,9.9
Aceitunas Negras Deshuesadas 350g,S/ 19.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,350.0,g,Aceitunas Negras Deshuesadas,19.9
Sixpack Cerveza Cusqueña Negra Lata 355ml,S/ 25.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,355.0,ml,Sixpack Cerveza Cusqueña Negra Lata,25.9
Aceituna Negra Entera Cocktail Cuisine & Co 280g,S/ 11.50,metro,UVA NEGRA,2024-12-04 21:35:11.895425,280.0,g,Aceituna Negra Entera Cocktail Cuisine & Co,11.5
Aceitunas Negras Botija Extra 400g,S/ 20.70,metro,UVA NEGRA,2024-12-04 21:35:11.895425,400.0,g,Aceitunas Negras Botija Extra,20.7
Aceituna Negra Entera Extra Cuisine & Co 280g,S/ 14.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,280.0,g,Aceituna Negra Entera Extra Cuisine & Co,14.9
Gelatina Universal de Uva Sobre 130g,S/ 3.99,metro,UVA NEGRA,2024-12-04 21:35:11.895425,130.0,g,Gelatina Universal de Uva Sobre,3.99
Torta Rectangular Selva Negra 7 Porciones,S/ 15.92,metro,UVA NEGRA,2024-12-04 21:35:11.895425,7.0,un,Torta Rectangular Selva Negra,15.92
Torta Tres Leches Selva Negra Cuisine & Co 12 Porciones,S/ 43.92,metro,UVA NEGRA,2024-12-04 21:35:11.895425,12.0,un,Torta Tres Leches Selva Negra Cuisine & Co,43.92
Papa Negra Andina Agro Selecto 1Kg,S/ 5.50,metro,UVA NEGRA,2024-12-04 21:35:11.895425,1.0,kg,Papa Negra Andina Agro Selecto,5.5
"Jugo de Arándano, Uva y Manzana Bio Botella 300ml",S/ 3.60,metro,UVA NEGRA,2024-12-04 21:35:11.895425,300.0,ml,"Jugo de Arándano, Uva y Manzana Bio Botella",3.6
Bebida Bio Aloe Uva Botella 500ml,S/ 3.70,metro,UVA NEGRA,2024-12-04 21:35:11.895425,500.0,ml,Bebida Bio Aloe Uva Botella,3.7
Aceitunas Negras Deshuesadas 700g,S/ 33.40,metro,UVA NEGRA,2024-12-04 21:35:11.895425,700.0,g,Aceitunas Negras Deshuesadas,33.4
Pimienta Negra Molida Sibarita 40g,S/ 10.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,40.0,g,Pimienta Negra Molida Sibarita,10.9
Aceitunas Negras Deshuesadas 220g,S/ 9.52,metro,UVA NEGRA,2024-12-04 21:35:11.895425,220.0,g,Aceitunas Negras Deshuesadas,9.52
Pimienta Negra Entera Sibarita Sobre 15 g,S/ 2.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,15.0,g,Pimienta Negra Entera Sibarita Sobre,2.9
Bebida Kero Aloe Vera Sabor Uva Botella 300ml,S/ 3.10,metro,UVA NEGRA,2024-12-04 21:35:11.895425,300.0,ml,Bebida Kero Aloe Vera Sabor Uva Botella,3.1
Gelatina Umsha Sabor Uva 120g,S/ 3.50,metro,UVA NEGRA,2024-12-04 21:35:11.895425,120.0,g,Gelatina Umsha Sabor Uva,3.5
Aceituna Negra en rodajas Olivalle Doy pack 160 g,S/ 5.10,metro,UVA NEGRA,2024-12-04 21:35:11.895425,160.0,g,Aceituna Negra en rodajas Olivalle Doy pack,5.1
Pimienta Negra Entera Maras Gourmet con Molinillo 60g,S/ 14.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,60.0,g,Pimienta Negra Entera Maras Gourmet con Molinillo,14.9
Aceitunas Negras Botija Extra 750g,S/ 31.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,750.0,g,Aceitunas Negras Botija Extra,31.9
Torta Selva Negra con Durazno 16 Porciones,S/ 63.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,16.0,un,Torta Selva Negra con Durazno,63.9
Chupetin Mister Pops Pintalengua Sabor Uva 432g,S/ 6.50,metro,UVA NEGRA,2024-12-04 21:35:11.895425,432.0,g,Chupetin Mister Pops Pintalengua Sabor Uva,6.5
Maca Negra en Polvo Inkaforest Orgánica 200g,S/ 23.50,metro,UVA NEGRA,2024-12-04 21:35:11.895425,200.0,g,Maca Negra en Polvo Inkaforest Orgánica,23.5
Torta Selva Negra 10 Porciones,S/ 46.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,10.0,un,Torta Selva Negra,46.9
Pimienta Negra Molida Badia Sobre 0.5 Onzas,S/ 4.30,metro,UVA NEGRA,2024-12-04 21:35:11.895425,0.5,oz,Pimienta Negra Molida Badia Sobre,4.3
Maca Negra en Polvo Ecoandino Orgánico 200g,S/ 27.20,metro,UVA NEGRA,2024-12-04 21:35:11.895425,200.0,g,Maca Negra en Polvo Ecoandino Orgánico,27.2
Layconsa Cartulina 180g Negra 50 x 70 cm,S/ 2.80,metro,UVA NEGRA,2024-12-04 21:35:11.895425,180.0,g,Layconsa Cartulina  Negra 50 x 70 cm,2.8
Pimienta Negra Entera Maras Gourmet 30g,S/ 5.40,metro,UVA NEGRA,2024-12-04 21:35:11.895425,30.0,g,Pimienta Negra Entera Maras Gourmet,5.4
Pimienta Negra Molida Cuisine & Co Frasco 60g,S/ 9.30,metro,UVA NEGRA,2024-12-04 21:35:11.895425,60.0,g,Pimienta Negra Molida Cuisine & Co Frasco,9.3
Cera Negra Autobrillante TeknoWax Doypack 300 ml,S/ 9.60,metro,UVA NEGRA,2024-12-04 21:35:11.895425,300.0,ml,Cera Negra Autobrillante TeknoWax Doypack,9.6
Aceitunas Negras Enteras 270g,S/ 9.52,metro,UVA NEGRA,2024-12-04 21:35:11.895425,270.0,g,Aceitunas Negras Enteras,9.52
Pimienta Negra Molida Badia Frasco 7 Onzas,S/ 29.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,7.0,oz,Pimienta Negra Molida Badia Frasco,29.9
Pimienta Negra Entera Cuisine & Co 50g + Molinillo,S/ 11.60,metro,UVA NEGRA,2024-12-04 21:35:11.895425,50.0,g,Pimienta Negra Entera Cuisine & Co  + Molinillo,11.6
Pimienta Negra Entera Cuisine & Co 15g,S/ 2.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,15.0,g,Pimienta Negra Entera Cuisine & Co,2.9
Pisco Portón Mosto Verde Negra Criolla Botella 750ml,S/ 80.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,750.0,ml,Pisco Portón Mosto Verde Negra Criolla Botella,80.9
Torta Selva Negra Chocolate 16 Porciones,S/ 62.90,metro,UVA NEGRA,2024-12-04 21:35:11.895425,16.0,un,Torta Selva Negra Chocolate,62.9
