brand,description,price,website,search_term,scrape_timestamp
Vega,Chifles Salados VEGA Bolsa 150gr,S/ 4.90,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
Vega,Cancha con Chifle VEGA Pote 150g,S/ 5.80,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
Vega,Cancha Chullpi + Chifle Salado VEGA Pote 150g,S/ 4.30,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
INKA CHIPS,Mix Tropical INKA CHIPS Camote Yuca Plátano Bolsa 125gr,S/ 7.80,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
Fini,Chicle FINI Sabor a Sandia Acida Bolsa 80gr,S/ 4.20,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
Barbie,Chicle BARBIE Sabor Fresa y Mora Tubo,S/ 1.00,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
Fini,Chicle FINI Huevos de Dinos Bolsa 80gr,S/ 4.20,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
Globo Pop,Chupete GLOBO POP con Chicle Surtido Bolsa 24un,S/ 7.80,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
Arcor,Golosina ARCOR Masticable Frutas Bolsa 412 g,S/ 8.90,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
Axe,Desodorante en Aerosol AXE Ice Chill Menta Frasco 150 ml,S/ 13.50,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
Lucky,Cigarros LUCKY Double Chill Cajetilla 20u,S/ 20.20,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
Ambrosoli,Caramelos AMBROSOLI Super Rellenos con chicle Bolsa 100 un,S/ 8.00,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
Dento,Pasta Dental DENTITO Chicle Globo Tubo 85 gr,S/ 4.00,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
Globo Pop,Chupete GLOBO POP con Chicle Sabor a Fresa Bolsa 24un,S/ 7.80,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
Sparkies,Caramelo BUBBALO Sparkies Bolsa 25gr,S/ 1.50,vega,CHIFLE (BOCADITOS),2024-12-05 13:22:59.756381
