brand,description,price,website,search_term,scrape_timestamp
Bahia,Piña Colada BAHIA Lata 355ml,S/ 6.90,vega,PIÑA,2024-12-05 12:42:59.863602
Cartavio,Piña Colada CARTAVIO HIT 355 ml,S/ 4.30,vega,PIÑA,2024-12-05 12:42:59.863602
Tabernero,Chilcano TABERNERO Bar Piña Menta Botella 275ml,S/ 5.90 16%,vega,PIÑA,2024-12-05 12:42:59.863602
Universal,Gelatina UNIVERSAL Sabor a Piña Bolsa 130g,S/ 3.50 8%,vega,PIÑA,2024-12-05 12:42:59.863602
San Luis,Agua sin Gas SAN LUIS Sabor a Piña y Kion Botella 625ml Paquete 6un,,vega,PIÑA,2024-12-05 12:42:59.863602
UMSHA,Gelatina UMSHA Sabor Piña Bolsa 120g,S/ 3.20,vega,PIÑA,2024-12-05 12:42:59.863602
Universal,Mazamorra UNIVERSAL Sabor a Piña Bolsa 150gr,S/ 2.50,vega,PIÑA,2024-12-05 12:42:59.863602
Gloria,Bebida GLORIA Piña Caja 1L,S/ 4.00,vega,PIÑA,2024-12-05 12:42:59.863602
Zuko,Refresco instantáneo ZUKO de Piña Display 12u Sobre 15gr,S/ 14.40,vega,PIÑA,2024-12-05 12:42:59.863602
UMSHA,Mazamorra de Piña UMSHA Bolsa 125g,S/ 3.70,vega,PIÑA,2024-12-05 12:42:59.863602
San Luis,Agua Sin Gas SAN LUIS Sabor Piña y Kión Botella 625ml x 2u,,vega,PIÑA,2024-12-05 12:42:59.863602
Timonel,Gelatina TIMONEL Sabor a Piña Bolsa 150gr,S/ 3.50,vega,PIÑA,2024-12-05 12:42:59.863602
