brand,description,price,website,search_term,scrape_timestamp
Vega,Miel de abeja VEGA Frasco 500gr,S/ 20.00 13%,vega,MIEL DE ABEJA,2024-12-05 13:07:06.103840
Vega,Miel de Abeja VEGA Frasco 250g,S/ 12.90 6%,vega,MIEL DE ABEJA,2024-12-05 13:07:06.103840
Glici,Jabón de Tocador GLICI Miel de Abeja Barra 90g,S/ 2.70,vega,MIEL DE ABEJA,2024-12-05 13:07:06.103840
