description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Maíz Pop Corn BELL'S Dulce Bolsa 70g,BELL'S,70.0,g,2.1,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,30.0,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn Cuisine & Co 500g,,500.0,g,3.5,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,7.0,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn Costeño 500g,,500.0,g,4.0,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.0,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn Costeño 500g,,500.0,g,4.0,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.0,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn TESORO VERDE Bolsa 500g,TESORO VERDE,500.0,g,4.2,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.4,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn Máxima 500g,,500.0,g,4.3,metro,2024-12-06 17:26:38.499632,MAÍZ REVENTÓN (POP CORN),1.0,kg,8.6,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn COSTEÑO Bolsa 500g,COSTENO,500.0,g,4.6,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,9.2,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn COSTEÑO Bolsa 500g,Costeño,500.0,g,4.9,vega,2024-12-06 10:59:43.539179,MAÍZ REVENTÓN (POP CORN),1.0,kg,9.8,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn Tesoro Del Campo Bolsa 500 g,,500.0,g,5.0,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,10.0,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn VALLENORTE Bolsa 500g,VALLENORTE,500.0,g,6.4,vivanda,2024-12-06 11:10:03.966889,MAÍZ REVENTÓN (POP CORN),1.0,kg,12.8,MAÍZ REVENTÓN (POP CORN)
Maíz Pop Corn Valle Norte Bolsa 500 g,,500.0,g,6.4,wong,2024-12-06 12:49:53.029042,MAÍZ REVENTÓN (POP CORN),1.0,kg,12.8,MAÍZ REVENTÓN (POP CORN)
