description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Fresa Entera Green Food 400g,,400.0,g,5.59,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,13.975,FRESA
Fresas Congeladas Berries Del Perú Bolsa 350 g,,350.0,g,7.12,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,20.342857142857145,FRESA
Fresa Congelada FEST Paquete 500g,FEST,500.0,g,7.99,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,15.98,FRESA
Fresa Americana Metro x kg,,1.0,kg,8.49,metro,2024-12-06 18:36:32.159008,FRESA,1.0,kg,8.49,FRESA
Fresa entera Congelada FEST Paquete 500g,,500.0,g,9.0,plaza_vea,2024-12-06 14:01:46.580942,FRESA,1.0,kg,18.0,FRESA
Fresa Americana 600g,,600.0,g,9.99,metro,2024-12-06 18:36:32.159008,FRESA,1.0,kg,16.650000000000002,FRESA
Fresa Premium BELL'S Bandeja 500g,,500.0,g,10.59,plaza_vea,2024-12-06 14:01:46.580942,FRESA,1.0,kg,21.18,FRESA
Fresa Premium BELL'S Bandeja 500g,BELL'S,500.0,g,10.59,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,21.18,FRESA
Fresa Entera Congelada BELL'S Bolsa 1kg,BELL'S,1.0,kg,10.9,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,10.9,FRESA
Fresa Entera Congelada El Frutero 1kg,,1.0,kg,12.79,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,12.79,FRESA
Fresa Americana 600g,,600.0,g,13.49,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,22.483333333333334,FRESA
Fresas Congeladas Berries del Perú 1kg,,1.0,kg,14.32,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,14.32,FRESA
Fresa Juguerías DEL ANDE Bolsa 1Kg,,1.0,kg,14.9,plaza_vea,2024-12-06 14:01:46.580942,FRESA,1.0,kg,14.9,FRESA
Fresa Entera Congelada EL FRUTERO Bolsa 1Kg,,1.0,kg,15.5,plaza_vea,2024-12-06 14:01:46.580942,FRESA,1.0,kg,15.5,FRESA
Fresa Entera Congelada EL FRUTERO Bolsa 1Kg,EL FRUTERO,1.0,kg,15.5,vivanda,2024-12-06 11:48:34.910354,FRESA,1.0,kg,15.5,FRESA
Fresas Emporio 600g,,600.0,g,15.99,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,26.650000000000002,FRESA
Fresa Entera Congelada Green Food Bolsa 1 Kg,,1.0,kg,16.99,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,16.99,FRESA
Fresa Deshidratada Natifrut x kg,,1.0,kg,260.0,metro,2024-12-06 18:36:32.159008,FRESA,1.0,kg,260.0,FRESA
Fresa Deshidratada Natifrut x kg,,1.0,kg,260.0,wong,2024-12-06 14:03:30.436442,FRESA,1.0,kg,260.0,FRESA
