description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Pan de Molde LA FLORENCIA Integal Bolsa 350g,LA FLORENCIA,350.0,g,6.9,vivanda,2024-12-06 11:14:30.798071,PAN DE MOLDE,350.0,g,6.9,PAN DE MOLDE
Pan de Molde Integral BELL'S Mediano Bolsa 500...,,500.0,g,7.4,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,500.0,g,7.4,PAN DE MOLDE
Pan de Molde Blanco BELL'S Mediano Bolsa 500g,,500.0,g,7.4,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,500.0,g,7.4,PAN DE MOLDE
Pan de Molde Blanco BELL'S Mediano Bolsa 500g,BELL'S,500.0,g,7.5,vivanda,2024-12-06 11:14:30.798071,PAN DE MOLDE,500.0,g,7.5,PAN DE MOLDE
Pan de Molde Blanco Cuisine & Co Bolsa 500 gr,,500.0,g,7.9,wong,2024-12-06 12:57:42.200864,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
Pan de Molde Blanco LA FLORENCIA Bolsa 500g,,500.0,g,7.9,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
Pan de Molde Integral Cuisine & Co Bolsa 500 gr,,500.0,g,7.9,wong,2024-12-06 12:57:42.200864,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
Pan de Molde Integral LA FLORENCIA Bolsa 500g,LA FLORENCIA,500.0,g,7.9,vivanda,2024-12-06 11:14:30.798071,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
Pan de Molde Blanco Cuisine & Co Bolsa 500 gr,,500.0,g,7.9,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
Pan de Molde Integral UNIÓN Mediano Bolsa 360g,,360.0,g,8.39,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,360.0,g,8.39,PAN DE MOLDE
Pan de Molde Integral PYC Mediano Bolsa 500g,,500.0,g,8.9,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,500.0,g,8.9,PAN DE MOLDE
Pan de Molde Integral Cuisine & Co 800g,,800.0,g,8.9,wong,2024-12-06 12:57:42.200864,PAN DE MOLDE,800.0,g,8.9,PAN DE MOLDE
Pan de Molde Blanco Cuisine & Co 600g,,600.0,g,8.9,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,600.0,g,8.9,PAN DE MOLDE
Pan de Molde Integral 500 g,PYC,500.0,g,8.9,tottus,2024-12-06 12:41:34.476148,PAN DE MOLDE,500.0,g,8.9,PAN DE MOLDE
Pan de Molde Integral Cuisine & Co 600g,,600.0,g,8.9,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,600.0,g,8.9,PAN DE MOLDE
Pan de Molde Integral Unión Mediano Bolsa 360 g,,360.0,g,8.99,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,360.0,g,8.99,PAN DE MOLDE
Pan de Molde Brioche Wong 300g,,300.0,g,9.5,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,300.0,g,9.5,PAN DE MOLDE
Pan De Molde Blanco 480 g,PYC,480.0,g,9.5,tottus,2024-12-06 12:41:34.476148,PAN DE MOLDE,480.0,g,9.5,PAN DE MOLDE
Pan de Molde Blanco Bimbo 480g,,480.0,g,9.5,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,480.0,g,9.5,PAN DE MOLDE
Pan de Molde Integral Unión Mediano Bolsa 360 g,,360.0,g,9.7,wong,2024-12-06 12:57:42.200864,PAN DE MOLDE,360.0,g,9.7,PAN DE MOLDE
Pan de Molde Superbom Blanco 465 g,,465.0,g,9.8,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,465.0,g,9.8,PAN DE MOLDE
Pan De Molde Blanco Don Mamino 250 g,,250.0,g,9.9,wong,2024-12-06 12:57:42.200864,PAN DE MOLDE,250.0,g,9.9,PAN DE MOLDE
Pan de Molde Integral sin Borde 650 g,BIMBO,650.0,g,9.9,tottus,2024-12-06 12:41:34.476148,PAN DE MOLDE,650.0,g,9.9,PAN DE MOLDE
Pan De Molde Blanco Don Mamino 250 g,,250.0,g,9.9,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,250.0,g,9.9,PAN DE MOLDE
Pan de Molde Blanco PYC 480g,,480.0,g,9.9,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,480.0,g,9.9,PAN DE MOLDE
Pan de Molde Blanco Bauducco 390g,,390.0,g,9.9,wong,2024-12-06 12:57:42.200864,PAN DE MOLDE,390.0,g,9.9,PAN DE MOLDE
Pan de molde con semillas Vital de 360 g,BIMBO,360.0,g,10.5,tottus,2024-12-06 12:41:34.476148,PAN DE MOLDE,360.0,g,10.5,PAN DE MOLDE
