description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Tortillas de maíz DORITOS Dinamita Limón Bolsa 35g,Doritos,35.0,g,2.5,vega,2024-12-06 12:39:42.436722,BOCADITOS DE MAÍZ Y QUESO,35.0,g,2.5,BOCADITOS DE MAÍZ Y QUESO
Tortillas de maíz DORITOS Dinamita Bolsa 35g,Doritos,35.0,g,2.5,vega,2024-12-06 12:39:42.436722,BOCADITOS DE MAÍZ Y QUESO,35.0,g,2.5,BOCADITOS DE MAÍZ Y QUESO
Tortillas de maiz VEGA Picante Bolsa 150g,Vega,150.0,g,3.9,vega,2024-12-06 12:39:42.436722,BOCADITOS DE MAÍZ Y QUESO,150.0,g,3.9,BOCADITOS DE MAÍZ Y QUESO
Tortillas de maiz VEGA Natural Bolsa 150g,Vega,150.0,g,3.9,vega,2024-12-06 12:39:42.436722,BOCADITOS DE MAÍZ Y QUESO,150.0,g,3.9,BOCADITOS DE MAÍZ Y QUESO
Tortillas de Maíz DORITOS Queso Atrevido Bolsa 90g,Doritos,90.0,g,4.2,vega,2024-12-06 12:39:42.436722,BOCADITOS DE MAÍZ Y QUESO,90.0,g,4.2,BOCADITOS DE MAÍZ Y QUESO
CHEETOS Sabot a Queso Horneados Bolsa 90 gr,Cheetos,90.0,g,4.2,vega,2024-12-06 12:39:42.436722,BOCADITOS DE MAÍZ Y QUESO,90.0,g,4.2,BOCADITOS DE MAÍZ Y QUESO
Piqueos CHEETOS Queso Picante Bolsa 180g,Cheetos,180.0,g,4.2,vega,2024-12-06 12:39:42.436722,BOCADITOS DE MAÍZ Y QUESO,180.0,g,4.2,BOCADITOS DE MAÍZ Y QUESO
Maíz Pop Corn COSTEÑO Bolsa 500g,Costeño,500.0,g,4.9,vega,2024-12-06 12:39:42.436722,BOCADITOS DE MAÍZ Y QUESO,500.0,g,4.9,BOCADITOS DE MAÍZ Y QUESO
Galleta RITZ Sabor a Queso 30g Paquete 6u,Ritz,30.0,g,5.2,vega,2024-12-06 12:39:42.436722,BOCADITOS DE MAÍZ Y QUESO,30.0,g,5.2,BOCADITOS DE MAÍZ Y QUESO
Maíz Pop Corn VALLENORTE Bolsa 500gr,VALLENORTE,500.0,g,5.3,vega,2024-12-06 12:39:42.436722,BOCADITOS DE MAÍZ Y QUESO,500.0,g,5.3,BOCADITOS DE MAÍZ Y QUESO
CHIZITOS Fiesta Queso Bolsa 190 gr,Chizito,190.0,g,6.5,vega,2024-12-06 12:39:42.436722,BOCADITOS DE MAÍZ Y QUESO,190.0,g,6.5,BOCADITOS DE MAÍZ Y QUESO
Harina de Maíz PAN Precocida Bolsa 1kg,P.A.N.,1.0,kg,8.5,vega,2024-12-06 12:39:42.436722,BOCADITOS DE MAÍZ Y QUESO,1.0,kg,8.5,BOCADITOS DE MAÍZ Y QUESO
Papas PRINGLES Queso Lata 109g,Pringles,109.0,g,8.9,vega,2024-12-06 12:39:42.436722,BOCADITOS DE MAÍZ Y QUESO,109.0,g,8.9,BOCADITOS DE MAÍZ Y QUESO
