description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Arándanos Hortifrut 125g,,125.0,g,5.99,wong,2024-12-06 14:03:14.238077,ARÁNDANOS,125.0,g,5.99,ARÁNDANOS
Arándanos Congelados Fest 500g,,500.0,g,7.49,metro,2024-12-06 18:37:38.819338,ARÁNDANOS,500.0,g,7.49,ARÁNDANOS
"Arándanos, Fresas, Zarzamoras y Cerezas Congeladas Berries Del Perú Bolsa 350 g",,350.0,g,15.9,metro,2024-12-06 18:37:38.819338,ARÁNDANOS,350.0,g,15.9,ARÁNDANOS
"Arándanos, Fresas, Zarzamoras, Cerezas y Frambuesas Congeladas Berries Del Perú Bolsa 350 g",,350.0,g,16.9,metro,2024-12-06 18:37:38.819338,ARÁNDANOS,350.0,g,16.9,ARÁNDANOS
Arándanos Congelados Berries del Perú 1kg,,1.0,kg,18.45,metro,2024-12-06 18:37:38.819338,ARÁNDANOS,1.0,kg,18.45,ARÁNDANOS
Arándanos Deshidratados Nature's Heart 250g,,250.0,g,19.2,wong,2024-12-06 14:03:14.238077,ARÁNDANOS,250.0,g,19.2,ARÁNDANOS
Arándanos Congelados Berries del Perú 1kg,,1.0,kg,19.68,wong,2024-12-06 14:03:14.238077,ARÁNDANOS,1.0,kg,19.68,ARÁNDANOS
Arándanos Liofilizados DJ&A 25g,,25.0,g,19.9,wong,2024-12-06 14:03:14.238077,ARÁNDANOS,25.0,g,19.9,ARÁNDANOS
Arándanos Entero Congelado EL FRUTERO Bolsa 1Kg,EL FRUTERO,1.0,kg,21.5,vivanda,2024-12-06 11:48:36.303195,ARÁNDANOS,1.0,kg,21.5,ARÁNDANOS
Arándanos Entero Congelado EL FRUTERO Bolsa 1K...,,1.0,kg,21.5,plaza_vea,2024-12-06 14:00:50.700047,ARÁNDANOS,1.0,kg,21.5,ARÁNDANOS
