description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Pepinillo,,1.0,kg,2.39,plaza_vea,2024-12-06 14:12:30.171819,PEPINILLO,1.0,kg,2.39,PEPINILLO
Pepinillo x un,,1.0,un,2.5,metro,2024-12-06 18:47:02.670629,PEPINILLO,1.0,un,2.5,PEPINILLO
Pepinillo Hidropónico Ecologic x un,,1.0,un,3.7,wong,2024-12-06 14:13:36.360943,PEPINILLO,1.0,un,3.7,PEPINILLO
Pepinillo Holandés Frescas x un,,1.0,un,3.7,wong,2024-12-06 14:13:36.360943,PEPINILLO,1.0,un,3.7,PEPINILLO
Pepinillo Pickles Hidropónico de Invernadero Ecologic Bandeja 300g,,300.0,g,5.4,wong,2024-12-06 14:13:36.360943,PEPINILLO,300.0,g,5.4,PEPINILLO
Pepinillo Premium La Huerta x unid,,1.0,un,6.0,wong,2024-12-06 14:13:36.360943,PEPINILLO,1.0,un,6.0,PEPINILLO
Pepinillo Japonés La Huerta 420g,,420.0,g,6.2,wong,2024-12-06 14:13:36.360943,PEPINILLO,420.0,g,6.2,PEPINILLO
Pepinillo Sin Pepas TODO SANO x un,,1.0,un,6.49,plaza_vea,2024-12-06 14:12:30.171819,PEPINILLO,1.0,un,6.49,PEPINILLO
Pepinillos ASPERIO Frasco 370g,ASPERIO,370.0,g,7.0,vivanda,2024-12-06 11:55:50.819029,PEPINILLO,370.0,g,7.0,PEPINILLO
Pepinillo Encurtido 220g,,220.0,g,8.32,metro,2024-12-06 18:47:02.670629,PEPINILLO,220.0,g,8.32,PEPINILLO
Pepinillos ASPERIO Sabor Anchoa Frasco 370g,ASPERIO,370.0,g,8.5,vivanda,2024-12-06 11:55:50.819029,PEPINILLO,370.0,g,8.5,PEPINILLO
Pepinillos ASPERIO Sabor Anchoa Frasco 370g,,370.0,g,8.5,plaza_vea,2024-12-06 14:12:30.171819,PEPINILLO,370.0,g,8.5,PEPINILLO
Pepinillos Encurtidos en Vinagre CALÉ Frasco 2...,,240.0,g,8.6,plaza_vea,2024-12-06 14:12:30.171819,PEPINILLO,240.0,g,8.6,PEPINILLO
Pepinillo sin Pepas VIVA Bandeja x un,VIVA,1.0,un,8.9,vivanda,2024-12-06 11:55:50.819029,PEPINILLO,1.0,un,8.9,PEPINILLO
Pepinillo Sin Pepas VIVA x un,,1.0,un,8.9,plaza_vea,2024-12-06 14:12:30.171819,PEPINILLO,1.0,un,8.9,PEPINILLO
Pepinillos Encurditos En Salmuera x 250 g,OLIVALLE,250.0,g,8.96,tottus,2024-12-06 13:36:07.437499,PEPINILLO,250.0,g,8.96,PEPINILLO
Pepinillos Encurtidos Calé 240g,,240.0,g,8.99,metro,2024-12-06 18:47:02.670629,PEPINILLO,240.0,g,8.99,PEPINILLO
