description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Papa Cocktail Amarilla,,1.0,kg,3.69,plaza_vea,2024-12-06 14:20:53.950632,PAPA AMARILLA,1,kg,3.69,PAPA AMARILLA
Papa Amarilla Cocktail Comcen 1kg,,1.0,kg,5.23,wong,2024-12-06 14:25:41.853460,PAPA AMARILLA,1,kg,5.23,PAPA AMARILLA
Papa Amarilla Cocktail Comcen 1kg,,1.0,kg,5.3,metro,2024-12-06 18:59:27.495055,PAPA AMARILLA,1,kg,5.3,PAPA AMARILLA
Papa Amarilla Peruanita Cocktail x kg,,1.0,kg,5.89,metro,2024-12-06 18:59:27.495055,PAPA AMARILLA,1,kg,5.89,PAPA AMARILLA
Papa Amarilla Tumbay Especial Metro x kg,,1.0,kg,5.99,metro,2024-12-06 18:59:27.495055,PAPA AMARILLA,1,kg,5.99,PAPA AMARILLA
Papa Amarilla Tumbay,,0.25,kg,6.79,plaza_vea,2024-12-06 14:20:53.950632,PAPA AMARILLA,1,kg,27.16,PAPA AMARILLA
Papa Amarilla Huamantanga Metro x kg,,1.0,kg,6.99,metro,2024-12-06 18:59:27.495055,PAPA AMARILLA,1,kg,6.99,PAPA AMARILLA
Papa Amarilla Huamantanga x kg,,1.0,kg,7.19,wong,2024-12-06 14:25:41.853460,PAPA AMARILLA,1,kg,7.19,PAPA AMARILLA
Papa Amarilla Peruanita,,0.5,kg,7.49,plaza_vea,2024-12-06 14:20:53.950632,PAPA AMARILLA,1,kg,14.98,PAPA AMARILLA
Papa Amarilla en Bastones FIFU Bolsa 500g,,500.0,g,7.5,plaza_vea,2024-12-06 14:20:53.950632,PAPA AMARILLA,1,kg,15.0,PAPA AMARILLA
Papa Amarilla Precocida Tumbay FIFU Bolsa 500g,,500.0,g,7.5,plaza_vea,2024-12-06 14:20:53.950632,PAPA AMARILLA,1,kg,15.0,PAPA AMARILLA
Papas Nativas Amarillas Picantes Tiyapuy 160g,,160.0,g,7.6,wong,2024-12-06 14:25:41.853460,PAPA AMARILLA,1,kg,47.5,PAPA AMARILLA
Papas Nativas Amarilla Bolsa 142g,,142.0,g,7.6,plaza_vea,2024-12-06 14:20:53.950632,PAPA AMARILLA,1,kg,53.521126760563384,PAPA AMARILLA
Papa Amarilla Tumbay Extra Metro x kg,,1.0,kg,7.64,metro,2024-12-06 18:59:27.495055,PAPA AMARILLA,1,kg,7.64,PAPA AMARILLA
Papa Amarilla Tumbay Procesada x kg,,1.0,kg,8.09,metro,2024-12-06 18:59:27.495055,PAPA AMARILLA,1,kg,8.09,PAPA AMARILLA
Papa Amarilla Tumbay Procesada x kg,,1.0,kg,8.09,metro,2024-12-06 18:59:27.495055,PAPA AMARILLA,1,kg,8.09,PAPA AMARILLA
Papa Amarilla Peruanita Procesada x kg,,1.0,kg,8.29,wong,2024-12-06 14:25:41.853460,PAPA AMARILLA,1,kg,8.29,PAPA AMARILLA
Papa Amarilla Tumbay x kg,,1.0,kg,8.49,wong,2024-12-06 14:25:41.853460,PAPA AMARILLA,1,kg,8.49,PAPA AMARILLA
Papa Amarilla Tumbay Agro Selecto 1Kg,,1.0,kg,8.5,wong,2024-12-06 14:25:41.853460,PAPA AMARILLA,1,kg,8.5,PAPA AMARILLA
Papa Amarilla Comcen Procesada 1 kg,,1.0,kg,10.93,wong,2024-12-06 14:25:41.853460,PAPA AMARILLA,1,kg,10.93,PAPA AMARILLA
Papa Amarilla Tumbay FEST Prefrita Congelada D...,,1.0,kg,14.3,plaza_vea,2024-12-06 14:20:53.950632,PAPA AMARILLA,1,kg,14.3,PAPA AMARILLA
Papa Amarilla Tumbay Fest x 1Kg,,1.0,kg,14.32,wong,2024-12-06 14:25:41.853460,PAPA AMARILLA,1,kg,14.32,PAPA AMARILLA
Papa Amarilla Tumbay FEST Prefrita Congelada Doypack 1Kg,FEST,1.0,kg,16.5,vivanda,2024-12-06 12:02:25.010720,PAPA AMARILLA,1,kg,16.5,PAPA AMARILLA
Papa Amarilla Peruanita Agro Selecto 2kg,,2.0,kg,17.0,metro,2024-12-06 18:59:27.495055,PAPA AMARILLA,1,kg,8.5,PAPA AMARILLA
Papa Amarilla Tumbay Procesada Comcen 2Kg,,2.0,kg,23.5,wong,2024-12-06 14:25:41.853460,PAPA AMARILLA,1,kg,11.75,PAPA AMARILLA
Gnocchi de Papa Amarilla Speicher Caja 500g,,500.0,g,28.9,wong,2024-12-06 14:25:41.853460,PAPA AMARILLA,1,kg,57.8,PAPA AMARILLA
