description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Espinaca Bebé Frescas 150g,,150.0,g,1.99,metro,2024-12-06 18:44:09.184277,ESPINACA,150.0,g,1.99,ESPINACA
Espinaca Fresca Meza atado 500g,,500.0,g,3.8,metro,2024-12-06 18:44:09.184277,ESPINACA,500.0,g,3.8,ESPINACA
Espinaca Bebé Cuisine & Co 150g,,150.0,g,3.9,metro,2024-12-06 18:44:09.184277,ESPINACA,150.0,g,3.9,ESPINACA
Espinaca BELL'S Bolsa 350g,,350.0,g,3.99,plaza_vea,2024-12-06 14:07:45.269396,ESPINACA,350.0,g,3.99,ESPINACA
Espinaca Bebé BELL'S Bolsa 150g,,150.0,g,4.39,plaza_vea,2024-12-06 14:07:45.269396,ESPINACA,150.0,g,4.39,ESPINACA
Espinaca Frescas 400g,,400.0,g,4.5,metro,2024-12-06 18:44:09.184277,ESPINACA,400.0,g,4.5,ESPINACA
Espinaca Baby Ecologic 150g,,150.0,g,4.9,metro,2024-12-06 18:44:09.184277,ESPINACA,150.0,g,4.9,ESPINACA
Espinaca x kg,,1.0,kg,5.29,metro,2024-12-06 18:44:09.184277,ESPINACA,1.0,kg,5.29,ESPINACA
Espinaca Picada en Porciones Congelada Green Food 400g,,400.0,g,5.52,metro,2024-12-06 18:44:09.184277,ESPINACA,400.0,g,5.52,ESPINACA
Espinaca Cuisine & Co 500g,,500.0,g,5.9,metro,2024-12-06 18:44:09.184277,ESPINACA,500.0,g,5.9,ESPINACA
Espinaca Bebé de Invernadero Don Miguel 150 g,,150.0,g,6.2,metro,2024-12-06 18:44:09.184277,ESPINACA,150.0,g,6.2,ESPINACA
Espinaca Entera Verde Puro 500g,,500.0,g,7.2,metro,2024-12-06 18:44:09.184277,ESPINACA,500.0,g,7.2,ESPINACA
Espinaca Hidropónica de Invernadero Ecologic 500g,,500.0,g,7.6,metro,2024-12-06 18:44:09.184277,ESPINACA,500.0,g,7.6,ESPINACA
Espinaca Bebé VERDE PURO Bolsa 180g,,180.0,g,8.59,plaza_vea,2024-12-06 14:07:45.269396,ESPINACA,180.0,g,8.59,ESPINACA
Espinaca Baby Deshojada Verde Puro 180g,,180.0,g,8.7,metro,2024-12-06 18:44:09.184277,ESPINACA,180.0,g,8.7,ESPINACA
Espinaca Extra EL CORTE INGLÉS Frasco 600g,,600.0,g,9.8,plaza_vea,2024-12-06 14:07:45.269396,ESPINACA,600.0,g,9.8,ESPINACA
