description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Helado de Vainilla y Mora de 500 mL,TOTTUS,500.0,ml,4.9,tottus,2024-12-06 13:53:07.271403,HELADO FAMILIAR,500.0,ml,4.9,HELADO FAMILIAR
Helado Máxima Cocochips 930ml,,930.0,ml,8.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,930.0,ml,8.9,HELADO FAMILIAR
Helado Máxima Trisabor 930ml,,930.0,ml,8.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,930.0,ml,8.9,HELADO FAMILIAR
Helado Máxima Vainilla 930ml,,930.0,ml,8.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,930.0,ml,8.9,HELADO FAMILIAR
Helado Máxima Chocolate 930ml,,930.0,ml,8.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,930.0,ml,8.9,HELADO FAMILIAR
Helado de Lúcuma Chips de 1 L,TOTTUS,1.0,l,8.9,tottus,2024-12-06 13:53:07.271403,HELADO FAMILIAR,1.0,l,8.9,HELADO FAMILIAR
HELADO VAINILLA X 1L,TOTTUS,1.0,l,8.9,tottus,2024-12-06 13:53:07.271403,HELADO FAMILIAR,1.0,l,8.9,HELADO FAMILIAR
Helado Máxima Lucuma 930ml,,930.0,ml,8.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,930.0,ml,8.9,HELADO FAMILIAR
Helado de Crema Peziduri Chocolate 900ml,,900.0,ml,9.5,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,9.5,HELADO FAMILIAR
Helado de Crema Peziduri Vainilla 900ml,,900.0,ml,9.5,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,9.5,HELADO FAMILIAR
Helado de Crema Peziduri Lúcuma 900ml,,900.0,ml,9.5,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,9.5,HELADO FAMILIAR
Helado de Crema Peziduri Tricolor 900ml,,900.0,ml,9.5,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,9.5,HELADO FAMILIAR
Helado de Crema Peziduri Chocochips 900ml,,900.0,ml,9.5,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,9.5,HELADO FAMILIAR
Helado de Crema Peziduri Fresa 900ml,,900.0,ml,9.5,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,9.5,HELADO FAMILIAR
Helado Cuisine & Co Sabor Vainilla Chips 900ml,,900.0,ml,9.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,9.9,HELADO FAMILIAR
Helado Cuisine & Co Sabor Vainilla 900ml,,900.0,ml,9.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,9.9,HELADO FAMILIAR
Helado Cuisine & Co Sabor Lúcuma Chips 900ml,,900.0,ml,9.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,9.9,HELADO FAMILIAR
Helado Cuisine & Co Sabor Tricolor 900ml,,900.0,ml,9.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,9.9,HELADO FAMILIAR
Helado Cuisine & Co Sabor Chocolate 900ml,,900.0,ml,9.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,9.9,HELADO FAMILIAR
Helado Cuisine & Co Sabor Vainilla Chocolate 900ml,,900.0,ml,9.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,9.9,HELADO FAMILIAR
Helado Peziduri Lucuma 900 mL,DONOFRIO,900.0,ml,11.9,tottus,2024-12-06 13:53:07.271403,HELADO FAMILIAR,900.0,ml,11.9,HELADO FAMILIAR
Helado D'ONOFRIO Peziduri Chocochips Cremoso Pote 900ml,D'ONOFRIO,900.0,ml,11.9,vivanda,2024-12-06 12:08:08.644216,HELADO FAMILIAR,900.0,ml,11.9,HELADO FAMILIAR
Helado Peziduri Fresa 900 mL,DONOFRIO,900.0,ml,11.9,tottus,2024-12-06 13:53:07.271403,HELADO FAMILIAR,900.0,ml,11.9,HELADO FAMILIAR
Helado Peziduri Vainilla 900 mL,DONOFRIO,900.0,ml,11.9,tottus,2024-12-06 13:53:07.271403,HELADO FAMILIAR,900.0,ml,11.9,HELADO FAMILIAR
Helado D'ONOFRIO Peziduri Lúcuma Cremoso Pote 900ml,D'ONOFRIO,900.0,ml,11.9,vivanda,2024-12-06 12:08:08.644216,HELADO FAMILIAR,900.0,ml,11.9,HELADO FAMILIAR
Helado D'ONOFRIO Peziduri Tricolor Cremoso Pote 900ml,D'ONOFRIO,900.0,ml,11.9,vivanda,2024-12-06 12:08:08.644216,HELADO FAMILIAR,900.0,ml,11.9,HELADO FAMILIAR
Helado Peziduri Chocolate 900 mL,DONOFRIO,900.0,ml,11.9,tottus,2024-12-06 13:53:07.271403,HELADO FAMILIAR,900.0,ml,11.9,HELADO FAMILIAR
Helado Peziduri Chocochips 900 mL,DONOFRIO,900.0,ml,11.9,tottus,2024-12-06 13:53:07.271403,HELADO FAMILIAR,900.0,ml,11.9,HELADO FAMILIAR
Helado D'ONOFRIO Peziduri Vainilla Cremoso Pote 900ml,D'ONOFRIO,900.0,ml,11.9,vivanda,2024-12-06 12:08:08.644216,HELADO FAMILIAR,900.0,ml,11.9,HELADO FAMILIAR
Helado Peziduri Tricolor 900 mL,DONOFRIO,900.0,ml,11.9,tottus,2024-12-06 13:53:07.271403,HELADO FAMILIAR,900.0,ml,11.9,HELADO FAMILIAR
Helado D'ONOFRIO Peziduri Chocolate Cremoso Pote 900ml,D'ONOFRIO,900.0,ml,11.9,vivanda,2024-12-06 12:08:08.644216,HELADO FAMILIAR,900.0,ml,11.9,HELADO FAMILIAR
Helado de Crema Turkey Hill Choco Mint Chip 473ml,,473.0,ml,13.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,473.0,ml,13.9,HELADO FAMILIAR
Helado de Crema Turkey Hill Cookies & Cream 473ml,,473.0,ml,13.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,473.0,ml,13.9,HELADO FAMILIAR
Helado de Crema Peziduri Alfajor 900ml,,900.0,ml,15.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,15.9,HELADO FAMILIAR
Helado Peziduri Sabor Pie de Limón 900ml,,900.0,ml,15.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,15.9,HELADO FAMILIAR
Helado de Crema Peziduri Cheesecake Frutos Rojos 900ml,,900.0,ml,15.9,metro,2024-12-06 19:10:59.840569,HELADO FAMILIAR,900.0,ml,15.9,HELADO FAMILIAR
Helado de Chocolate ZUBZERO Pote 500ml,ZUBZERO,500.0,ml,16.0,vivanda,2024-12-06 12:08:08.644216,HELADO FAMILIAR,500.0,ml,16.0,HELADO FAMILIAR
Helado de Vainilla ZUBZERO Pote 500ml,ZUBZERO,500.0,ml,16.0,vivanda,2024-12-06 12:08:08.644216,HELADO FAMILIAR,500.0,ml,16.0,HELADO FAMILIAR
Helado Tricolor de 2.5 L,TOTTUS,2.5,l,16.9,tottus,2024-12-06 13:53:07.271403,HELADO FAMILIAR,2.5,l,16.9,HELADO FAMILIAR
Helado de Lucuma con Chips de de 2.5 L,TOTTUS,2.5,l,16.9,tottus,2024-12-06 13:53:07.271403,HELADO FAMILIAR,2.5,l,16.9,HELADO FAMILIAR
