description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Leche Condensada NESTLÉ Toppings Lata 100g,,100.0,g,3.0,plaza_vea,2024-12-06 13:47:00.923426,LECHE CONDENSADA,1.0,kg,30.0,LECHE CONDENSADA
Leche Condensada Lata x 100 g,NESTLE,100.0,g,3.8,tottus,2024-12-06 13:13:42.372782,LECHE CONDENSADA,1.0,kg,38.0,LECHE CONDENSADA
Leche Condensada NESTLÉ Lata 100g,,100.0,g,3.8,plaza_vea,2024-12-06 13:47:00.923426,LECHE CONDENSADA,1.0,kg,38.0,LECHE CONDENSADA
Leche Condensada BELL'S Lata 390g,BELL'S,390.0,g,4.7,vivanda,2024-12-06 11:38:39.949298,LECHE CONDENSADA,1.0,kg,12.051282051282051,LECHE CONDENSADA
Leche Condensada GLORIA Doypack 200g,,200.0,g,4.79,plaza_vea,2024-12-06 13:47:00.923426,LECHE CONDENSADA,1.0,kg,23.95,LECHE CONDENSADA
Leche Condensada Gloria Doy Pack 200 g,,200.0,g,5.3,metro,2024-12-06 18:17:34.639643,LECHE CONDENSADA,1.0,kg,26.5,LECHE CONDENSADA
Condensada Nestlé Topping 397g,,397.0,g,5.5,wong,2024-12-06 13:39:33.205236,LECHE CONDENSADA,1.0,kg,13.853904282115868,LECHE CONDENSADA
Condensada Nestlé Topping 397g,,397.0,g,5.5,metro,2024-12-06 18:17:34.639643,LECHE CONDENSADA,1.0,kg,13.853904282115868,LECHE CONDENSADA
Leche Condensada Cuisine & Co Lata 397g,,397.0,g,5.9,wong,2024-12-06 13:39:33.205236,LECHE CONDENSADA,1.0,kg,14.86146095717884,LECHE CONDENSADA
Leche Condensada Cuisine & Co Lata 397g,,397.0,g,5.9,metro,2024-12-06 18:17:34.639643,LECHE CONDENSADA,1.0,kg,14.86146095717884,LECHE CONDENSADA
Leche Condensada Nestlé Lata 393g,,393.0,g,6.2,wong,2024-12-06 13:39:33.205236,LECHE CONDENSADA,1.0,kg,15.776081424936388,LECHE CONDENSADA
Leche Condensada Nestlé Lata 393g,,393.0,g,6.2,metro,2024-12-06 18:17:34.639643,LECHE CONDENSADA,1.0,kg,15.776081424936388,LECHE CONDENSADA
Leche Condensada NESTLÉ Lata 393g,NESTLÉ,393.0,g,6.3,vivanda,2024-12-06 11:38:39.949298,LECHE CONDENSADA,1.0,kg,16.03053435114504,LECHE CONDENSADA
Leche Condensada Gloria 393g,,393.0,g,6.5,wong,2024-12-06 13:39:33.205236,LECHE CONDENSADA,1.0,kg,16.539440203562343,LECHE CONDENSADA
Leche Condensada Sin Lactosa Nestlé 387g,,387.0,g,7.4,wong,2024-12-06 13:39:33.205236,LECHE CONDENSADA,1.0,kg,19.121447028423773,LECHE CONDENSADA
Bebida a Base de Coco Condensada Lata 320 g,,320.0,g,12.9,wong,2024-12-06 13:39:33.205236,LECHE CONDENSADA,1.0,kg,40.3125,LECHE CONDENSADA
Leche Condensada Gloria Doypack 1.2 Kg,,1.2,kg,15.9,metro,2024-12-06 18:17:34.639643,LECHE CONDENSADA,1.0,kg,13.25,LECHE CONDENSADA
DOYPACK LECHE CONDENSADA X 1.2KG,GLORIA,1.2,kg,20.5,tottus,2024-12-06 13:13:42.372782,LECHE CONDENSADA,1.0,kg,17.083333333333336,LECHE CONDENSADA
