description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Infusiones DEL VALLE Hierba Luisa Caja 25 un,Del Valle,25.0,un,1.7,vega,2024-12-06 12:44:13.815302,HIERBAS PARA INFUSIONES,25.0,un,1.7,HIERBAS PARA INFUSIONES
Infusiones Hierba Luisa HUERTO Caja 25 un,Huerto Del Eden,25.0,un,2.2,vega,2024-12-06 12:44:13.815302,HIERBAS PARA INFUSIONES,25.0,un,2.2,HIERBAS PARA INFUSIONES
Cuisine & Co Hierba Luisa para Infusión Caja 20 unid,,20.0,un,3.2,wong,2024-12-06 14:58:53.057458,HIERBAS PARA INFUSIONES,20.0,un,3.2,HIERBAS PARA INFUSIONES
Infusión de Hierba Luisa HORNIMANS Caja 25un,,25.0,un,3.9,plaza_vea,2024-12-06 14:45:09.617122,HIERBAS PARA INFUSIONES,25.0,un,3.9,HIERBAS PARA INFUSIONES
Infusión Orgánica de Hierba Luisa Sunka 20un,,20.0,un,4.3,wong,2024-12-06 14:58:53.057458,HIERBAS PARA INFUSIONES,20.0,un,4.3,HIERBAS PARA INFUSIONES
Infusión de Hierba Luisa McColins 25un,,25.0,un,4.4,wong,2024-12-06 14:58:53.057458,HIERBAS PARA INFUSIONES,25.0,un,4.4,HIERBAS PARA INFUSIONES
Infusión Andina Wawasana de Hierbas Detox 12un,,12.0,un,6.4,wong,2024-12-06 14:58:53.057458,HIERBAS PARA INFUSIONES,12.0,un,6.4,HIERBAS PARA INFUSIONES
Infusiones DEL VALLE Hierba Luisa Caja 100 un,Del Valle,100.0,un,6.4,vega,2024-12-06 12:44:13.815302,HIERBAS PARA INFUSIONES,100.0,un,6.4,HIERBAS PARA INFUSIONES
"Infusión de Valeriana, Toronjil, Hierba Luisa ...",,60.0,g,7.2,plaza_vea,2024-12-06 14:45:09.617122,HIERBAS PARA INFUSIONES,60.0,g,7.2,HIERBAS PARA INFUSIONES
Infusión de Hierbas SAINT GOTTARD Invernal Caj...,,20.0,un,7.6,plaza_vea,2024-12-06 14:45:09.617122,HIERBAS PARA INFUSIONES,20.0,un,7.6,HIERBAS PARA INFUSIONES
Infusión de Hierbas SAINT GOTTARD Digestivo Ca...,,20.0,un,7.9,plaza_vea,2024-12-06 14:45:09.617122,HIERBAS PARA INFUSIONES,20.0,un,7.9,HIERBAS PARA INFUSIONES
Infusiones Hierba Luisa HUERTO Caja 100 un,Huerto Del Eden,100.0,un,7.9,vega,2024-12-06 12:44:13.815302,HIERBAS PARA INFUSIONES,100.0,un,7.9,HIERBAS PARA INFUSIONES
Infusión NATURE'S HEART Hierba Luisa Caja 20un,,20.0,un,8.5,plaza_vea,2024-12-06 14:45:09.617122,HIERBAS PARA INFUSIONES,20.0,un,8.5,HIERBAS PARA INFUSIONES
Infusión de Hierba Luisa Orgánica Nature's Heart 20g,,20.0,g,8.5,wong,2024-12-06 14:58:53.057458,HIERBAS PARA INFUSIONES,20.0,g,8.5,HIERBAS PARA INFUSIONES
Infusión de Hierbas Wawasana Prostaté 20un,,20.0,un,11.6,wong,2024-12-06 14:58:53.057458,HIERBAS PARA INFUSIONES,20.0,un,11.6,HIERBAS PARA INFUSIONES
Infusión de Hierba Luisa McColins 100un,,100.0,un,12.9,wong,2024-12-06 14:58:53.057458,HIERBAS PARA INFUSIONES,100.0,un,12.9,HIERBAS PARA INFUSIONES
Infusión de Hierbas BIGELOW Sweet Dreams Caja ...,,8.0,un,13.8,plaza_vea,2024-12-06 14:45:09.617122,HIERBAS PARA INFUSIONES,8.0,un,13.8,HIERBAS PARA INFUSIONES
Infusión de Hierbas BIGELOW Manzanilla Caja 8u...,,8.0,un,13.8,plaza_vea,2024-12-06 14:45:09.617122,HIERBAS PARA INFUSIONES,8.0,un,13.8,HIERBAS PARA INFUSIONES
Infusión Gripal WAWASANA con Hierbas Andinas C...,,50.0,un,14.5,plaza_vea,2024-12-06 14:45:09.617122,HIERBAS PARA INFUSIONES,50.0,un,14.5,HIERBAS PARA INFUSIONES
Infusiones MC COLINS Surtido de Hierbas Caja 1...,,100.0,un,18.0,plaza_vea,2024-12-06 14:45:09.617122,HIERBAS PARA INFUSIONES,100.0,un,18.0,HIERBAS PARA INFUSIONES
Infusión de Hierbas Limón y Jengibre Caja 10 unid,,10.0,un,19.9,wong,2024-12-06 14:58:53.057458,HIERBAS PARA INFUSIONES,10.0,un,19.9,HIERBAS PARA INFUSIONES
Infusiones BIGELOW Té de Hierbas Caja 20un,,20.0,un,26.7,plaza_vea,2024-12-06 14:45:09.617122,HIERBAS PARA INFUSIONES,20.0,un,26.7,HIERBAS PARA INFUSIONES
