description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Mayonesa Light BELL'S Doypack 190g,BELL'S,190.0,g,3.2,vivanda,2024-12-06 12:14:32.494461,MAYONESA,190.0,g,3.2,MAYONESA
Mayonesa B&D Doypack 95g,,95.0,g,3.49,plaza_vea,2024-12-06 14:36:34.938863,MAYONESA,95.0,g,3.49,MAYONESA
Mayonesa B&D Doypack 95g,B&D,95.0,g,3.49,vivanda,2024-12-06 12:14:32.494461,MAYONESA,95.0,g,3.49,MAYONESA
Mayonesa Máxima Tradicional 190g,,190.0,g,3.5,metro,2024-12-06 19:20:39.196979,MAYONESA,190.0,g,3.5,MAYONESA
Mayonesa 95 g,TOTTUS,95.0,g,3.95,tottus,2024-12-06 14:01:08.983537,MAYONESA,95.0,g,3.95,MAYONESA
Mayonesa LIBBY'S Doypack 100g,,100.0,g,3.99,plaza_vea,2024-12-06 14:36:34.938863,MAYONESA,100.0,g,3.99,MAYONESA
Mayonesa Premiun WALIBI Doypack 100g,,100.0,g,4.0,plaza_vea,2024-12-06 14:36:34.938863,MAYONESA,100.0,g,4.0,MAYONESA
Mayonesa x 475 g,PRECIO UNO,475.0,g,5.6,tottus,2024-12-06 14:01:08.983537,MAYONESA,475.0,g,5.6,MAYONESA
Mayonesa BELL'S Doypack 190g,BELL'S,190.0,g,5.6,vivanda,2024-12-06 12:14:32.494461,MAYONESA,190.0,g,5.6,MAYONESA
Mayonesa B&D Doypack 190g,,190.0,g,5.9,metro,2024-12-06 19:20:39.196979,MAYONESA,190.0,g,5.9,MAYONESA
Mayonesa Mayo Deli Kraft 170g,,170.0,g,6.3,metro,2024-12-06 19:20:39.196979,MAYONESA,170.0,g,6.3,MAYONESA
Mayonesa Doypack B&D 190 g,,190.0,g,6.8,tottus,2024-12-06 14:01:08.983537,MAYONESA,190.0,g,6.8,MAYONESA
Mayonesa B&D Doypack 190g,,190.0,g,6.9,plaza_vea,2024-12-06 14:36:34.938863,MAYONESA,190.0,g,6.9,MAYONESA
Mayonesa B&D Doypack 190g,B&D,190.0,g,6.9,vivanda,2024-12-06 12:14:32.494461,MAYONESA,190.0,g,6.9,MAYONESA
Mayonesa ALACENA Doypack 190g,Alacena,190.0,g,7.0,vega,2024-12-06 12:36:12.877476,MAYONESA,190.0,g,7.0,MAYONESA
Mayonesa DELGA-C con Limón Libre de Grasa Doyp...,,400.0,g,7.7,plaza_vea,2024-12-06 14:36:34.938863,MAYONESA,400.0,g,7.7,MAYONESA
Mayonesa WALIBÍ Doypack 200g,,200.0,g,7.8,plaza_vea,2024-12-06 14:36:34.938863,MAYONESA,200.0,g,7.8,MAYONESA
Mayonesa Mayo Deli Kraft 350g,,350.0,g,7.9,metro,2024-12-06 19:20:39.196979,MAYONESA,350.0,g,7.9,MAYONESA
Mayonesa KRAFT Mayodeli Doypack 350g,,350.0,g,8.0,plaza_vea,2024-12-06 14:36:34.938863,MAYONESA,350.0,g,8.0,MAYONESA
Mayonesa Micha MT La Mayo 200g,,200.0,g,8.33,wong,2024-12-06 14:46:16.948913,MAYONESA,200.0,g,8.33,MAYONESA
Mayonesa AlaCena 190g,,190.0,g,8.6,metro,2024-12-06 19:20:39.196979,MAYONESA,190.0,g,8.6,MAYONESA
Mayonesa ALACENA Doypack 190g,ALACENA,190.0,g,8.6,vivanda,2024-12-06 12:14:32.494461,MAYONESA,190.0,g,8.6,MAYONESA
Mayonesa FERYMAR Envase 250g,,250.0,g,8.7,plaza_vea,2024-12-06 14:36:34.938863,MAYONESA,250.0,g,8.7,MAYONESA
Mayonesa de 475 g,TOTTUS,475.0,g,9.1,tottus,2024-12-06 14:01:08.983537,MAYONESA,475.0,g,9.1,MAYONESA
Mayonesa Sabor Tocino Terraza Grill 200g,,200.0,g,9.1,metro,2024-12-06 19:20:39.196979,MAYONESA,200.0,g,9.1,MAYONESA
Mayonesa Terraza Grill American Style 200g,,200.0,g,9.4,wong,2024-12-06 14:46:16.948913,MAYONESA,200.0,g,9.4,MAYONESA
Mayonesa Tradicional Cuisine & Co 475g,,475.0,g,9.5,metro,2024-12-06 19:20:39.196979,MAYONESA,475.0,g,9.5,MAYONESA
Mayonesa Light x 400 g,TOTTUS,400.0,g,9.9,tottus,2024-12-06 14:01:08.983537,MAYONESA,400.0,g,9.9,MAYONESA
Mayonesa Sabor a Tocino TERRAZA GRILL Doypack 200g,TERRAZA GRILL,200.0,g,9.9,vivanda,2024-12-06 12:14:32.494461,MAYONESA,200.0,g,9.9,MAYONESA
Mayonesa LIBBY'S Doypack 380gr,Libbys,380.0,g,9.9,vega,2024-12-06 12:36:12.877476,MAYONESA,380.0,g,9.9,MAYONESA
Mayonesa Sabor a Pollo a la Brasa TERRAZA GRILL Doypack 200g,TERRAZA GRILL,200.0,g,10.4,vivanda,2024-12-06 12:14:32.494461,MAYONESA,200.0,g,10.4,MAYONESA
Mayonesa B&D Doypack 400g,B&D,400.0,g,10.9,vivanda,2024-12-06 12:14:32.494461,MAYONESA,400.0,g,10.9,MAYONESA
Mayonesa B&D Doypack 400g,,400.0,g,10.9,plaza_vea,2024-12-06 14:36:34.938863,MAYONESA,400.0,g,10.9,MAYONESA
Mayonesa Libby's 380g,,380.0,g,12.2,metro,2024-12-06 19:20:39.196979,MAYONESA,380.0,g,12.2,MAYONESA
Mayonesa 380 g,LIBBYS,380.0,g,12.5,tottus,2024-12-06 14:01:08.983537,MAYONESA,380.0,g,12.5,MAYONESA
Mayonesa Mayodeli Kraft 650g,,650.0,g,12.5,wong,2024-12-06 14:46:16.948913,MAYONESA,650.0,g,12.5,MAYONESA
Mayonesa BELL'S Doypack 850g,BELL'S,850.0,g,12.9,vivanda,2024-12-06 12:14:32.494461,MAYONESA,850.0,g,12.9,MAYONESA
Mayonesa B&D 400g,,400.0,g,13.7,metro,2024-12-06 19:20:39.196979,MAYONESA,400.0,g,13.7,MAYONESA
Mayonesa Hellmann's Liviana 475g,,475.0,g,13.8,wong,2024-12-06 14:46:16.948913,MAYONESA,475.0,g,13.8,MAYONESA
