description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Culantro BELL'S Bolsa 60g,,60.0,g,1.99,plaza_vea,2024-12-06 14:29:59.201784,CULANTRO,60.0,g,1.99,CULANTRO
Culantro BADIA Deshidratado Bolsa 7.1g,,7.1,g,4.4,plaza_vea,2024-12-06 14:29:59.201784,CULANTRO,7.1,g,4.4,CULANTRO
Culantro molido 190 g,TOTTUS,190.0,g,5.3,tottus,2024-12-06 13:55:18.369428,CULANTRO,190.0,g,5.3,CULANTRO
Culantro en Pasta Wong Pote 250 g,,250.0,g,7.5,metro,2024-12-06 19:11:32.926113,CULANTRO,250.0,g,7.5,CULANTRO
Culantro en Pasta Pote 250 g,,250.0,g,8.2,metro,2024-12-06 19:11:32.926113,CULANTRO,250.0,g,8.2,CULANTRO
Culantro en Pasta Wong Pote 250 g,,250.0,g,9.5,wong,2024-12-06 14:39:14.774781,CULANTRO,250.0,g,9.5,CULANTRO
