description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Fideos Tornillo BELL'S SELECCIÓN Bolsa 250g,,250.0,g,1.1,plaza_vea,2024-12-06 13:19:43.336878,FIDEOS SECOS DE PASTA CORTA,250.0,g,1.1,FIDEOS SECOS DE PASTA CORTA
Fideos Canuto BELL'S SELECCIÓN Bolsa 250g,,250.0,g,1.1,plaza_vea,2024-12-06 13:19:43.336878,FIDEOS SECOS DE PASTA CORTA,250.0,g,1.1,FIDEOS SECOS DE PASTA CORTA
Fideos BELL'S Fideo Codo Rayado Bolsa 250g,,250.0,g,1.3,plaza_vea,2024-12-06 13:19:43.336878,FIDEOS SECOS DE PASTA CORTA,250.0,g,1.3,FIDEOS SECOS DE PASTA CORTA
Fideos Rigattone BELL'S Bolsa 250g,,250.0,g,1.3,plaza_vea,2024-12-06 13:19:43.336878,FIDEOS SECOS DE PASTA CORTA,250.0,g,1.3,FIDEOS SECOS DE PASTA CORTA
Fideos Tornillo VEGA Bolsa 250gr,Vega,250.0,g,1.5,vega,2024-12-06 11:13:17.913213,FIDEOS SECOS DE PASTA CORTA,250.0,g,1.5,FIDEOS SECOS DE PASTA CORTA
Fideos Cuisine &Co Corbata 250g,,250.0,g,1.6,metro,2024-12-06 17:47:05.098651,FIDEOS SECOS DE PASTA CORTA,250.0,g,1.6,FIDEOS SECOS DE PASTA CORTA
Fideos Macarron BENOTI Bolsa 250g,Benoti,250.0,g,1.6,vega,2024-12-06 11:13:17.913213,FIDEOS SECOS DE PASTA CORTA,250.0,g,1.6,FIDEOS SECOS DE PASTA CORTA
Fideos Cuisine &Co Canuto 250g,,250.0,g,1.6,metro,2024-12-06 17:47:05.098651,FIDEOS SECOS DE PASTA CORTA,250.0,g,1.6,FIDEOS SECOS DE PASTA CORTA
Fideos Cuisine &Co Cabello de Ángel 250g,,250.0,g,1.6,metro,2024-12-06 17:47:05.098651,FIDEOS SECOS DE PASTA CORTA,250.0,g,1.6,FIDEOS SECOS DE PASTA CORTA
Fideos Tornillo GRANO DOE ORO Bolsa 250g,Grano De Oro,250.0,g,1.6,vega,2024-12-06 11:13:17.913213,FIDEOS SECOS DE PASTA CORTA,250.0,g,1.6,FIDEOS SECOS DE PASTA CORTA
