description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Bebida Chocolatada La Preferida 800ml,,800.0,ml,3.0,wong,2024-12-06 15:00:30.792697,PRODUCTO ACHOCOLATADO,800.0,ml,3.0,PRODUCTO ACHOCOLATADO
Mezcla Láctea Oquendo Chocolatada Bolsa 946ml,,946.0,ml,3.4,metro,2024-12-06 19:35:49.706865,PRODUCTO ACHOCOLATADO,946.0,ml,3.4,PRODUCTO ACHOCOLATADO
Bebida de Leche UHT BONLÉ Chocolatada Bolsa 800ml,BONLÉ,800.0,ml,3.5,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,800.0,ml,3.5,PRODUCTO ACHOCOLATADO
Bebida Chocolatada La Preferida 800ml,,800.0,ml,3.6,metro,2024-12-06 19:35:49.706865,PRODUCTO ACHOCOLATADO,800.0,ml,3.6,PRODUCTO ACHOCOLATADO
Leche Chocolatada VAKIMU Botella 350ml,VAKIMU,350.0,ml,4.9,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,350.0,ml,4.9,PRODUCTO ACHOCOLATADO
Bebida de Leche Chocolatada LAIVE Bolsa 900ml,LAIVE,900.0,ml,5.5,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,900.0,ml,5.5,PRODUCTO ACHOCOLATADO
Leche Chocolatada UHT GLORIA Bolsa 900ml,GLORIA,900.0,ml,6.0,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,900.0,ml,6.0,PRODUCTO ACHOCOLATADO
Leche GLORIA UHT Chocolatada Caja 1L,GLORIA,1.0,l,6.5,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,1.0,l,6.5,PRODUCTO ACHOCOLATADO
Leche Chocolatada PIAMONTE Bolsa 946ml,PIAMONTE,946.0,ml,6.9,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,946.0,ml,6.9,PRODUCTO ACHOCOLATADO
Chocolatada en Polvo Miskísimoo Doypack 200 g,,200.0,g,8.5,wong,2024-12-06 15:00:30.792697,PRODUCTO ACHOCOLATADO,200.0,g,8.5,PRODUCTO ACHOCOLATADO
Chocolatada en Polvo Miskísimoo Doypack 200 g,,200.0,g,8.5,metro,2024-12-06 19:35:49.706865,PRODUCTO ACHOCOLATADO,200.0,g,8.5,PRODUCTO ACHOCOLATADO
Leche Chocolatada DANLAC Botella 900ml,DANLAC,900.0,ml,8.6,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,900.0,ml,8.6,PRODUCTO ACHOCOLATADO
Leche Chocolatada Deslactosada DANLAC Botella 900ml,DANLAC,900.0,ml,8.8,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,900.0,ml,8.8,PRODUCTO ACHOCOLATADO
Chocolatada en Polvo BATIANDINO Doypack 200g,BATIANDINO,200.0,g,10.9,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,200.0,g,10.9,PRODUCTO ACHOCOLATADO
Leche Chocolatada GLORIA UHT Niños Caja 180ml Paquete 6un,GLORIA,180.0,ml,11.4,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,180.0,ml,11.4,PRODUCTO ACHOCOLATADO
Leche Chocolatada PIAMONTE Botella 946ml,PIAMONTE,946.0,ml,14.1,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,946.0,ml,14.1,PRODUCTO ACHOCOLATADO
Chocolatada en Polvo Miskísimoo 400g,,400.0,g,16.2,metro,2024-12-06 19:35:49.706865,PRODUCTO ACHOCOLATADO,400.0,g,16.2,PRODUCTO ACHOCOLATADO
