description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Margarina Manty Pote 90 g,,90.0,g,2.38,metro,2024-12-06 18:25:39.509110,MARGARINA ENVASADA,1.0,kg,26.444444444444443,MARGARINA ENVASADA
Margarina MANTY Pote 90g,MANTY,90.0,g,2.8,vivanda,2024-12-06 11:41:51.298636,MARGARINA ENVASADA,1.0,kg,31.111111111111107,MARGARINA ENVASADA
Margarina MANTY Pote 90g,Manty,90.0,g,2.8,vega,2024-12-06 11:47:07.982848,MARGARINA ENVASADA,1.0,kg,31.111111111111107,MARGARINA ENVASADA
Margarina esparcible 90 g,SELLO DE ORO,90.0,g,3.2,tottus,2024-12-06 13:17:03.751412,MARGARINA ENVASADA,1.0,kg,35.55555555555556,MARGARINA ENVASADA
Margarina SELLO DE ORO Barra 90g,SELLO DE ORO,90.0,g,3.2,vivanda,2024-12-06 11:41:51.298636,MARGARINA ENVASADA,1.0,kg,35.55555555555556,MARGARINA ENVASADA
MARGARINA SWIS BARRA X 90 GR,LAIVE,90.0,g,3.3,tottus,2024-12-06 13:17:03.751412,MARGARINA ENVASADA,1.0,kg,36.666666666666664,MARGARINA ENVASADA
Margarina Laive Swis 90g,,90.0,g,3.3,metro,2024-12-06 18:25:39.509110,MARGARINA ENVASADA,1.0,kg,36.666666666666664,MARGARINA ENVASADA
Margarina LAIVE Swis Barra 90g,,90.0,g,3.5,plaza_vea,2024-12-06 13:52:19.200030,MARGARINA ENVASADA,1.0,kg,38.888888888888886,MARGARINA ENVASADA
Margarina LA DANESA Pote 190g,,190.0,g,3.8,plaza_vea,2024-12-06 13:52:19.200030,MARGARINA ENVASADA,1.0,kg,20.0,MARGARINA ENVASADA
Margarina LAIVE Swis Barra 90g,LAIVE,90.0,g,3.8,vivanda,2024-12-06 11:41:51.298636,MARGARINA ENVASADA,1.0,kg,42.22222222222222,MARGARINA ENVASADA
Margarina BELL'S Pote 240g,,240.0,g,3.9,plaza_vea,2024-12-06 13:52:19.200030,MARGARINA ENVASADA,1.0,kg,16.25,MARGARINA ENVASADA
Margarina BELL'S Pote 240g,BELL'S,240.0,g,3.9,vivanda,2024-12-06 11:41:51.298636,MARGARINA ENVASADA,1.0,kg,16.25,MARGARINA ENVASADA
Margarina SELLO DE ORO Barra 200g,,200.0,g,4.3,plaza_vea,2024-12-06 13:52:19.200030,MARGARINA ENVASADA,1.0,kg,21.5,MARGARINA ENVASADA
Margarina Sello de Oro Barra 200g,,200.0,g,4.3,metro,2024-12-06 18:25:39.509110,MARGARINA ENVASADA,1.0,kg,21.5,MARGARINA ENVASADA
Margarina SELLO DE ORO Barra 200g,SELLO DE ORO,200.0,g,4.4,vivanda,2024-12-06 11:41:51.298636,MARGARINA ENVASADA,1.0,kg,22.0,MARGARINA ENVASADA
Margarina Manty Clásica 300g,,300.0,g,4.4,metro,2024-12-06 18:25:39.509110,MARGARINA ENVASADA,1.0,kg,14.666666666666668,MARGARINA ENVASADA
Margarina 200 g,SELLO DE ORO,200.0,g,4.4,tottus,2024-12-06 13:17:03.751412,MARGARINA ENVASADA,1.0,kg,22.0,MARGARINA ENVASADA
Margarina Laive Swis 200g,,200.0,g,4.8,metro,2024-12-06 18:25:39.509110,MARGARINA ENVASADA,1.0,kg,24.0,MARGARINA ENVASADA
Margarina LAIVE Swis Barra 200g,LAIVE,200.0,g,4.8,vivanda,2024-12-06 11:41:51.298636,MARGARINA ENVASADA,1.0,kg,24.0,MARGARINA ENVASADA
Margarina SELLO DE ORO 0% Grasas Trans Pote 20...,,200.0,g,5.2,plaza_vea,2024-12-06 13:52:19.200030,MARGARINA ENVASADA,1.0,kg,26.0,MARGARINA ENVASADA
Margarina Sello de Oro Pote 200g,,200.0,g,5.2,metro,2024-12-06 18:25:39.509110,MARGARINA ENVASADA,1.0,kg,26.0,MARGARINA ENVASADA
Margarina SELLO DE ORO Pote 200gr,Sello De Oro,200.0,g,5.2,vega,2024-12-06 11:47:07.982848,MARGARINA ENVASADA,1.0,kg,26.0,MARGARINA ENVASADA
Margarina MANTY Clásica Pote 300gr,Manty,300.0,g,5.5,vega,2024-12-06 11:47:07.982848,MARGARINA ENVASADA,1.0,kg,18.333333333333336,MARGARINA ENVASADA
Margarina MANTY Clásica Pote 300g,MANTY,300.0,g,5.5,vivanda,2024-12-06 11:41:51.298636,MARGARINA ENVASADA,1.0,kg,18.333333333333336,MARGARINA ENVASADA
Margarina MANTY Clásica Pote 300g,,300.0,g,5.5,plaza_vea,2024-12-06 13:52:19.200030,MARGARINA ENVASADA,1.0,kg,18.333333333333336,MARGARINA ENVASADA
Margarina Dorina Clásica 220g,,220.0,g,5.99,metro,2024-12-06 18:25:39.509110,MARGARINA ENVASADA,1.0,kg,27.22727272727273,MARGARINA ENVASADA
Margarina 400 g,SELLO DE ORO,400.0,g,6.9,tottus,2024-12-06 13:17:03.751412,MARGARINA ENVASADA,1.0,kg,17.25,MARGARINA ENVASADA
Margarina Light DORINA Pote 220g,,220.0,g,6.9,plaza_vea,2024-12-06 13:52:19.200030,MARGARINA ENVASADA,1.0,kg,31.363636363636367,MARGARINA ENVASADA
Margarina Light DORINA Pote 220g,DORINA,220.0,g,6.9,vivanda,2024-12-06 11:41:51.298636,MARGARINA ENVASADA,1.0,kg,31.363636363636367,MARGARINA ENVASADA
Margarina BELL'S Pote 490g,,490.0,g,7.5,plaza_vea,2024-12-06 13:52:19.200030,MARGARINA ENVASADA,1.0,kg,15.306122448979592,MARGARINA ENVASADA
Margarina Clásica DORINA Pote 220g,DORINA,220.0,g,8.1,vivanda,2024-12-06 11:41:51.298636,MARGARINA ENVASADA,1.0,kg,36.81818181818182,MARGARINA ENVASADA
Margarina SELLO DE ORO Pote 400gr,Sello De Oro,400.0,g,8.3,vega,2024-12-06 11:47:07.982848,MARGARINA ENVASADA,1.0,kg,20.75,MARGARINA ENVASADA
Margarina Sello de Oro Pote 400g,,400.0,g,8.4,metro,2024-12-06 18:25:39.509110,MARGARINA ENVASADA,1.0,kg,21.0,MARGARINA ENVASADA
Margarina SELLO DE ORO 0% Grasas Trans Pote 40...,,400.0,g,8.4,plaza_vea,2024-12-06 13:52:19.200030,MARGARINA ENVASADA,1.0,kg,21.0,MARGARINA ENVASADA
Margarina LA DANESA Barra 500g,,500.0,g,9.3,plaza_vea,2024-12-06 13:52:19.200030,MARGARINA ENVASADA,1.0,kg,18.6,MARGARINA ENVASADA
MARGARINA SWIS POTE X 450 GR,LAIVE,450.0,g,9.9,tottus,2024-12-06 13:17:03.751412,MARGARINA ENVASADA,1.0,kg,22.0,MARGARINA ENVASADA
Margarina Laive Swis 450g,,450.0,g,11.4,metro,2024-12-06 18:25:39.509110,MARGARINA ENVASADA,1.0,kg,25.333333333333336,MARGARINA ENVASADA
Margarina LAIVE Swis Pote 450g,,450.0,g,11.4,plaza_vea,2024-12-06 13:52:19.200030,MARGARINA ENVASADA,1.0,kg,25.333333333333336,MARGARINA ENVASADA
Margarina Clásica DORINA Pote 450g,DORINA,450.0,g,11.5,vivanda,2024-12-06 11:41:51.298636,MARGARINA ENVASADA,1.0,kg,25.555555555555557,MARGARINA ENVASADA
Margarina Light DORINA Pote 450g,DORINA,450.0,g,11.5,vivanda,2024-12-06 11:41:51.298636,MARGARINA ENVASADA,1.0,kg,25.555555555555557,MARGARINA ENVASADA
Margarina Clásica DORINA Pote 450g,,450.0,g,11.5,plaza_vea,2024-12-06 13:52:19.200030,MARGARINA ENVASADA,1.0,kg,25.555555555555557,MARGARINA ENVASADA
Margarina Esparcible Clásica de 450 g,DORINA,450.0,g,14.9,tottus,2024-12-06 13:17:03.751412,MARGARINA ENVASADA,1.0,kg,33.111111111111114,MARGARINA ENVASADA
Margarina Clásica DORINA Pote 900g,,900.0,g,20.5,plaza_vea,2024-12-06 13:52:19.200030,MARGARINA ENVASADA,1.0,kg,22.77777777777778,MARGARINA ENVASADA
