description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Papa seca VEGA Bolsa 400g,Vega,400.0,g,4.3,vega,2024-12-06 12:21:17.633822,PAPA SECA,400.0,g,4.3,PAPA SECA
Papa Seca TIMONEL Bolsa 400gr,Timonel,400.0,g,5.1,vega,2024-12-06 12:21:17.633822,PAPA SECA,400.0,g,5.1,PAPA SECA
Papa Seca 400 g,TOTTUS,400.0,g,5.65,tottus,2024-12-06 13:47:47.468996,PAPA SECA,400.0,g,5.65,PAPA SECA
Papa Seca Máxima Bolsa 500 g,,500.0,g,5.7,metro,2024-12-06 19:01:26.002566,PAPA SECA,500.0,g,5.7,PAPA SECA
Papa Seca 500 g,TESORO DEL CAMPO,500.0,g,7.3,tottus,2024-12-06 13:47:47.468996,PAPA SECA,500.0,g,7.3,PAPA SECA
Papa Seca TESORO DEL CAMPO Bolsa 500g,,500.0,g,7.69,plaza_vea,2024-12-06 14:22:46.954189,PAPA SECA,500.0,g,7.69,PAPA SECA
Papa Seca Tesoro Del Campo Bolsa 500 g,,500.0,g,7.9,metro,2024-12-06 19:01:26.002566,PAPA SECA,500.0,g,7.9,PAPA SECA
Papa Seca COSTEÑO Bolsa 500g,COSTENO,500.0,g,8.1,vivanda,2024-12-06 12:04:15.090730,PAPA SECA,500.0,g,8.1,PAPA SECA
Papa Seca Costeño 500g,,500.0,g,8.2,metro,2024-12-06 19:01:26.002566,PAPA SECA,500.0,g,8.2,PAPA SECA
Papa Seca Tesoro Del Campo Bolsa 500 g,,500.0,g,8.3,wong,2024-12-06 14:27:45.897485,PAPA SECA,500.0,g,8.3,PAPA SECA
Papa Seca Costeño 500g,,500.0,g,8.7,wong,2024-12-06 14:27:45.897485,PAPA SECA,500.0,g,8.7,PAPA SECA
