description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Chorizo Cocido Parrillero 80 g,SAN FERNANDO,80.0,g,2.4,tottus,2024-12-06 12:59:16.446373,CHORIZO,80.0,g,2.4,CHORIZO
Chorizo Extra GOIKOA Paquete 70g,GOIKOA,70.0,g,7.0,vivanda,2024-12-06 11:27:50.098687,CHORIZO,70.0,g,7.0,CHORIZO
Chorizo Parrillero Wong 400g,,400.0,g,8.9,wong,2024-12-06 13:25:00.578132,CHORIZO,400.0,g,8.9,CHORIZO
Chorizo Especial Cocktail Wong 250g,,250.0,g,9.9,wong,2024-12-06 13:25:00.578132,CHORIZO,250.0,g,9.9,CHORIZO
Chorizo Finas Hierbas BELL'S Paquete 250g,,250.0,g,9.99,plaza_vea,2024-12-06 13:32:12.201050,CHORIZO,250.0,g,9.99,CHORIZO
Chorizo Reserva HIBERO Paquete 80g,,80.0,g,10.9,plaza_vea,2024-12-06 13:32:12.201050,CHORIZO,80.0,g,10.9,CHORIZO
Chorizo Reserva HIBERO Paquete 80g,HIBERO,80.0,g,10.9,vivanda,2024-12-06 11:27:50.098687,CHORIZO,80.0,g,10.9,CHORIZO
Chorizo Cocido Parrillero San Fernando Paquete 480 g,,480.0,g,10.9,metro,2024-12-06 18:04:00.279094,CHORIZO,480.0,g,10.9,CHORIZO
Chorizo Parrillero Precocido BRAEDT Cocktail E...,,250.0,g,11.9,plaza_vea,2024-12-06 13:32:12.201050,CHORIZO,250.0,g,11.9,CHORIZO
Chorizo Español HIBERO Pieza 140g,,140.0,g,11.9,plaza_vea,2024-12-06 13:32:12.201050,CHORIZO,140.0,g,11.9,CHORIZO
Chorizo Precocido Finas Hierbas SALCHICHERÍA A...,,320.0,g,12.4,plaza_vea,2024-12-06 13:32:12.201050,CHORIZO,320.0,g,12.4,CHORIZO
Chorizo Parrillero Precocido Coctel Braedt Paquete 250 g,,250.0,g,12.4,metro,2024-12-06 18:04:00.279094,CHORIZO,250.0,g,12.4,CHORIZO
Chorizo Parrillero Precocido Coctel Braedt Paquete 250 g,,250.0,g,12.5,wong,2024-12-06 13:25:00.578132,CHORIZO,250.0,g,12.5,CHORIZO
Chorizo Italiano Paquete 220 g,,220.0,g,12.9,wong,2024-12-06 13:25:00.578132,CHORIZO,220.0,g,12.9,CHORIZO
CHORIZO PRECOCIDO 500GR,TOTTUS,500.0,g,12.9,tottus,2024-12-06 12:59:16.446373,CHORIZO,500.0,g,12.9,CHORIZO
Chorizo Cocido SAN FERNANDO Paquete 480g,,480.0,g,12.9,plaza_vea,2024-12-06 13:32:12.201050,CHORIZO,480.0,g,12.9,CHORIZO
Chorizo Sarta Español HIBERO Pieza 140g,,140.0,g,12.9,plaza_vea,2024-12-06 13:32:12.201050,CHORIZO,140.0,g,12.9,CHORIZO
Chorizo Italiano Paquete 220 g,,220.0,g,13.1,metro,2024-12-06 18:04:00.279094,CHORIZO,220.0,g,13.1,CHORIZO
Chorizo Parrillero San Fernando 400g,,400.0,g,13.12,metro,2024-12-06 18:04:00.279094,CHORIZO,400.0,g,13.12,CHORIZO
Chorizo Parrillero Precocido BRAEDT Paquete 50...,,500.0,g,13.5,plaza_vea,2024-12-06 13:32:12.201050,CHORIZO,500.0,g,13.5,CHORIZO
Chorizo Coctel Finas Hierbas Braedt Paquete 250 g,,250.0,g,13.5,metro,2024-12-06 18:04:00.279094,CHORIZO,250.0,g,13.5,CHORIZO
Chorizo Precocido La Segoviana Paquete 500 g,,500.0,g,13.5,metro,2024-12-06 18:04:00.279094,CHORIZO,500.0,g,13.5,CHORIZO
Chorizo Parrillero Precocido Braedt Paquete 6 unid,,6.0,un,13.51,metro,2024-12-06 18:04:00.279094,CHORIZO,6.0,un,13.51,CHORIZO
Chorizo Parrillero Cocktail Zimmermann Paquete 300 g,,300.0,g,13.52,wong,2024-12-06 13:25:00.578132,CHORIZO,300.0,g,13.52,CHORIZO
CHORIZO PRECOCIDO SALCHICHERIA X 400 GR,SUIZA,400.0,g,13.9,tottus,2024-12-06 12:59:16.446373,CHORIZO,400.0,g,13.9,CHORIZO
Chorizo Parrillero Suiza 400g,,400.0,g,13.9,wong,2024-12-06 13:25:00.578132,CHORIZO,400.0,g,13.9,CHORIZO
