description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Galleta con Caramelo BISCOLATA Break Bolsa 20g,,20.0,g,1.0,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,20.0,g,1.0,CARAMELOS
Caramelos Masticables Bubbaloo Sparkies Bolsa 25 g,,25.0,g,1.5,metro,2024-12-06 19:06:31.144709,CARAMELOS,25.0,g,1.5,CARAMELOS
Caramelos BUBBALOO Sparkies Bolsa 25g,BUBBALOO,25.0,g,1.6,vivanda,2024-12-06 12:07:46.933019,CARAMELOS,25.0,g,1.6,CARAMELOS
Caramelo BARBIE Anillo Diamante Bolsa 13Gr,Barbie,13.0,g,1.8,vega,2024-12-06 12:26:06.372088,CARAMELOS,13.0,g,1.8,CARAMELOS
Caramelos HALLS Hierbabuena Paquete 9un,,9.0,un,1.9,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,9.0,un,1.9,CARAMELOS
Caramelos MENTOS Fruta Bolsa 29.04g,,29.04,g,2.0,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,29.04,g,2.0,CARAMELOS
Caramelos MENTOS Menta Bolsa 29.04g,,29.04,g,2.0,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,29.04,g,2.0,CARAMELOS
Caramelos Masticables MENTOS Tutti Frutti Paqu...,,29.04,g,2.0,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,29.04,g,2.0,CARAMELOS
Caramelos MENTOS Menta Bolsa 29.04g,MENTOS,29.04,g,2.0,vivanda,2024-12-06 12:07:46.933019,CARAMELOS,29.04,g,2.0,CARAMELOS
Caramelos Masticables MENTOS Limón Paquete 29.04g,MENTOS,29.04,g,2.0,vivanda,2024-12-06 12:07:46.933019,CARAMELOS,29.04,g,2.0,CARAMELOS
Caramelos Masticables MENTOS Envoltura 29.04g,,29.04,g,2.0,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,29.04,g,2.0,CARAMELOS
Caramelos Masticables Menta Mentos Barra 29.7g,,29.7,g,2.0,metro,2024-12-06 19:06:31.144709,CARAMELOS,29.7,g,2.0,CARAMELOS
Caramelos MENTOS Fruta Bolsa 29.04g,MENTOS,29.04,g,2.0,vivanda,2024-12-06 12:07:46.933019,CARAMELOS,29.04,g,2.0,CARAMELOS
Caramelos Masticables MENTOS Limón Paquete 29....,,29.04,g,2.0,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,29.04,g,2.0,CARAMELOS
Caramelos Duros Halls Mora Azul 9un,,9.0,un,2.1,metro,2024-12-06 19:06:31.144709,CARAMELOS,9.0,un,2.1,CARAMELOS
Caramelos Duros Halls Extra Fuerte 9un,,9.0,un,2.1,metro,2024-12-06 19:06:31.144709,CARAMELOS,9.0,un,2.1,CARAMELOS
Caramelos HALLS Mora Azul Paquete 9un,,9.0,un,2.1,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,9.0,un,2.1,CARAMELOS
Caramelos Duros Halls Menta 9un,,9.0,un,2.1,metro,2024-12-06 19:06:31.144709,CARAMELOS,9.0,un,2.1,CARAMELOS
Caramelos HALLS Cereza Paquete 9un,,9.0,un,2.1,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,9.0,un,2.1,CARAMELOS
Caramelos Duros Halls Sabores Surtidos 9un,,9.0,un,2.1,metro,2024-12-06 19:06:31.144709,CARAMELOS,9.0,un,2.1,CARAMELOS
Caramelos HALLS Menta Fuerte Paquete 9un,,9.0,un,2.1,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,9.0,un,2.1,CARAMELOS
Caramelos HALLS Menta Fuerte Paquete 9un,HALLS,9.0,un,2.1,vivanda,2024-12-06 12:07:46.933019,CARAMELOS,9.0,un,2.1,CARAMELOS
Caramelos HALLS Cereza Paquete 9un,HALLS,9.0,un,2.1,vivanda,2024-12-06 12:07:46.933019,CARAMELOS,9.0,un,2.1,CARAMELOS
Caramelos HALLS Menta Eucalipto Paquete 9un,,9.0,un,2.1,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,9.0,un,2.1,CARAMELOS
Caramelos Duros Halls Cereza 9un,,9.0,un,2.1,metro,2024-12-06 19:06:31.144709,CARAMELOS,9.0,un,2.1,CARAMELOS
Caramelos Ring Pop TOPPS Surtidos Unidad 14g,TOPPS,14.0,g,2.5,vivanda,2024-12-06 12:07:46.933019,CARAMELOS,14.0,g,2.5,CARAMELOS
Caramelos Ring Pop TOPPS Surtidos Unidad 14g,,14.0,g,2.5,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,14.0,g,2.5,CARAMELOS
Caramelos TIC TAC Menta Intensa Envase 16g,TIC TAC,16.0,g,2.6,vivanda,2024-12-06 12:07:46.933019,CARAMELOS,16.0,g,2.6,CARAMELOS
Caramelos TIC TAC Naranja Envase 16g,,16.0,g,3.1,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,16.0,g,3.1,CARAMELOS
Caramelos TIC TAC Menta Envase 16g,,16.0,g,3.1,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,16.0,g,3.1,CARAMELOS
Caramelos TIC TAC Naranja Envase 16g,TIC TAC,16.0,g,3.1,vivanda,2024-12-06 12:07:46.933019,CARAMELOS,16.0,g,3.1,CARAMELOS
Caramelos de Menta Rellenos de Chocolate ARCOR...,,80.0,g,3.6,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,80.0,g,3.6,CARAMELOS
Caramelos AMBROSOLI Banderita Bolsa 80 un,Ambrosoli,80.0,un,4.2,vega,2024-12-06 12:26:06.372088,CARAMELOS,80.0,un,4.2,CARAMELOS
Caramelos Surtidos BELL'S Bolsa 250g,,250.0,g,4.5,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,250.0,g,4.5,CARAMELOS
Caramelos de Limón BELL'S Bolsa 250g,,250.0,g,4.5,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,250.0,g,4.5,CARAMELOS
Caramelos de Chicha Morada BELL'S Bolsa 250g,,250.0,g,4.5,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,250.0,g,4.5,CARAMELOS
Caramelo Push Pop Toops Sabores Surtidos 15 g,,15.0,g,4.6,tottus,2024-12-06 13:51:28.506028,CARAMELOS,15.0,g,4.6,CARAMELOS
Caramelos de Chicha Morada BELL'S Bolsa 250g,BELL'S,250.0,g,4.6,vivanda,2024-12-06 12:07:46.933019,CARAMELOS,250.0,g,4.6,CARAMELOS
Caramelos AMBROSOLI Frutina Bolsa 60 un,Ambrosoli,60.0,un,4.8,vega,2024-12-06 12:26:06.372088,CARAMELOS,60.0,un,4.8,CARAMELOS
Caramelo PUSH POP Surtido Barra 15g,,15.0,g,4.8,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,15.0,g,4.8,CARAMELOS
Caramelos MISKY sabor a Limón Bolsa 275gr,Arcor,275.0,g,4.9,vega,2024-12-06 12:26:06.372088,CARAMELOS,275.0,g,4.9,CARAMELOS
Caramelos MISKY Frutales Bolsa 275gr,Arcor,275.0,g,4.9,vega,2024-12-06 12:26:06.372088,CARAMELOS,275.0,g,4.9,CARAMELOS
Caramelos Masticables STARBUST Sabores Surtido...,,58.7,g,5.0,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,58.7,g,5.0,CARAMELOS
Caramelos Banderitas AMBROSOLI Bolsa 280g,AMBROSOLI,280.0,g,5.5,vivanda,2024-12-06 12:07:46.933019,CARAMELOS,280.0,g,5.5,CARAMELOS
Caramelos Banderitas AMBROSOLI Bolsa 280g,,280.0,g,5.5,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,280.0,g,5.5,CARAMELOS
Caramelos Masticables Fresa Mentos Barra 29 g Pack 3 unid,,29.0,g,5.7,metro,2024-12-06 19:06:31.144709,CARAMELOS,29.0,g,5.7,CARAMELOS
Caramelos Masticables Menta Mentos Barra 29 g Pack 3 unid,,29.0,g,5.7,metro,2024-12-06 19:06:31.144709,CARAMELOS,29.0,g,5.7,CARAMELOS
Caramelos Cuisine & Co Candy Fun Sabor Frutal 100un,,100.0,un,5.9,metro,2024-12-06 19:06:31.144709,CARAMELOS,100.0,un,5.9,CARAMELOS
Caramelos Cuisine & Co Candy Fun Sabor Limón 100un,,100.0,un,5.9,metro,2024-12-06 19:06:31.144709,CARAMELOS,100.0,un,5.9,CARAMELOS
Caramelos Sayon Perita 380g,,380.0,g,5.99,metro,2024-12-06 19:06:31.144709,CARAMELOS,380.0,g,5.99,CARAMELOS
Caramelos Masticables Sabor Wild Berry 61.5 g,SKITTLES,61.5,g,6.2,tottus,2024-12-06 13:51:28.506028,CARAMELOS,61.5,g,6.2,CARAMELOS
Caramelos AMBROSOLI Cocorokos Limón Bolsa 100 un,Ambrosoli,100.0,un,6.2,vega,2024-12-06 12:26:06.372088,CARAMELOS,100.0,un,6.2,CARAMELOS
Caramelos AMBROSOLI Gajo de Limón Bolsa 100 un,Ambrosoli,100.0,un,6.8,vega,2024-12-06 12:26:06.372088,CARAMELOS,100.0,un,6.8,CARAMELOS
Caramelos Duros Halloween Conjuros Bolsa 250 g,,250.0,g,6.9,metro,2024-12-06 19:06:31.144709,CARAMELOS,250.0,g,6.9,CARAMELOS
"Caramelos AMBROSOLI Rojo, Amarillo, Cola Negro...",,100.0,un,6.9,plaza_vea,2024-12-06 14:28:04.541954,CARAMELOS,100.0,un,6.9,CARAMELOS
