description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Papaya Metro x kg,,1.0,kg,3.29,metro,2024-12-06 18:31:54.424414,PAPAYA,1.0,kg,3.29,PAPAYA
Papaya Sur Metro x kg,,1.0,kg,3.29,metro,2024-12-06 18:31:54.424414,PAPAYA,1.0,kg,3.29,PAPAYA
Papaya x kg,,1.0,kg,4.49,wong,2024-12-06 13:57:04.407387,PAPAYA,1.0,kg,4.49,PAPAYA
Papaya en Trozos BELL'S Bandeja 300g,,300.0,g,5.69,plaza_vea,2024-12-06 13:58:27.721248,PAPAYA,300.0,g,5.69,PAPAYA
Papaya en Trozos Congelada Fest 500g,,500.0,g,7.99,metro,2024-12-06 18:31:54.424414,PAPAYA,500.0,g,7.99,PAPAYA
Papaya en Trozos Congelada FEST Paquete 500g,,500.0,g,7.99,plaza_vea,2024-12-06 13:58:27.721248,PAPAYA,500.0,g,7.99,PAPAYA
Papaya en Trozos Natifrut 280g,,280.0,g,8.49,metro,2024-12-06 18:31:54.424414,PAPAYA,280.0,g,8.49,PAPAYA
Papaya Congelada En Trozos 1Kg,TOTTUS,1.0,kg,14.9,tottus,2024-12-06 13:22:37.025522,PAPAYA,1.0,kg,14.9,PAPAYA
Papaya en Trozos Congelados Natifrut 1kg,,1.0,kg,16.14,wong,2024-12-06 13:57:04.407387,PAPAYA,1.0,kg,16.14,PAPAYA
Papaya En Trozos Congelada 1Kg,EL FRUTERO,1.0,kg,16.5,tottus,2024-12-06 13:22:37.025522,PAPAYA,1.0,kg,16.5,PAPAYA
