description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Plátano Bizcocho Tipo Exportación x kg,,1.0,kg,6.99,metro,2024-12-06 18:33:10.851268,PLÁTANO BISCOCHO,1.0,kg,6.99,PLÁTANO BISCOCHO
Plátano Bizcocho Orgánico x kg,,1.0,kg,6.99,wong,2024-12-06 13:57:22.946907,PLÁTANO BISCOCHO,1.0,kg,6.99,PLÁTANO BISCOCHO
