description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Fórmula Láctea Liquida NAN 3 Crecimiento Lata 390g,Nan,390.0,g,5.9,vega,2024-12-06 11:38:02.832275,FÓRMULA PARA LACTANTES,390.0,g,5.9,FÓRMULA PARA LACTANTES
Fórmula Láctea Líquida 3 Crecimiento Lata x 390 g,NAN,390.0,g,5.9,tottus,2024-12-06 13:09:37.640438,FÓRMULA PARA LACTANTES,390.0,g,5.9,FÓRMULA PARA LACTANTES
Fórmula Láctea Líquida 2 Bebe Lata x 390 g,NAN,390.0,g,6.1,tottus,2024-12-06 13:09:37.640438,FÓRMULA PARA LACTANTES,390.0,g,6.1,FÓRMULA PARA LACTANTES
Fórmula Láctea Liquida NAN 2 Bebés Lata 390g,Nan,390.0,g,6.1,vega,2024-12-06 11:38:02.832275,FÓRMULA PARA LACTANTES,390.0,g,6.1,FÓRMULA PARA LACTANTES
Fórmula Láctea NAN 2 Bebés Lata 390g,,390.0,g,6.4,plaza_vea,2024-12-06 13:43:59.397705,FÓRMULA PARA LACTANTES,390.0,g,6.4,FÓRMULA PARA LACTANTES
Fórmula Láctea de Crecimiento NAN 3 Lata 390g,,390.0,g,6.4,plaza_vea,2024-12-06 13:43:59.397705,FÓRMULA PARA LACTANTES,390.0,g,6.4,FÓRMULA PARA LACTANTES
Fórmula Láctea NAN 2 Bebés Lata 390g,NAN,390.0,g,6.5,vivanda,2024-12-06 11:35:47.741703,FÓRMULA PARA LACTANTES,390.0,g,6.5,FÓRMULA PARA LACTANTES
Fórmula Láctea de Crecimiento NAN 3 Lata 390g ...,,6.0,un,31.0,plaza_vea,2024-12-06 13:43:59.397705,FÓRMULA PARA LACTANTES,6.0,un,31.0,FÓRMULA PARA LACTANTES
Fórmula Láctea de Crecimiento NAN 3 Lata 390g Paquete 6un,NAN,3.0,l,33.4,vivanda,2024-12-06 11:35:47.741703,FÓRMULA PARA LACTANTES,3.0,l,33.4,FÓRMULA PARA LACTANTES
Fórmula Láctea NAN 2 Bebés Lata 390g Paquete 6...,,6.0,un,37.1,plaza_vea,2024-12-06 13:43:59.397705,FÓRMULA PARA LACTANTES,6.0,un,37.1,FÓRMULA PARA LACTANTES
Fórmula Láctea NAN 2 Bebés Lata 390g Paquete 6un,NAN,390.0,g,37.1,vivanda,2024-12-06 11:35:47.741703,FÓRMULA PARA LACTANTES,390.0,g,37.1,FÓRMULA PARA LACTANTES
