description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
Café Instantáneo Clásico ALTOMAYO Doypack 45g,,45.0,g,5.9,plaza_vea,2024-12-06 14:43:32.995909,CAFÉ INSTANTÁNEO,45.0,g,5.9,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado BELL'S Frasco 50g,,50.0,g,6.2,plaza_vea,2024-12-06 14:43:32.995909,CAFÉ INSTANTÁNEO,50.0,g,6.2,CAFÉ INSTANTÁNEO
Café Instantáneo Altomayo Clásico 45g,,45.0,g,6.2,metro,2024-12-06 19:34:35.921928,CAFÉ INSTANTÁNEO,45.0,g,6.2,CAFÉ INSTANTÁNEO
Café Instantáneo Cuisine & Co Puro 50g,,50.0,g,6.9,metro,2024-12-06 19:34:35.921928,CAFÉ INSTANTÁNEO,50.0,g,6.9,CAFÉ INSTANTÁNEO
Café Instantáneo Altomayo Clásico 45g,,45.0,g,8.1,metro,2024-12-06 19:34:35.921928,CAFÉ INSTANTÁNEO,45.0,g,8.1,CAFÉ INSTANTÁNEO
Café Instantáneo ALTOMAYO Clásico Frasco 50g,,50.0,g,8.1,plaza_vea,2024-12-06 14:43:32.995909,CAFÉ INSTANTÁNEO,50.0,g,8.1,CAFÉ INSTANTÁNEO
Café Instantáneo Kirma Clásico 45g,,45.0,g,8.3,metro,2024-12-06 19:34:35.921928,CAFÉ INSTANTÁNEO,45.0,g,8.3,CAFÉ INSTANTÁNEO
Café Instantáneo ALTOMAYO Gourmet Bolsa 45gr,Altomayo,45.0,g,8.5,vega,2024-12-06 12:42:24.380230,CAFÉ INSTANTÁNEO,45.0,g,8.5,CAFÉ INSTANTÁNEO
Café Instantáneo ALTOMAYO Descafeinado Doypack...,,45.0,g,9.8,plaza_vea,2024-12-06 14:43:32.995909,CAFÉ INSTANTÁNEO,45.0,g,9.8,CAFÉ INSTANTÁNEO
Café Instantáneo Granulado Descafeinado Cuisine & Co 50g,,50.0,g,9.9,metro,2024-12-06 19:34:35.921928,CAFÉ INSTANTÁNEO,50.0,g,9.9,CAFÉ INSTANTÁNEO
