brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
ALACENA,Crema de Ají Tari 400 g,S/ 13.50,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,400.0,g,Crema de Ají Tari,13.5
TOTTUS,Pimiento Paprika 45 g,S/ 5.90,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,45.0,g,Pimiento Paprika,5.9
TOTTUS,Ají Criollo 400g,S/ 13.90,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,400.0,g,Ají Criollo,13.9
TOTTUS,Aceituna Verde Rellena con Pimiento 240 g,S/ 9.80,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,240.0,g,Aceituna Verde Rellena con Pimiento,9.8
SIBARITA,Ají Especial Panquita 250 g,S/ 8.40,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,250.0,g,Ají Especial Panquita,8.4
VALLE FERTIL,Pimiento Piquillo Gourmet 290 g,S/ 11.90,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,290.0,g,Pimiento Piquillo Gourmet,11.9
LIBBYS,Ají Libby's 85 g,S/ 5.30,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,85.0,g,Ají Libby's,5.3
SANISSIMO,NACHOS AJI 160G,S/ 11.90,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,160.0,g,NACHOS AJI,11.9
EL OLIVAR,Aceituna Verde Con Pimiento 240 g,S/ 10.90,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,240.0,g,Aceituna Verde Con Pimiento,10.9
CASA VERDE,Bruschetta Pimiento Y Alcachofa Cv 235 g,S/ 11.90,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,235.0,g,Bruschetta Pimiento Y Alcachofa Cv,11.9
SIBARITA,Pimienta 100% Pura 21.6 g,S/ 4.10,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,21.6,g,Pimienta 100% Pura,4.1
TOTTUS,Pimienta negra molida 60 g,S/ 8.40,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,60.0,g,Pimienta negra molida,8.4
SPITZE,Salsa de Ají Limo 165 gr,S/ 12.70,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,165.0,g,Salsa de Ají Limo r,12.7
TOTTUS,Tapenade de aceitunas al ají 185 g,S/ 7.90,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,185.0,g,Tapenade de aceitunas al ají,7.9
OLIVOS DEL SUR,Tapenade Ají Limo 260 gr,S/ 14.70,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,260.0,g,Tapenade Ají Limo r,14.7
PIKI,Ají Amarillo Molido 350 g,S/ 12.10,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,350.0,g,Ají Amarillo Molido,12.1
TOTTUS,Ají De La Casa x 200 g,S/ 6.90,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,200.0,g,Ají De La Casa x,6.9
TOTTUS,Pasta de Ají Panca 205 g,S/ 5.40,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,205.0,g,Pasta de Ají Panca,5.4
SANISSIMO,Palitos Aji Sannissimo 90 g,S/ 8.90,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,90.0,g,Palitos Aji Sannissimo,8.9
PROVENZAL,Mezcla para Ají de gallina 100 g,S/ 9.10,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,100.0,g,Mezcla para Ají de gallina,9.1
SIBARITA,Salsa de Ají Amarillo 100 g,S/ 3.60,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,100.0,g,Salsa de Ají Amarillo,3.6
TOTTUS,Ají Panca Molido de 50 g,S/ 6,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,50.0,g,Ají Panca Molido de,6.0
TOTTUS,Ají Panca Molido 20 g,S/ 2.10,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,20.0,g,Ají Panca Molido,2.1
SIBARITA,Ají Especial Panquita 100 g,S/ 2.40,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,100.0,g,Ají Especial Panquita,2.4
,Ají Panca Molido Cuatro Estaciones 10 g,S/ 3.70,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,10.0,g,Ají Panca Molido Cuatro Estaciones,3.7
SIBARITA,Ají Amarillo En Pasta Amarillin Doypack x 550 g,S/ 18.10,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,550.0,g,Ají Amarillo En Pasta Amarillin Doypack x,18.1
OLIVALLE,Aceituna Verde Rellena De Pimiento Envase x 350 g,S/ 20.65,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,350.0,g,Aceituna Verde Rellena De Pimiento Envase x,20.65
CASA VERDE,Salsa de Ají Amarillo con Queso 190 g,S/ 9.50,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,190.0,g,Salsa de Ají Amarillo con Queso,9.5
OLIVOS DEL SUR,Aceituna Verde Rellenas con Pimiento 380 g,S/ 22.90,tottus,AJÍ PIMIENTO,2024-12-05 12:10:44.334666,380.0,g,Aceituna Verde Rellenas con Pimiento,22.9
