brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
EL FRUTERO,Papaya En Trozos Congelada 1Kg,S/ 16.50,tottus,PAPAYA,2024-12-05 11:59:15.316603,1.0,kg,Papaya En Trozos Congelada,16.5
PETAL FRESH,EXFOLIANTE FACIAL PAPAYA X200ML,S/ 39.90,tottus,PAPAYA,2024-12-05 11:59:15.316603,200.0,ml,EXFOLIANTE FACIAL PAPAYA X,39.9
TOTTUS,Mix Fresa Papaya Y Piña Congelada Trozos 1Kg,S/ 16,tottus,PAPAYA,2024-12-05 11:59:15.316603,1.0,kg,Mix Fresa Papaya Y Piña Congelada Trozos,16.0
TOTTUS,Papaya Congelada En Trozos 1Kg,S/ 14.90,tottus,PAPAYA,2024-12-05 11:59:15.316603,1.0,kg,Papaya Congelada En Trozos,14.9
AFRIKA&CO,Mix De Frutas Congeladas Fresa Papaya Y Pina 1Kg,S/ 16.50,tottus,PAPAYA,2024-12-05 11:59:15.316603,1.0,kg,Mix De Frutas Congeladas Fresa Papaya Y Pina,16.5
PETAL FRESH,LIMPIADOR FACIAL PAPAYA X200ML,S/ 39.90,tottus,PAPAYA,2024-12-05 11:59:15.316603,200.0,ml,LIMPIADOR FACIAL PAPAYA X,39.9
PETAL FRESH,MASCARILLA FACIAL PAPAYA X200ML,S/ 39.90,tottus,PAPAYA,2024-12-05 11:59:15.316603,200.0,ml,MASCARILLA FACIAL PAPAYA X,39.9
