brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
SOL DEL CUSCO,Chocolate en Polvo Instantáneo 220 g,S/ 21.40,tottus,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-05 12:29:23.603324,220.0,g,Chocolate en Polvo Instantáneo,21.4
NESTLE,Galleta Morochas Vainilla Cubierta de Chocolate 6 Unidades,S/ 6.90,tottus,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-05 12:29:23.603324,6.0,un,Galleta Morochas Vainilla Cubierta de Chocolate ades,6.9
SOL DEL CUSCO,Chocolate Instantáneo Para Taza Clavo Canela Lata x 324 g,S/ 21.40,tottus,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-05 12:29:23.603324,324.0,g,Chocolate Instantáneo Para Taza Clavo Canela Lata x,21.4
GENERICO,Harina Pre Tostada Especial Renacer 500 g,S/ 16.90,tottus,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-05 12:29:23.603324,500.0,g,Harina Pre Tostada Especial Renacer,16.9
PROTEX,Jabón Líquido para Manos Avena 500 mL,S/ 10.50,tottus,DIVERSAS PRESENTACIONES DE CHOCOLATES,2024-12-05 12:29:23.603324,500.0,ml,Jabón Líquido para Manos Avena,10.5
