brand,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
OLE OLE,Olé Olé Vainilla 225 g,S/ 9.90,tottus,CARAMELOS,2024-12-05 12:29:49.292795,225.0,g,Olé Olé Vainilla,9.9
AMBROSOLI,Gomitas Frugelé Frutas 100 Unidades,S/ 13.90,tottus,CARAMELOS,2024-12-05 12:29:49.292795,100.0,un,Gomitas Frugelé Frutas ades,13.9
GLOBO POP,Shake 30g 24 Unidades,S/ 8,tottus,CARAMELOS,2024-12-05 12:29:49.292795,30.0,g,Shake  ades,8.0
AMBROSOLI,Caramelos Arbolito 60 Unidades,S/ 8.30,tottus,CARAMELOS,2024-12-05 12:29:49.292795,60.0,un,Caramelos Arbolito ades,8.3
COLOMBINA,Marshmallows Millows Osos 250g,S/ 10.50,tottus,CARAMELOS,2024-12-05 12:29:49.292795,250.0,g,Marshmallows Millows Osos,10.5
AMBROSOLI,Caramelos Súper Rellenazo Chicle 100 Unidades,S/ 11.50,tottus,CARAMELOS,2024-12-05 12:29:49.292795,100.0,un,Caramelos Súper Rellenazo Chicle ades,11.5
OLE OLE,Olé Olé Navidad 165 g,S/ 6.90,tottus,CARAMELOS,2024-12-05 12:29:49.292795,165.0,g,Olé Olé Navidad,6.9
AMBROSOLI,Caramelos Rellenos Bon Ami 100 Unidades,S/ 11.50,tottus,CARAMELOS,2024-12-05 12:29:49.292795,100.0,un,Caramelos Rellenos Bon Ami ades,11.5
AMBROSOLI,Caramelos de Limón 100 Unidades,S/ 8.30,tottus,CARAMELOS,2024-12-05 12:29:49.292795,100.0,un,Caramelos de Limón ades,8.3
AMBROSOLI,Caramelo blando Old England Toffee surtido de 500 g,S/ 14.90,tottus,CARAMELOS,2024-12-05 12:29:49.292795,500.0,g,Caramelo blando Old England Toffee surtido de,14.9
BON BON BUM,Mystery x 432 g,S/ 8.15,tottus,CARAMELOS,2024-12-05 12:29:49.292795,432.0,g,Mystery x,8.15
GLOBO POP,Chupete Agridulce 432 g,S/ 8,tottus,CARAMELOS,2024-12-05 12:29:49.292795,432.0,g,Chupete Agridulce,8.0
MOLITALIA,"Fruna Fresa, Durazno y Manzana 420 g",S/ 11.50,tottus,CARAMELOS,2024-12-05 12:29:49.292795,420.0,g,"Fruna Fresa, Durazno y Manzana",11.5
