unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 0.6 kg aprox.,Carne Molida de Res Empacada al vacío EL BUEN ...,S/ 19.80 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,0.6,kg,Carne Molida de Res Empacada al vacío EL BUEN,19.8
Presentación 0.6 kg aprox.,Carne Molida Light de Res Empacada al vacío EL...,S/ 34.80 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,0.6,kg,Carne Molida Light de Res Empacada al vacío EL,34.8
Paquete 500g,Carne Molida de Pavita x500g,S/ 12.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,500.0,g,Carne Molida de Pavita x,12.9
Doypack 250g,Ají Panca Molido SIBARITA Panquita Doypack 250...,S/ 8.40 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,250.0,g,Ají Panca Molido SIBARITA Panquita Doypack 250,8.4
Bolsa 10un,Tortillas BIMBO Cero Cero Bolsa 280g,S/ 8.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,10.0,un,Tortillas BIMBO Cero Cero Bolsa,8.9
Paquete 10un,Pan Árabe Integral EL CEDRO con Salvado de Tri...,S/ 7.20 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,10.0,un,Pan Árabe Integral EL CEDRO con Salvado de Tri,7.2
Presentación 1.35 kg aprox.,Panceta de Cerdo con Hueso y Piel EL BUEN CORT...,S/ 24.89 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,1.35,kg,Panceta de Cerdo con Hueso y Piel EL BUEN CORT,24.89
Caja 42g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo...,S/ 2.20 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,42.0,g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo,2.2
Bolsa 240g,Pan Pita BIMBO Cero Cero Bolsa 240g,S/ 6.80 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,240.0,g,Pan Pita BIMBO Cero Cero Bolsa,6.8
Bolsa 850g,Hamburguesa de Carne La Super SAN FERNANDO Bol...,S/ 12.70 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,850.0,g,Hamburguesa de Carne La Super SAN FERNANDO Bol,12.7
Bolsa 910g,Hamburguesa de Carne La Casera SAN FERNANDO Bo...,S/ 12.60 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,910.0,g,Hamburguesa de Carne La Casera SAN FERNANDO Bo,12.6
NO MAPEADO 0.5Kg,Carne Molida Congelada LOS HIERROS 500g,S/ 10.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,0.5,kg,Carne Molida Congelada LOS HIERROS,10.9
Bolsa 80g,Sopa Instántanea AJINOMEN Sabor a Carne Bolsa ...,S/ 1.60 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,80.0,g,Sopa Instántanea AJINOMEN Sabor a Carne Bolsa,1.6
Presentación 1.4 kg aprox.,Guiso de Cerdo Nacional Fresco x kg,S/ 19.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,1.4,kg,Guiso de Cerdo Nacional Fresco,19.9
Presentación 1.04 kg aprox.,Chuleta de Lomo de Cerdo,S/ 18.89 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,1.04,kg,Chuleta de Lomo de Cerdo,18.89
Presentación 1.2 kg aprox.,Bife de Lomo de Cerdo EL BUEN CORTE,S/ 28.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,1.2,kg,Bife de Lomo de Cerdo EL BUEN CORTE,28.9
Presentación 2.6 kg aprox.,Panceta de Cerdo con Piel Congelada x Kg,S/ 24.90 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,2.6,kg,Panceta de Cerdo con Piel Congelada,24.9
Frasco 6g,Protector Solar Facial NEUTROGENA Sun Fresh De...,S/ 65.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,6.0,g,Protector Solar Facial NEUTROGENA Sun Fresh De,65.9
Bolsa 15Kg,Comida para Perros MIMASKOT Adultos Raza Media...,S/ 94.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,15.0,kg,Comida para Perros MIMASKOT Adultos Raza Media,94.9
Caja 75.2g,Caldo en Cubitos MAGGI sabor Carne Caja 75.2g,S/ 4.50 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,75.2,g,Caldo en Cubitos MAGGI sabor Carne Caja,4.5
Bolsa 9Kg,Comida para Gatos RICOCAT Gatitos Carne Pescad...,S/ 85.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,9.0,kg,Comida para Gatos RICOCAT Gatitos Carne Pescad,85.9
Paquete 10un,Pan Árabe Blanco EL CEDRO Bolsa 10un,S/ 7.30 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,10.0,un,Pan Árabe Blanco EL CEDRO Bolsa,7.3
Presentación 1.04 kg aprox.,Chuleta de Pierna de Cerdo con Piel,S/ 18.89 x kg,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,1.04,kg,Chuleta de Pierna de Cerdo con Piel,18.89
Bolsa 560g,Pan Integral BIMBO Cero Cero Bolsa 560g,S/ 10.80 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,560.0,g,Pan Integral BIMBO Cero Cero Bolsa,10.8
Bolsa 8Kg,Alimento para Gatos CAT CHOW Adulto Sabor Salm...,S/ 104.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,8.0,kg,Alimento para Gatos CAT CHOW Adulto Sabor Salm,104.9
Bolsa 22Kg,"Comida para Perros MIMASKOT Carne, Cereal y Ve...",S/ 133.90 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,22.0,kg,"Comida para Perros MIMASKOT Carne, Cereal y Ve",133.9
Paquete 25un,Caldo MAGGI Cubito Sabor Carne 100g Paquete 25...,S/ 5.50 un,plaza_vea,PANCETA (CARNE DE CERDO),2024-12-04 13:13:13.396619,25.0,un,Caldo MAGGI Cubito Sabor Carne  Paquete 25,5.5
