unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 0.6 kg aprox.,Carne Molida de Res Empacada al vacío EL BUEN ...,S/ 19.80 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,0.6,kg,Carne Molida de Res Empacada al vacío EL BUEN,19.8
Bolsa 750g,Pan de Molde Blanco BIMBO Extra Grande Bolsa 7...,S/ 12.50 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,750.0,g,Pan de Molde Blanco BIMBO Extra Grande Bolsa 7,12.5
Presentación 0.25 kg aprox.,Ajo Entero,S/ 14.99 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,0.25,kg,Ajo Entero,14.99
Presentación 0.25 kg aprox.,Ají Amarillo x kg,S/ 5.49 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,0.25,kg,Ají Amarillo,5.49
Presentación 0.6 kg aprox.,Carne Molida Light de Res Empacada al vacío EL...,S/ 34.80 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,0.6,kg,Carne Molida Light de Res Empacada al vacío EL,34.8
Botella 500ml,Sillao AJI-NO-SILLAO Botella 500ml,S/ 4.70 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,500.0,ml,Sillao AJI-NO-SILLAO Botella,4.7
Paquete 500g,Carne Molida de Pavita x500g,S/ 12.90 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,500.0,g,Carne Molida de Pavita x,12.9
Presentación 1 kg aprox.,Camote Morado,S/ 2.69 x kg,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,1.0,kg,Camote Morado,2.69
Bolsa 750g,Pan de Molde BIMBO Integral Bolsa 750g,S/ 12.60 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,750.0,g,Pan de Molde BIMBO Integral Bolsa,12.6
Doypack 250g,Ají Panca Molido SIBARITA Panquita Doypack 250...,S/ 8.40 un,plaza_vea,AJÍ ROCOTO MOLIDO,2024-12-04 14:31:45.130745,250.0,g,Ají Panca Molido SIBARITA Panquita Doypack 250,8.4
