unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Presentación 1 kg aprox.,Plátano de Seda,S/ 2.79 x kg,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,1.0,kg,Plátano de Seda,2.79
Presentación 1 kg aprox.,Plátano Bizcochito BELL'S,S/ 6.40 x kg,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,1.0,kg,Plátano Bizcochito BELL'S,6.4
Presentación 1 kg aprox.,Plátano de Isla BELL'S,S/ 5.80 x kg,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,1.0,kg,Plátano de Isla BELL'S,5.8
Presentación 0.3 kg aprox.,Plátano Bellaco,S/ 5.30 x kg,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,0.3,kg,Plátano Bellaco,5.3
Botella 1.7Kg,Yogurt GLORIA Parcialmente Descremado Sabor a ...,S/ 9.20 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,1.7,kg,Yogurt GLORIA Parcialmente Descremado Sabor a,9.2
Bandeja 450g,Keke de Plátano LA FLORENCIA 1un,S/ 10.90 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,450.0,g,Keke de Plátano LA FLORENCIA,10.9
Presentación 0.25 kg aprox.,Plátano Palillo,S/ 6.70 x kg,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,0.25,kg,Plátano Palillo,6.7
Botella 180g,Yogurt GLORIA Parcialmente Descremado Sabor a ...,S/ 1.90 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,180.0,g,Yogurt GLORIA Parcialmente Descremado Sabor a,1.9
Botella 1Kg,Yogurt GLORIA Parcialmente Descremado Sabor a ...,S/ 6.20 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,1.0,kg,Yogurt GLORIA Parcialmente Descremado Sabor a,6.2
Doypack 390g,Crema Huancaína al Plato NICOLINI Doypack 390g,S/ 13.10 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,390.0,g,Crema Huancaína al Plato NICOLINI Doypack,13.1
Paquete 6un,Bizcocho CANCÚN COSTA Sabor coco y cobertura d...,S/ 3.70 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,6.0,un,Bizcocho CANCÚN COSTA Sabor coco y cobertura d,3.7
Frasco 350ml,Crema de Tratamiento FRUCTIS Hair Food Fortifi...,S/ 19.90 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,350.0,ml,Crema de Tratamiento FRUCTIS Hair Food Fortifi,19.9
Sobre 42g,Galletas Nutrisnack GERBER Plátano y Fresa Sob...,S/ 19.50 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,42.0,g,Galletas Nutrisnack GERBER Plátano y Fresa Sob,19.5
Bolsa 6un,Bizcocho Relleno con Doble Manjar COSTA Chocma...,S/ 6.30 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,6.0,un,Bizcocho Relleno con Doble Manjar COSTA Chocma,6.3
Doypack 190g,Crema Huancaína al Plato NICOLINI Doypack 190g,S/ 6.90 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,190.0,g,Crema Huancaína al Plato NICOLINI Doypack,6.9
Frasco 250ml,Limpiador Metal MR. CLEANER Abrillantador Plat...,S/ 20 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,250.0,ml,Limpiador Metal MR. CLEANER Abrillantador Plat,20.0
Bolsa 25g,Snack para Bebé QFOODS Quinua y Plátano Bolsa ...,S/ 3.50 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,25.0,g,Snack para Bebé QFOODS Quinua y Plátano Bolsa,3.5
Sobre 42g,Galletas Nutrisnack GERBER Plátano y Naranja S...,S/ 19.50 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,42.0,g,Galletas Nutrisnack GERBER Plátano y Naranja S,19.5
Paquete 12un,Bizcocho Pokeke COSTA Paquete 12un,S/ 7.90 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,12.0,un,Bizcocho Pokeke COSTA Paquete,7.9
Paquete 6un,Bizcocho COSTA Caritas Paquete 6un,S/ 3.79 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,6.0,un,Bizcocho COSTA Caritas Paquete,3.79
Doypack 113g,Colado AGÚ Sabor a Plátano Doypack 113g,S/ 3.99 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,113.0,g,Colado AGÚ Sabor a Plátano Doypack,3.99
Bolsa 35g,Hojuelas de Avena con Plátano BELL'S Bolsa 35g,S/ 1 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,35.0,g,Hojuelas de Avena con Plátano BELL'S Bolsa,1.0
Paquete 12un,Toallitas Limpia Plata DR.BECKMANN Original Em...,S/ 25.20 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,12.0,un,Toallitas Limpia Plata DR.BECKMANN Original Em,25.2
Doypack 200g,Harina de Plátano LA CASA MARIMIEL Doypack 200...,S/ 9.40 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,200.0,g,Harina de Plátano LA CASA MARIMIEL Doypack 200,9.4
Caja 250g,Granola Sabor a Coco y Plátano DYFFERENT Caja ...,S/ 16 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,250.0,g,Granola Sabor a Coco y Plátano DYFFERENT Caja,16.0
Paquete 6un,Bizcocho CHOCMAN Doble Black Paquete 6un,S/ 6.50 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,6.0,un,Bizcocho CHOCMAN Doble Black Paquete,6.5
Doypack 90g,Puré de Manzana y Plátano Orgánico AMA TIME Do...,S/ 6.10 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,90.0,g,Puré de Manzana y Plátano Orgánico AMA TIME Do,6.1
Bolsa 125g,Hojuelas de Plátano Frito BELL'S Dulces Bolsa ...,S/ 4.60 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,125.0,g,Hojuelas de Plátano Frito BELL'S Dulces Bolsa,4.6
Botella 700ml,Espumante PLATINO FLOWERY Blue Moscato Botella...,S/ 37.90 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,700.0,ml,Espumante PLATINO FLOWERY Blue Moscato Botella,37.9
Bandeja 500g,Keke Plátano sin Gluten LA FLORENCIA Bandeja 5...,S/ 18.90 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,500.0,g,Keke Plátano sin Gluten LA FLORENCIA Bandeja 5,18.9
Botella 700ml,Espumante PLATINO FLOWERY Pink Moscato Botella...,S/ 37.90 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,700.0,ml,Espumante PLATINO FLOWERY Pink Moscato Botella,37.9
Bolsa 125g,Piqueo BELL'S Papas Camotes y Plátanos Fritos ...,S/ 4.79 un,plaza_vea,PLÁTANO BISCOCHO,2024-12-04 13:52:42.165415,125.0,g,Piqueo BELL'S Papas Camotes y Plátanos Fritos,4.79
