unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Paquete 6un,Galletas CASINO Rellenas con Crema Sabor a Fre...,S/ 4.50 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Fre,4.5
Paquete 6un,Galletas CASINO Rellenas con Crema Sabor a Men...,S/ 4.50 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Men,4.5
Paquete 6un,Galletas CASINO Rellenas con Crema Sabor a Cho...,S/ 4.50 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Cho,4.5
Paquete 6un,Galletas CASINO Rellenas con Crema Sabor a Vai...,S/ 4.50 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,Galletas CASINO Rellenas con Crema Sabor a Vai,4.5
Paquete 6un,Galletas CASINO Rellenas con Crema sabor a Alf...,S/ 4.50 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,Galletas CASINO Rellenas con Crema sabor a Alf,4.5
Paquete 6un,Galletas CASINO rellenas con Crema sabor a Luc...,S/ 4.50 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,Galletas CASINO rellenas con Crema sabor a Luc,4.5
Paquete 6un,Galletas Rellenas con Manjar COSTA Chocman Paq...,S/ 5.99 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,Galletas Rellenas con Manjar COSTA Chocman Paq,5.99
Paquete 180g,Galletas Rellenas con Crema sabor a Chocolate ...,S/ 3.20 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,180.0,g,Galletas Rellenas con Crema sabor a Chocolate,3.2
Paquete 6un,Galletas Rellenas BELL'S Sabor a Chocolate Paq...,S/ 3.20 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,6.0,un,Galletas Rellenas BELL'S Sabor a Chocolate Paq,3.2
Caja 450g,King Kong SAN ROQUE Galletas Rellenas de Manja...,S/ 28.50 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,450.0,g,King Kong SAN ROQUE Galletas Rellenas de Manja,28.5
Paquete 180g,Galletas Rellenas con Crema sabor a Vainilla B...,S/ 3.20 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,180.0,g,Galletas Rellenas con Crema sabor a Vainilla B,3.2
Vaso 115g,Galletas Rellenas de Crema BISCOLATA Mood Vaso...,S/ 9.70 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,115.0,g,Galletas Rellenas de Crema BISCOLATA Mood Vaso,9.7
Paquete 180g,Galletas Rellenas con Crema sabor a Fresa BELL...,S/ 3.20 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,180.0,g,Galletas Rellenas con Crema sabor a Fresa BELL,3.2
Paquete 180g,Galletas Rellenas con Crema sabor a Coco BELL'...,S/ 3.20 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,180.0,g,Galletas Rellenas con Crema sabor a Coco BELL',3.2
Caja 250g,King Kong SAN ROQUE Galletas Rellenas con Manj...,S/ 21 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,250.0,g,King Kong SAN ROQUE Galletas Rellenas con Manj,21.0
Bolsa 400g,"Galletas Surtiditas ARCOR Rellenas, Glaceadas ...",S/ 7.90 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,400.0,g,"Galletas Surtiditas ARCOR Rellenas, Glaceadas",7.9
Caja 40g,Galletas Rellenas de Crema BISCOLATA Mood Caja...,S/ 4.10 un,plaza_vea,GALLETAS RELLENAS,2024-12-04 13:03:59.991989,40.0,g,Galletas Rellenas de Crema BISCOLATA Mood Caja,4.1
