unit,description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Paquete 370g,Pack Jamón Pizza BRAEDT Queso Edam Paquete 370...,S/ 12.60 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,370.0,g,Pack Jamón Pizza BRAEDT Queso Edam Paquete 370,12.6
Paquete 440g,Queso Edam LAIVE Paquete 440g,S/ 21.90 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,440.0,g,Queso Edam LAIVE Paquete,21.9
Pack 300g,Pack Mixto Queso Edam + Jamón Americano LAIVE ...,S/ 11.90 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,300.0,g,Pack Mixto Queso Edam + Jamón Americano LAIVE,11.9
Paquete 180g,Queso Edam BRAEDT Paquete 180g,S/ 11.90 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,180.0,g,Queso Edam BRAEDT Paquete,11.9
Paquete 440g,Queso Edam BRAEDT Paquete 440g,S/ 22.50 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,440.0,g,Queso Edam BRAEDT Paquete,22.5
Paquete 180g,Queso Edam LAIVE Sin Lactosa Paquete 180g,S/ 11.90 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,180.0,g,Queso Edam LAIVE Sin Lactosa Paquete,11.9
Bolsa 500g,Queso Edam BONLÉ Paquete 500g,S/ 19.50 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,500.0,g,Queso Edam BONLÉ Paquete,19.5
Pack 340g,Pack Mixto Jamón Pizza y Queso Edam OTTO KUNZ ...,S/ 14.50 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,340.0,g,Pack Mixto Jamón Pizza y Queso Edam OTTO KUNZ,14.5
Paquete 440g,Queso Edam BELLS Paquete 440g,S/ 19.50 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,440.0,g,Queso Edam BELLS Paquete,19.5
Paquete 180g,Queso Edam LAIVE Paquete 180g,S/ 11.90 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,180.0,g,Queso Edam LAIVE Paquete,11.9
Bolsa 338g,Pack Jamón Sándwich + Queso Edam SAN FERNANDO ...,S/ 14.90 un,plaza_vea,QUESO EDAM,2024-12-04 13:41:27.545157,338.0,g,Pack Jamón Sándwich + Queso Edam SAN FERNANDO,14.9
