brand,description,price,website,search_term,scrape_timestamp
MR MUSCULO,Limpiador Líquido Quitagrasa Naranja Mr. Músculo Repuesto 500 mL,S/ 8,tottus,LIMÓN,2024-12-07 13:25:34.451894
MR MUSCULO,Limpia Vidrios Fresco Repuesto Mr. Músculo 500 mL,S/ 8.60,tottus,LIMÓN,2024-12-07 13:25:34.451894
PRECIO UNO,Limpiatodo Antibacterial Lavanda,S/ 10.50,tottus,LIMÓN,2024-12-07 13:25:34.451894
SAPOLIO,Pulidor de cocina,S/ 7.60,tottus,LIMÓN,2024-12-07 13:25:34.451894
TOTTUS,Limpiador Líquido Cocina Sacagrasa,S/ 7.90,tottus,LIMÓN,2024-12-07 13:25:34.451894
MR MUSCULO,Limpiador Líquido Quitagasa Limón Mr. Músculo Repuesto 500 mL,S/ 8,tottus,LIMÓN,2024-12-07 13:25:34.451894
SAPOLIO,Repuesto Sacagrasa Aroma Limón,S/ 5.70,tottus,LIMÓN,2024-12-07 13:25:34.451894
CIF,Limpiador Líquido Doypack Antigrasa Ultra Rápido,S/ 7.20,tottus,LIMÓN,2024-12-07 13:25:34.451894
SAPOLIO,Sacagrasa spray,S/ 11.80,tottus,LIMÓN,2024-12-07 13:25:34.451894
BINNER,Limpiador Desengrasante Air Fryer,S/ 21.90,tottus,LIMÓN,2024-12-07 13:25:34.451894
DR BECKMANN,Limpia Estufas Cocinas Vitrocerámicas,S/ 26.90,tottus,LIMÓN,2024-12-07 13:25:34.451894
BINNER,Pack Quitagrasa Cocinas Perfectas Limón 500 ml + Doypack 500 ml,S/ 20.90,tottus,LIMÓN,2024-12-07 13:25:34.451894
FROSCH,Eco Amigable Limpiador Antisarro Vinage,S/ 20.50,tottus,LIMÓN,2024-12-07 13:25:34.451894
BINNER,Desinfectante Desodorante Calzado Spray Sanytol,S/ 15.50,tottus,LIMÓN,2024-12-07 13:25:34.451894
,Limpiador Liquido Metal Silvo Pulidor 200 mL,S/ 43.30,tottus,LIMÓN,2024-12-07 13:25:34.451894
BINNER,Limpiador y Protector Muebles de Fórmica y Melamina Bambú,S/ 24.90,tottus,LIMÓN,2024-12-07 13:25:34.451894
BINNER,"Espuma Limpiadora para Tapicería, Telas, Alfombras",S/ 24.90,tottus,LIMÓN,2024-12-07 13:25:34.451894
MR MUSCULO,Limpiador Líquido Quitagrasa Limón gatillo Mr. Músculo 500 mL,S/ 20,tottus,LIMÓN,2024-12-07 13:25:34.451894
DIAMANTE,Desatorador para Cocina,S/ 12.89,tottus,LIMÓN,2024-12-07 13:25:34.451894
,Renovador De Madera New Look Amarillo 260 mL,S/ 18,tottus,LIMÓN,2024-12-07 13:25:34.451894
