brand,description,price,website,search_term,scrape_timestamp
TOTTUS,Azúcar Rubia 5 kg,S/ 18.90,tottus,AZÚCAR RUBIA,2024-12-07 13:56:00.601592
TOTTUS,Azúcar Rubia 1 kg,S/ 4.60,tottus,AZÚCAR RUBIA,2024-12-07 13:56:00.601592
TOTTUS,Azúcar Rubia 2 kg,S/ 9.50,tottus,AZÚCAR RUBIA,2024-12-07 13:56:00.601592
DULFINA,Azúcar Rubia 2 kg,S/ 9.50,tottus,AZÚCAR RUBIA,2024-12-07 13:56:00.601592
TOTTUS,Azúcar rubia con Stevia 500 gr,S/ 7.50,tottus,AZÚCAR RUBIA,2024-12-07 13:56:00.601592
LAKANTO,Endulzante Clásico 30 Unidades,S/ 34,tottus,AZÚCAR RUBIA,2024-12-07 13:56:00.601592
TOTTUS,Canasta Nacimiento Navidad 2024,S/ 38.90,tottus,AZÚCAR RUBIA,2024-12-07 13:56:00.601592
TOTTUS,Canasta Reyes Magos Navidad 2024,S/ 72.90,tottus,AZÚCAR RUBIA,2024-12-07 13:56:00.601592
LAKANTO,Endulzante Golden 454 gr,S/ 69,tottus,AZÚCAR RUBIA,2024-12-07 13:56:00.601592
LAKANTO,Endulzante Dorado 30 Sobres,S/ 34,tottus,AZÚCAR RUBIA,2024-12-07 13:56:00.601592
TOTTUS,Canasta Navidad 2024,S/ 51.90,tottus,AZÚCAR RUBIA,2024-12-07 13:56:00.601592
