unit,description,price,website,search_term,scrape_timestamp
Presentación 1.04 kg aprox.,Chuleta de Lomo de Cerdo,S/ 18.89 x kg,plaza_vea,CHULETA DE CERDO,2024-12-05 14:39:24.504697
Presentación 1.04 kg aprox.,Chuleta de Pierna de Cerdo con Piel,S/ 18.89 x kg,plaza_vea,CHULETA DE CERDO,2024-12-05 14:39:24.504697
Presentación 1.04 kg aprox.,Chuleta Parrillera de Cerdo,S/ 18.89 x kg,plaza_vea,CHULETA DE CERDO,2024-12-05 14:39:24.504697
