unit,description,price,website,search_term,scrape_timestamp
Presentación 1 kg aprox.,Manzana Delicia,S/ 5.80 x kg,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Presentación 0.6 kg aprox.,Manzana Roja Importada,S/ 7.90 x kg,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Presentación 0.6 kg aprox.,Manzana Verde Importada,S/ 7.98 x kg,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Presentación 0.6 kg aprox.,Manzana Royal Gala Importada,S/ 7.90 x kg,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Pote 800g,Lavavajillas SAPOLIO Manzana Pote 800g,S/ 6 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
,Agua con Gas SAN LUIS Sabor a Manzana Botella ...,S/ 11 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Doypack 2.3L,Suavizante SUAVITEL Cuidado Superior Frescura ...,S/ 19.90 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Presentación 0.2 kg aprox.,Manzana Nacional,S/ 7 x kg,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Botella 900ml,Lavavajilla líquido BOREAL Manzana Botella 900...,S/ 6.90 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Doypack 500ml,Lavavajilla líquido BOREAL Manzana Doypack 500...,S/ 3.90 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Paquete 6un,Bebida FRUGOS DEL VALLE Manzana Caja 235ml Six...,S/ 7.90 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Botella 625ml,Agua con Gas SAN LUIS Sabor a Manzana Botella ...,S/ 2.20 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Botella 1250ml,Lavavajilla líquido SAPOLIO Manzana Frasco 125...,S/ 13.70 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Botella 750ml,Lavavajilla Líquido SAPOLIO Ultra Manzana Bote...,S/ 9.50 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Botella 500ml,Gaseosa FANTA Manzana Beetlejuice Botella 500m...,S/ 2.70 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Caja 12un,Cereal Bar COSTA Manzana y Canela Caja 12un,S/ 6 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Frasco 400ml,Ambientador en Aerosol GLADE Manzana y canela ...,S/ 10 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Caja 1.5L,Néctar FRUGOS DEL VALLE Sabor a Manzana Caja 1...,S/ 5.50 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Bandeja 1un,Tarta de Manzana LA FLORENCIA 1un,S/ 25.90 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Bolsa 420g,Caramelos Masticables AMBROSOLI Trifruna Manza...,S/ 9.90 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Bolsa 380g,Cereal CROSOY Granola manzana pecana y canela ...,S/ 14.20 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Botella 500ml,Vinagre de Manzana ACAVILLE Botella 500ml,S/ 9.50 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
Paquete 3un,Jabón en Barra PALMOLIVE Naturals Banana y Agu...,S/ 9.90 un,plaza_vea,MANZANA CORRIENTE,2024-12-05 15:15:13.047462
