unit,description,price,website,search_term,scrape_timestamp
Bidón 7L,Agua sin Gas CIELO Bidón 7L,S/ 6.50 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396
Bandeja 200g,Aguaymanto Pelado BELL'S Bandeja 200g,S/ 4.29 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396
Presentación 1.1 kg aprox.,Hígado de Res Importado,S/ 13.90 x kg,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396
Caja 20L,Agua sin Gas CIELO Caja 20L,S/ 23.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396
Presentación 0.9 kg aprox.,Hígado de pollo Empacada al vacío SAN FERNANDO,S/ 8.90 x kg,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396
Paquete 6un,Agua sin Gas CIELO Botella 2.5L Paquete 6un,S/ 14.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396
Bandeja 250g,Ajos Pelados EL SABOR Arequipeños Bandeja 250g,S/ 9.99 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396
Paquete 6un,Agua sin Gas CIELO Botella 625ml Paquete 6un,S/ 6.50 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396
Bolsa 3Kg,Hielo BELL'S Bolsa 3Kg,S/ 5.20 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396
Paquete 15un,Agua CIELO Kids Botella 200ml Paquete 15un,S/ 9 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396
Bolsa 125g,Papas al Hilo BELL'S Bolsa 125g,S/ 4.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396
Frasco 850ml,Shampoo HEAD & SHOULDERS 2 En 1 Suave Y Maneja...,S/ 39.90 un,plaza_vea,HELADO DE HIELO PERSONAL,2024-12-05 15:49:13.222396
