unit,description,price,website,search_term,scrape_timestamp
Presentación 1.5 kg aprox.,Pechuga Especial de Pollo Empacada al vacío SA...,S/ 17.50 x kg,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Presentación 0.3 kg aprox.,Kion,S/ 9.90 x kg,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Frasco 100ml,Esencia de Vainilla UNIVERSAL Frasco 100ml,S/ 2.30 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Paquete 8un,Papel Higiénico SUAVE Esencias Elegance Paquet...,S/ 25.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Paquete 32un,Papel Higiénico SUAVE Esencias Elegance Paquet...,S/ 34.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Presentación 0.8 kg aprox.,Guiso Especial de Res EL BUEN CORTE,S/ 38.90 x kg,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Bolsa 1un,Pan Baguette Especial LA FLORENCIA 1un,S/ 2.20 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Paquete 400g,Pack Jamonada Especial SUIZA Paquete 400g,S/ 10.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Bolsa 235g,Tornillo Especial MOLITALIA Pasta para Ensalad...,S/ 3.10 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Paquete 3un,Condimento SIBARITA Ají especial Paquete 3Un S...,S/ 3.60 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 90ml,Esencia de Vainila UMSHA Botella 90ml,S/ 2.20 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Frasco 250g,Aderezo BELL'S Con ají panca molido y especias...,S/ 5.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 1000g,Saca Sarro DIAMANTE Especial para Inodoros y M...,S/ 7.59 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Paquete 200g,Jamonada Especial SALCHICHERÍA SUIZA Paquete 2...,S/ 6.20 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Bolsa 100g,Ají especial SIBARITA Sin picante Bolsa 100Gr,S/ 2.40 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 750ml,Tequila JOSÉ CUERVO Especial Reposado Botella ...,S/ 63.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Paquete 100g,Jamonada Especial BRAEDT Paquete 100g,S/ 2.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Caja 4Kg,Sal Belga Especial BONI para Máquinas Lavavaji...,S/ 49.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Caja 16un,Chocolate NESTLÉ Sublime Bombones Especial Caj...,S/ 12 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 1000g,Desatorador para Baños DIAMANTE Fórmula Especi...,S/ 12.89 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Bolsa 65g,"Palitos de Ajonjolí UNIÓN Chia, Kión y Ajo Bol...",S/ 3.69 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 625ml,Bebida SAN LUIS Sin Gas Sabor Piña y Kión Bote...,S/ 2.20 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 750ml,Espumante TABERNERO Rosé Especial Botella 750m...,S/ 14.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Presentación 1.2 kg aprox.,Pierna Especial de Pollo Empacada al vacío SAN...,S/ 15.49 x kg,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Presentación 5 kg aprox.,Pechuga Especial de Pavita SAN FERNANDO,S/ 22.90 x kg,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Sobre 18g,Kión en Polvo TOÑA Jenjibre Sobre 18g,S/ 3.50 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 750ml,Espumante TABERNERO Semi Seco Especial Botella...,S/ 14.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Caja 1un,Máquina de Afeitar Recargable GILLETTE Venus E...,S/ 32.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Paquete 200g,Jamonada Especial SALCHICHERÍA ALEMANA Paquete...,S/ 6.80 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Bolsa 1kg,Manjar Blanco BELL'S Especial Bolsa 1Kg,S/ 16.20 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Paquete 110g,Queso Rulo de Cabra MARQUÉS DEL CASTILLO con E...,S/ 11.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
,Set Espacio HANWEI TOYS H523-2,S/ 59.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Envase 250g,Ají Especial FERYMAR Envase 250g,S/ 8.70 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
,Nave Espacial Básico Armable HUANGER 500 Pcs,S/ 29.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Caja 2un,Repuestos Para Afeitar GILLETTE Venus Especial...,S/ 32.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Bolsa 200g,Manjar Blanco Especial BELL'S Bolsa 200g,S/ 3.50 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 750ml,Tequila JOSÉ CUERVO Especial Silver Botella 75...,S/ 63.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 750ml,Anís NAJAR Semi Dulce Especial Botella 750ml,S/ 36.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 750ml,Anís NAJAR Seco Especial Botella 750ml,S/ 36.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Pack 2un,Pack Whisky SOMETHING Botella 750ml + Whisky S...,S/ 48.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
,Comida para Gatos FRISKIES Adultos 7 Proteínas...,S/ 50.50 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 750ml,Anís NAJAR Crema Especial Botella 750ml,S/ 41.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Paquete 100g,Jamonada Especial BELL'S Paquete 100g,S/ 2.60 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Bolsa 100g,Salsa 2 BANDERAS Base de Ostión y Especias Bol...,S/ 2.69 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Caja 20un,Té Negro NATURE'S HEART Chai con Especias Caja...,S/ 9.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Bolsa 500g,Manjar Blanco BELL'S Especial Bolsa 500g,S/ 9.40 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 700ml,Ron HAVANA CLUB Añejo Especial Botella 700ml,S/ 42.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
,Secadora de Cabello GAMA Mistral Tourmalina Io...,S/ 69 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 1L,Whisky SOMETHING SPECIAL Botella 1L,S/ 59.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 750ml,Ron ABUELO Reserva Especial Añejo Botella 750m...,S/ 42.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Bolsa 1Kg,Alimento Seco para Gatos FRISKIES Adultos Sele...,S/ 19.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 750ml,Whisky SOMETHING SPECIAL Botella 750ml,S/ 48.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
,Cepillo de Salón REVLON One Step Special Secad...,S/ 149 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
,Cubrecama VIVA HOME Espacial 1.5 Plazas,S/ 31.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
,Sábanas VIVA HOME Espacial 1.5 Plazas,S/ 29.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Bolsa 500g,Sal de Maras GOURMET Especial Bolsa 500g,S/ 9.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Bolsa 85g,Aderezo tipo Oriental 2 BANDERAS con Soya y Es...,S/ 3.80 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 1000g,Desatorados para Cocinas DIAMANTE Fórmula Espe...,S/ 12.89 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
,Edredón VIVA HOME Espacial 1.5 Plazas,S/ 45.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
Botella 1L,Ron HAVANA CLUB Especial Botella 1L,S/ 59.90 un,plaza_vea,KION (ESPECIAS),2024-12-05 15:53:23.257730
