unit,description,price,website,search_term,scrape_timestamp
Doypack 850g,Mayonesa ALACENA Doypack 850g,S/ 19.60 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 475g,Mayonesa ALACENA Doypack 475g,S/ 13.99 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 400g,Mayonesa ALACENA Light Doypack 400g,S/ 14.90 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 190g,Mayonesa ALACENA Doypack 190g,S/ 8.60 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Pack 2un,Pack Fideos Spaghetti DON VITTORIO Bolsa 950g ...,S/ 26.60 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 475g,Mayonesa Clásica HELLMANN'S Doypack 475g,S/ 16.50 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Frasco 443ml,Mayonesa KRAFT Real Mayo Frasco 443ml,S/ 14.50 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 475g,Mayonesa Liviana HELLMANN'S Doypack 475g,S/ 16.50 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
,Mayonesa BELL'S Doypack 190g,S/ 5.60 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 350g,Mayonesa KRAFT Mayodeli Doypack 350g,S/ 8 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Pack 2un,Pack Mayonesa ALACENA Doypack 850g x 2un,S/ 36.50 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
,Mayonesa Light BELL'S Doypack 190g,S/ 3.20 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 400g,Mayonesa DELGA-C con Limón Libre de Grasa Doyp...,S/ 7.70 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Pack 2un,Pack Mayonesa ALACENA Doypack 475g x 2un,S/ 24.50 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 380g,Mayonesa LIBBY´S Doypack 380g,S/ 12.20 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 200g,Mayonesa WALIBÍ Doypack 200g,S/ 7.80 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 200g,Salsa Aceitunesa WALIBI Mayonesa con Aceitunes...,S/ 8.40 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 100g,Mayonesa LIBBY'S Doypack 100g,S/ 3.99 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
,Mayonesa BELL'S Doypack 850g,S/ 12.90 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
,Mayonesa BELL'S Doypack 475g,S/ 8.90 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 850g,Mayonesa LIBBYS Doypack 850g,S/ 16.90 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 1Kg,Mayonesa WALIBI Doypack 1Kg,S/ 21.40 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Frasco 340ml,Mayonesa HELLMANN'S Regular Frasco 340ml,S/ 21.10 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 170g,Mayonesa KRAFT Mayodeli Doypack 170g,S/ 7 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 95g,Mayonesa B&D Doypack 95g,S/ 3.49 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 400g,Mayonesa B&D Doypack 400g,S/ 10.90 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Frasco 443ml,Mayonesa HELLMANN'S Regular Frasco 443ml,S/ 18.90 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 190g,Mayonesa B&D Doypack 190g,S/ 6.90 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Pack 2un,Pack Mayonesa ALACENA Light Doypack 400g x2un,S/ 26.50 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Frasco 443ml,Mayonesa Light HELLMANN'S Frasco 443ml,S/ 19.10 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Envase 250g,Mayonesa FERYMAR Envase 250g,S/ 8.70 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 850g,Mayonesa KRAFT Mayodeli Doypack 850g,S/ 16.50 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Pote 30oz,Mayonesa Real HELLMANN'S Pote 30Oz,S/ 38.50 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
,Mayonesa BELL'S Doypack 95g,S/ 2.90 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 100g,Mayonesa Premiun WALIBI Doypack 100g,S/ 4 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Doypack 650g,Mayonesa KRAFT Mayodeli Doypack 650g,S/ 15 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Bolsa 140g,Papas Ondas LAY'S con Mayonesa Bolsa 140g,S/ 5.50 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
,Mayonesa Acevichada LEGOVIC Original Doypack 2...,S/ 13.90 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Frasco 340g,Mayonesa Acevichada LEGOVIC Picante Frasco 340...,S/ 18.20 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Frasco 240g,Salsa Acevichada ADELMI a base de Mayonesa y E...,S/ 9.10 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Pack 2un,Pack Hot Dog BRAEDT Paquete 600g + Mayonesa KR...,S/ 19.50 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
,Mayonesa LEGOVIC Gourmet Frasco 340g,S/ 17 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
Frasco 340g,Mayonesa Acevichada LEGOVIC Original Frasco 34...,S/ 18.20 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
,Mayonesa Acevichada LEGOVIC Picante Doypack 20...,S/ 13.90 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
,Crema Tratamiento Mayonesa Capilar Nutritiva S...,S/ 114 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
,Crema Tratamiento Mayonesa Capilar Nutritiva S...,S/ 78 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
,Crema Tratamiento Mayonesa Capilar Nutritiva S...,S/ 114 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
,Crema Tratamiento Mayonesa Capilar Nutritiva S...,S/ 40 un,plaza_vea,MAYONESA,2024-12-05 15:56:21.863804
