unit,description,price,website,search_term,scrape_timestamp
Presentación 0.25 kg aprox.,Tuna Roja,S/ 5.88 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 1 kg aprox.,Plátano de Seda,S/ 2.79 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.6 kg aprox.,Palta Fuerte,S/ 9.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 1.5 kg aprox.,Papaya,S/ 3.50 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 1 kg aprox.,Naranja para Jugo,S/ 2.39 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.6 kg aprox.,Mango Edward,S/ 2.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 1 kg aprox.,Mandarina Malvacea,S/ 5.70 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 1 kg aprox.,Manzana Delicia,S/ 5.80 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Paquete 1un,Granadilla Oxapampa x unidad,S/ 0.90 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 2.5 kg aprox.,Sandía,S/ 1.29 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bandeja 500g,Blueberries BELL'S FRESCOS Bandeja 500g,S/ 14.40 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.5 kg aprox.,Pera Packhams Importada,S/ 6.20 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.6 kg aprox.,Manzana Roja Importada,S/ 7.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.6 kg aprox.,Palta Fuerte BELL'S Madura,S/ 12.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.5 kg aprox.,Uva Verde sin Pepa x Kg,S/ 14.99 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.6 kg aprox.,Manzana Verde Importada,S/ 7.98 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 1.2 kg aprox.,Melón Coquito,S/ 3.29 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bandeja 500g,Fresa Premium BELL'S Bandeja 500g,S/ 10.59 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 2.5 kg aprox.,Piña Golden,S/ 5.20 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.6 kg aprox.,Manzana Royal Gala Importada,S/ 7.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 1 kg aprox.,Plátano Bizcochito BELL'S,S/ 6.40 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.5 kg aprox.,Maracuyá,S/ 7.79 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.3 kg aprox.,Melocotón Premium x Kg,S/ 10.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 1 kg aprox.,Plátano de Isla BELL'S,S/ 5.80 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bandeja 200g,Aguaymanto Pelado BELL'S Bandeja 200g,S/ 4.29 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bandeja 1un,Blueberries BELL'S FRESCOS Bandeja 300g,S/ 8.99 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.2 kg aprox.,Palta Hass,S/ 9.49 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bandeja 100g,Blueberries BELL'S FRESCOS Bandeja 100g,S/ 3.29 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.3 kg aprox.,Plátano Bellaco,S/ 5.30 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 2 kg aprox.,Piña Hawai,S/ 2.69 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bolsa 1Kg,Fresa Entera Congelada EL FRUTERO Bolsa 1Kg,S/ 15.50 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Paquete 500g,Palta Hass Madura LA CASERITA Empaque 500g,S/ 8.99 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.2 kg aprox.,Manzana Nacional,S/ 7 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 1 kg aprox.,Uva Red Globe,S/ 13.49 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bolsa 1Kg,"Mix de Fresa, Papaya y Piña Congelada EL FRUTE...",S/ 15.49 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 1 kg aprox.,Chirimoya Cumbe,S/ 10.99 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bandeja 100g,Mix Blueberries Frambuesa BELL'S Bandeja 100g,S/ 8.60 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.4 kg aprox.,Mango Haden,S/ 2.80 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bolsa 1Kg,Trozos de Piña Golden Congelada EL FRUTERO Bol...,S/ 16.99 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 2.5 kg aprox.,Piña Golden Madura,S/ 11.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.6 kg aprox.,Pepino Melón,S/ 6.49 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.4 kg aprox.,Lúcuma Madura BELL'S x Kg,S/ 12.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.6 kg aprox.,Mango Kent x kg,S/ 2.40 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bandeja 300g,Mix Blueberries Aguaymanto BELL'S Bandeja 300g,S/ 8.90 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.25 kg aprox.,Membrillo,S/ 13.20 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bolsa 1Kg,"Mix Arándano, Fresa y Frambuesa Congelado EL F...",S/ 20.90 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 1 kg aprox.,Pitahaya Amarilla x Kg,S/ 21.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.25 kg aprox.,Plátano Palillo,S/ 6.70 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bandeja 1un,Blueberries BELL'S FRESCOS Paquete 900g,S/ 24.99 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.75 kg aprox.,Melocotón para Dulce,S/ 6.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Botella 1.8L,Jugo de Naranja ECOFRESH Botella 1.8L,S/ 19.70 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bolsa 1Kg,Piña en Trozos Congelada BELL'S Bolsa 1kg,S/ 13.90 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bolsa 1Kg,Trozos de Papaya Congelada EL FRUTERO Bolsa 1K...,S/ 15.69 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bolsa 1Kg,Mix de Frutas Congeladas BELL'S Bolsa 1kg,S/ 12.90 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bolsa 1Kg,"Mix Fresa, Piña y Mango Congelado EL FRUTERO B...",S/ 16.99 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bandeja 500g,Piña en Trozos BELL'S Bandeja 500g,S/ 9.89 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bandeja 300g,Piña en Trozos BELL'S Bandeja 300g,S/ 6.50 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Botella 1L,Jugo de Naranja ECOFRESH Botella 1L,S/ 12.50 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Presentación 0.25 kg aprox.,Carambola Premium,S/ 8.90 x kg,plaza_vea,TUNA,2024-12-05 15:24:45.139127
Bolsa 1Kg,Fresa Juguerías DEL ANDE Bolsa 1Kg,S/ 14.90 un,plaza_vea,TUNA,2024-12-05 15:24:45.139127
