unit,description,price,website,search_term,scrape_timestamp
Bolsa 1Kg,"Mix Fresa, Piña y Mango Congelado EL FRUTERO B...",S/ 16.99 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Frasco 210g,Mermelada CASA VERDE Arándano y Mango Frasco 2...,S/ 9 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Paquete 500g,Mango en Trozos Congelado FEST Paquete 500g,S/ 8.70 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Botella 1L,Jugo de Naranja Mango Maracuya ECOFRESH Botell...,S/ 13.90 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Bolsa 500g,Pulpa de Mango Congelado EL FRUTERO Bolsa 500g,S/ 9.80 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Bolsa 420g,Caramelos AMBROSOLI Trifruna Chicha Mango Piña...,S/ 9.90 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Caja 300g,Mango en Trozos SOLEI Caja 300g,S/ 9.90 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Lata 355ml,Ready To Drink (RTD) PORTON Chilcano de Mango ...,S/ 8 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Caja 10un,"Infusión de Naranja, Mango y Canela TWININGS C...",S/ 19.20 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Bandeja 300g,"Ensalada de Melón, Mango y Uva SOLEI Bandeja 3...",S/ 8.79 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Botella 475ml,Jugo de Naranja Mango Maracuya ECOFRESH Botell...,S/ 7.80 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Botella 700ml,Ready To Drink (RTD) PISCANO Sour Mango Botell...,S/ 17.90 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Frasco 120g,Compota Mango con Quinua CASA VERDE Frasco 120...,S/ 4.99 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Caja 125g,Mix Para Hacer Pisco Sour WASSKA Mango y Camu ...,S/ 8.90 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Caja 400un,Avena Mix Mango y Chocolate +NUTRI Co Caja 400...,S/ 29.90 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Comporta de Manzana con Mango CASA VERDE Frasc...,S/ 4.90 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Caja 1un,Brocha Gruesa con Mango Extra Corto KISS Caja ...,S/ 33.50 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Rizador con Mango Anatómico MALLKI Blister 1un,S/ 10.50 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Presentación 0.6 kg aprox.,Mango Edward,S/ 2.90 x kg,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Presentación 0.4 kg aprox.,Mango Haden,S/ 2.80 x kg,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Presentación 0.6 kg aprox.,Mango Kent x kg,S/ 2.40 x kg,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Presentación 0.3 kg aprox.,Melocotón Premium x Kg,S/ 10.90 x kg,plaza_vea,MANGO,2024-12-05 15:21:23.510158
Presentación 0.75 kg aprox.,Melocotón para Dulce,S/ 6.90 x kg,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Ambientador shick duo Kiwi Mango,S/ 19.90 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,"Kit de Lavado para Auto,Cepillos para Lavar Co...",S/ 69.90 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Crema Para manos de Mango AclaraT 60g 3 Unidad...,S/ 31.50 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Crema Para manos de Mango AclaraT 60g 2 Unidad...,S/ 22 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,NEEWER Mango Flotante Agarre Impermeable Empuñ...,S/ 80 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,NEEWER Manijas Laterales Giratorias/Mango Supe...,S/ 118 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Crema Mango + Exfoliante para los Pies 120ml A...,S/ 38 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,2 Ruedas de Trazado Marcador de Tela Ruleta pa...,S/ 36 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Sony Srs-Xg300 X Series - Altavoz Inalámbrico ...,"S/ 1,834.90 un",plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Controlador Con Cable 8Bitdo Xbox Series Mango...,S/ 201.47 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Controlador Con Cable 8Bitdo Xbox Series Mango...,S/ 214.56 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Crema Sólida Faria Naturals Sweet Mango Hidran...,S/ 39 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Gamepad Inalámbrico BT Gamepad con Panel Tácti...,S/ 145.91 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Gamepad Inalámbrico BT Gamepad con Panel Tácti...,S/ 145.91 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Gamepad Mango Ergonómico con Cable Usb para Ju...,S/ 143.03 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Gamepad Inalámbrico BT Gamepad con Panel Tácti...,S/ 155.51 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Gamepad Inalámbrico BT Gamepad con Panel Tácti...,S/ 145.91 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Gamepad Inalámbrico BT Gamepad con Panel Tácti...,S/ 145.91 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Gamepad Inalámbrico BT Gamepad con Panel Tácti...,S/ 145.91 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Punzón con Mango de Madera Cuero para Manualid...,S/ 33 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Mango Dji Pocket 2 Do It All para Todo Uso,S/ 689 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Rig para Smartphone Ulanzi Lino con Doble Mang...,S/ 479 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Soporte de Extensión Camvate y Mango de Madera...,S/ 409 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Micrófono de Cañón Comica Audio Cvm Vm10 K3 co...,S/ 369 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Micrófono Dinámico de Mano Omnidireccional Ele...,"S/ 1,079 un",plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Micrófono Electro Voice Re50L Dinámico Omnidir...,"S/ 1,289 un",plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Polo de Algodón para Mujer Barda Cristal con M...,S/ 69 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Mango Lateral Universal de Aluminio SmallRig H...,S/ 379 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Kit de Jaula y Mango SmallRig para Sony A7III ...,"S/ 1,099 un",plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Polo de Hombre Idakoos I Love Mango Juice Bico...,S/ 59 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Crema de Mano de Frutas Mango,S/ 9.99 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,3 Crema Hidratante para los pies - Mango 120 m...,S/ 31.50 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,2 Crema Hidratante para los pies - Mango 120 m...,S/ 23 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Crema Hidratante para los pies - Mango 120 ml,S/ 12.50 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
,Piedra Pómez con Mango para Pies Biu - 1 UN,S/ 10.90 un,plaza_vea,MANGO,2024-12-05 15:21:23.510158
