unit,description,price,website,search_term,scrape_timestamp
Presentación 2.2 kg aprox.,Pollo Entero Fresco con Menudencia,S/ 9.40 x kg,plaza_vea,MENUDENCIA DE POLLO,2024-12-05 14:48:05.972664
Presentación 2.3 kg aprox.,Pollo Fresco con Menudencia Trozado en 8 Pieza...,S/ 10.90 x kg,plaza_vea,MENUDENCIA DE POLLO,2024-12-05 14:48:05.972664
Paquete 1.3Kg,Pollo Entero sin Menudencia Congelado PERDIX 1...,S/ 13.90 un,plaza_vea,MENUDENCIA DE POLLO,2024-12-05 14:48:05.972664
