description,price,website,search_term,scrape_timestamp
Lomo Fino de Cerdo x kg,S/ 38.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Lomo Enrollado de Cerdo x kg,S/ 28.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Lomo Ahumado Zimmermann x kg,S/ 62.99 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Lomo de Cerdo en Salsa BBQ Ahuma x kg,S/ 89.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Chuleta Punta de Lomo x kg,S/ 16.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Chuleta de Lomo de Cerdo con Piel Porcionado x kg,S/ 18.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Chuleta Parrillera de Cerdo con Piel x kg,S/ 18.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Chuleta de Lomo con Piel de Cerdo x kg,S/ 18.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Pulpa de Bondiola San Fernando x Kg,S/ 31.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Bife de Lomo de Cerdo x kg,S/ 29.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Medallón de Lomo de Cerdo Redondos,S/ 29.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Medallón de Lomo de Cerdo San Fernando x kg,S/ 41.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Enrollado de Bondiola San Fernando x Kg,S/ 33.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Chuleta de Lomo Duroc Redondos x kg,S/ 31.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Picaña de Cerdo Duroc Redondos x kg,S/ 37.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Solomillo de Cerdo San Fernando x kg,S/ 43.50 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Chuleta Parrillera de Cerdo x kg,S/ 22.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Bife de Lomo de Cerdo x kg,S/ 38.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Bife de Bondiola de Cerdo Duroc Redondos x kg,S/ 39.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Chuleta de Lomo de Cerdo con Piel Del Sur x kg,S/ 29.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Chuleta Parrillera Sur de Cerdo con Piel x kg,S/ 33.50 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Bife de Lomo Griego Zimmermann x kg,S/ 42.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
Bife de Lomo Marinado Zimmermann Mediterráneo x kg,S/ 43.90 x kg,metro,LOMO DE CERDO,2024-12-06 17:50:40.407127
