description,price,website,search_term,scrape_timestamp
Café Molido y Tostado Cuisine & Co 500g,S/ 19.90,metro,CAFÉ TOSTADO MOLIDO,2024-12-06 19:31:37.904426
Café Molido y Tostado Cuisine & Co 220g,S/ 12.50,metro,CAFÉ TOSTADO MOLIDO,2024-12-06 19:31:37.904426
Café Tostado y Molido Blend Caffé 500g,S/ 29.60,metro,CAFÉ TOSTADO MOLIDO,2024-12-06 19:31:37.904426
Café Molido Tostado Medio Villa Rica Exótico Doypack 250 g,S/ 30.50,metro,CAFÉ TOSTADO MOLIDO,2024-12-06 19:31:37.904426
Café Molido Tostado Medio Cusco Místico Artidoro Rodriguez Doypack 250 g,S/ 30.50,metro,CAFÉ TOSTADO MOLIDO,2024-12-06 19:31:37.904426
Café Tostado y Molido Blend Caffé 250g,S/ 15.50,metro,CAFÉ TOSTADO MOLIDO,2024-12-06 19:31:37.904426
Café en Grano Tostado Medio Villa Rica Exótico Doypack 250 g,S/ 30.50,metro,CAFÉ TOSTADO MOLIDO,2024-12-06 19:31:37.904426
Café Tostado y Molido Americano Cafetal Bolsa 140 g,S/ 14.70,metro,CAFÉ TOSTADO MOLIDO,2024-12-06 19:31:37.904426
Café Tostado Molido Valenzuela 200g,S/ 20.10,metro,CAFÉ TOSTADO MOLIDO,2024-12-06 19:31:37.904426
Salvado De Trigo Tostado y Molido Cosecha Del Paraíso Bolsa 400 g,S/ 9.90,metro,CAFÉ TOSTADO MOLIDO,2024-12-06 19:31:37.904426
