description,price,website,search_term,scrape_timestamp
Mango Congelado En Trozos Del Ande Bolsa 1 Kg,S/ 17.99,metro,MANGO,2024-12-07 20:26:04.650064
Mango en Trozos Congelado Fest 500g,S/ 10.99,metro,MANGO,2024-12-07 20:26:04.650064
Mango Deshidratado Sufrut 200g,S/ 28.00,metro,MANGO,2024-12-07 20:26:04.650064
Mix de Frutas El Frutero 1kg: Fresa + Mango + Piña,S/ 12.91,metro,MANGO,2024-12-07 20:26:04.650064
Pulpa de Mango Congelada El Frutero 500g,S/ 9.49,metro,MANGO,2024-12-07 20:26:04.650064
Mermelada de Arándano y Mango Casa Verde 210g,S/ 9.00,metro,MANGO,2024-12-07 20:26:04.650064
Helado Häagen Dazs Mango y Frambuesa 460ml,S/ 38.70,metro,MANGO,2024-12-07 20:26:04.650064
Mermelada de Mango De la Casa 250g,S/ 6.90,metro,MANGO,2024-12-07 20:26:04.650064
Paleta de Helado Cuisine & Co Mango Maracuyá 108g,S/ 7.90,metro,MANGO,2024-12-07 20:26:04.650064
"Pulpa Congelada de Aguaje, Lúcuma y Mango Berries del Perú 200g",S/ 10.80,metro,MANGO,2024-12-07 20:26:04.650064
Helado Momenti Sorbetto Mango 120ml,S/ 9.90,metro,MANGO,2024-12-07 20:26:04.650064
Helado Veggie Mango & Piña Lift Pote 110 g,S/ 12.90,metro,MANGO,2024-12-07 20:26:04.650064
Helado Maracuyá y Mango Lift 390g,S/ 33.50,metro,MANGO,2024-12-07 20:26:04.650064
Helado de Mango Dulce Pasión 5L,S/ 99.90,metro,MANGO,2024-12-07 20:26:04.650064
Helado Lift Maracuya & Mango 110g,S/ 12.90,metro,MANGO,2024-12-07 20:26:04.650064
Helado Veggie Mango & Piña Lift Pote 390 g,S/ 33.50,metro,MANGO,2024-12-07 20:26:04.650064
Helado Momenti Sorbetto Mango 500ml,S/ 32.90,metro,MANGO,2024-12-07 20:26:04.650064
