brand,description,price,website,search_term,scrape_timestamp
DONOFRIO,Helado tornado de vainilla,S/ 34.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Helado Donosandwich Vainilla 900 mL,S/ 20.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Helado de Bombones Gran Prix,S/ 13.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Helado Sublime Chocolate Con Mani 900 mL,S/ 19.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Peziduri Chocochips Cremoso 2.2 L,S/ 22.50,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Helado Peziduri Tricolor 900 mL,S/ 11.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
CASA JOVEN,Set x4 Copas de Vino,S/ 10.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,Helado Tricolor de 2.5 L,S/ 16.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Helado Peziduri Chocochips 900 mL,S/ 11.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Helado Morochas Chocolate Con Galleta Vainilla 900 mL,S/ 19.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,PEZIDURI CHOCOLUCUMA CREMOSO X 2.2 L,S/ 22.50,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Four Pack Frio Rico Helado Vainilla 120 mL,S/ 19.50,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
BONLE,Sixpack Mezcla Láctea Familiar x 480 g,S/ 20.50,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Helado Peziduri Chocolate 900 mL,S/ 11.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Helado Kit Kat Triple Layers Pote 900 mL,S/ 24.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,Helado de Lucuma con Chips de de 2.5 L,S/ 16.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,HELADO DE MARACUMANGO ALASKA X 900 ML,S/ 16.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Helado Peziduri Lucuma 900 mL,S/ 11.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
D'ONOFRIO,HELADO FRIO RICO CROCANTE C/SALSA CAFE X 900ML,S/ 24.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,Helado de chocolate,S/ 8.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,HELADO PEZIDURI POSTRES CHEESECAKE 900ML,S/ 19.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,Helado tricolor,S/ 8.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
D'ONOFRIO,HELADO FRIO RICO CROCANTE CARAM SAL MARAS 900ML,S/ 24.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,Paleta de helado frutado de mango,S/ 8.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Helado Peziduri Postres Alfajor,S/ 19.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,Helado tricolor,S/ 4.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
CASA JOVEN,Alcancia Helado,S/ 9.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
CASA JOVEN,Cuchara para Helado,S/ 9.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
KIT KAT,Helado Mini Paleta Tofee 55mL 5 Unidades,S/ 24.50,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
GENERICO,Máquina de Helados,S/ 39.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
CASA JOVEN,Cuchara para Helado con Palanca,S/ 12.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
CASA JOVEN,Cuchara para Helado,S/ 12.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Helado Peziduri Vainilla 900 mL,S/ 11.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
NATURANDES,Linaza Familiar 300 g,S/ 8.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
D'ONOFRIO,HELADO ALASKA PALETA FRESA CAJA70MLX5UND,S/ 16.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,Helado de vainilla con chips,S/ 8.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,Six Pack de Paletas Helado Frutado de Maracuyá 6 unidades,S/ 8.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,Helado de Bombones con Sabor a Vainilla de 180 g,S/ 9.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,Helado de fresa vainilla y chocolate,S/ 4.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,Helado de vainilla con chips,S/ 4.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,Helado de vainilla con chocolate,S/ 8.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Helado Frío Rico Mini Maracuyá Multipack 5 Unidades,S/ 24.50,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
GENERICO,Máquina de Helados de Paleta,S/ 59.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Peziduri Tricolor Cremoso,S/ 22.50,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
D'ONOFRIO,HELADO DONITO NAPOLITANO POTE X 2.2L,S/ 17.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
BESTWAY,Colchoneta Helado Retro Pop,S/ 49.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
FACUSA,Cuchara para Helado Elegant,S/ 12.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,Helado de Vainilla y Mora de 500 mL,S/ 4.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
DONOFRIO,Helado Peziduri Fresa 900 mL,S/ 11.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
HAAGEN DAZS,Helado Häagen-Dazs Dulce de Leche,S/ 35.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,HELADO VAINILLA X 1L,S/ 8.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
D'ONOFRIO,HELADO FRIO RICO CROCANTE C/SALSA FRESA X 900ML,S/ 24.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
,Fósforos Familiar Inti,S/ 2.80,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
TOTTUS,Helado de vainilla con chips de chocolate de 2.5 L,S/ 16.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
BLUEY,Set de Juego Camión de Helados,S/ 179.90,tottus,HELADO FAMILIAR,2024-12-03 02:08:21.939154
