description,brand,price,website,search_term,scrape_timestamp
Maíz Morado Deshidratado GUVA Bolsa 1kg,GUVA,S/ 15.99,vivanda,MAÍZ MORADO,2024-12-05 21:27:48.499200
Maíz Morado,VIVANDA,S/ 7.99,vivanda,MAÍZ MORADO,2024-12-05 21:27:48.499200
Flakes Orgánico ECOANDINO Maíz Morado Caja 300g,ECOANDINO,S/ 22.50,vivanda,MAÍZ MORADO,2024-12-05 21:27:48.499200
Barra Aguaymanto y Maíz Morado SIETE DRAGONES Caja 5un,SIETE DRAGONES,,vivanda,MAÍZ MORADO,2024-12-05 21:27:48.499200
