description,brand,price,website,search_term,scrape_timestamp
Queso Edam LAIVE Sin Lactosa Paquete 180g,LAIVE,S/ 11.90,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam BRAEDT Paquete 180g,BRAEDT,S/ 11.50,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam BRAEDT Paquete 440g,BRAEDT,S/ 24.50,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam BONLÉ Paquete 250g,BONLÉ,S/ 14.50,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam PRESIDENT Paquete 150g,PRÉSIDENT,S/ 10.30,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam LAIVE Paquete 440g,LAIVE,S/ 24.40,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam BELLS Paquete 440g,BELL'S FRESCOS,S/ 19.50,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam Light LAIVE Molde 1Kg,LAIVE,S/ 14.28,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam LAIVE Paquete 180g,LAIVE,S/ 12.70,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam GLORIA Paquete 250g,GLORIA,S/ 15.50,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam LA CAMPESINA Paquete 180g,LA CAMPESINA PERUANA,S/ 14.90,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam en Cubos LA CAMPESINA Paquete 300g,LA CAMPESINA PERUANA,S/ 21.90,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam PRÉSIDENT Cheese Wedge Envase 225g,PRÉSIDENT,S/ 17.90,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam GLORIA Paquete 500g,GLORIA,S/ 25.10,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam LA CAMPESINA en Bloque Paquete 200g,LA CAMPESINA PERUANA,S/ 15.90,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Queso Edam LA CAMPESINA Paquete 300g,LA CAMPESINA PERUANA,S/ 23.90,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Pack Jamón Pizza BRAEDT Queso Edam Paquete 370g,BRAEDT,S/ 12.90,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Pack Mixto Queso Edam + Jamón Americano LAIVE Paquete 300g,LAIVE,S/ 11.90,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Pack Mixto Jamón Pizza y Queso Edam OTTO KUNZ Paquete 340g,OTTO KUNZ,S/ 15.40,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Pack Jamón Sándwich + Queso Edam SAN FERNANDO Bolsa 338g,SAN FERNANDO,S/ 14.90,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
Pack Jamón Pizzero + Queso EDAM Paquete 340g,SALCHICHERÍA ALEMANA,S/ 14.90,vivanda,QUESO EDAM,2024-12-05 21:55:51.034806
