description,brand,price,website,search_term,scrape_timestamp
Aceite Vegetal PRIMOR Premium Botella 900ml,PRIMOR,S/ 10.50,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Filete de Atún en Aceite Vegetal FLORIDA Lata 140g,FLORIDA,S/ 6.20,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Filete de Atún PRIMOR en Aceite Vegetal Lata 140g,PRIMOR,S/ 6.00,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Aceite Vegetal PRIMOR Clásico Botella 900ml,PRIMOR,S/ 9.50,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Lomos de Atún en Aceite Vegetal CAMPOMAR Lata 150g,CAMPOMAR,S/ 5.80,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Aceite Vegetal BELL'S Botella 900ml,BELL'S,S/ 5.80,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Filete de Atún en Aceite Vegetal FLORIDA Lata 80g Paquete 3un,FLORIDA,S/ 13.00,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Sólido de Caballa CAMPOMAR en Aceite Vegetal Lata 170g,CAMPOMAR,S/ 5.20,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Aceite Vegetal PRIMOR Clásico Botella 1.8L,PRIMOR,S/ 18.20,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Filete de Atún CAMPOMAR en Aceite Vegetal Lata 150g,CAMPOMAR,S/ 5.60,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Piqueo VEGGIE CHIPS MIX Hojuelas de vegetales Bolsa 250Gr,GELCE,S/ 10.50,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Bebida Vegetal NOT MILK Low Fat Caja 1L,POWER NATURE,S/ 15.90,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Trozos de Atún en Aceite Vegetal CAMPOMAR Lata 150g,CAMPOMAR,S/ 5.40,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Sardina Picante en Aceite Vegetal PALACIO Caja 120g,PALACIO,S/ 17.60,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Sólido de Caballa CAMPOMAR en Aceite Vegetal Lata 150g,CAMPOMAR,S/ 5.20,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Trozos de Atún PRIMOR en Aceite Vegetal Lata 140g,PRIMOR,S/ 5.90,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Bebida Vegetal NOT MILK Chocolate Caja 1L,POWER NATURE,S/ 15.90,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Aceite Vegetal COCINERO Botella 900ml,COCINERO,S/ 8.70,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Aceite Vegetal WESSON Canola Botella 1.18L,WESSON,S/ 38.70,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Concentrado de Bebida de Almendras LA PURITA 100% Vegetal 66g,LA PURITA,S/ 12.00,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Filete de Atún Claro CAMPOMAR en Aceite Vegetal Lata 170g,CAMPOMAR,S/ 6.80,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Mix Vegetales Precocidos GREEN FOOD Bolsa 400g,GREEN FOOD,S/ 8.30,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Crema Vegetal MASTER GOURMET Caja 1L,MASTER MARTINI,S/ 17.90,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Trozos de Atún en Aceite Vegetal GLORIA Lata 140g,GLORIA,S/ 5.90,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Filete de Atún en Aceite Vegetal GLORIA Lata 140g,GLORIA,S/ 6.00,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Trozos de Atún FLORIDA en Aceite Vegetal Lata 140g,FLORIDA,S/ 6.50,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Bebida Vegetal NATURE'S HEART Origen Caja 946ml,NATURE'S HEART,S/ 12.50,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Sólido de Atún BELL'S en Aceite Vegetal Lata 150gr,BELL'S,S/ 5.60,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Concentrado de Bebida de Almendras LA PURITA 100% Vegetal 198g,LA PURITA,S/ 29.90,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Figura de Acción DRAGON BALL Vegeta 30cm,DRAGON BALL,S/ 99.90,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
Pelota VINIBALL Dragon Ball Vegeta PVC,VINIBALL,S/ 8.90,vivanda,VEGETALES SANCOCHADOS,2024-12-05 22:30:27.434023
