description,brand,price,website,search_term,scrape_timestamp
Kion,VIVANDA,S/ 9.90,vivanda,KION (ESPECIAS),2024-12-05 22:25:50.574832
Infusión BIGELOW Kion y Durazno Caja 18un,BIGELOW,S/ 26.10,vivanda,KION (ESPECIAS),2024-12-05 22:25:50.574832
"Palitos de Ajonjolí UNIÓN Chia, Kión y Ajo Bolsa 65g",UNIÓN,S/ 3.90,vivanda,KION (ESPECIAS),2024-12-05 22:25:50.574832
Bebida SAN LUIS Sin Gas Sabor Piña y Kión Botella 625ml,SAN LUIS,S/ 2.20,vivanda,KION (ESPECIAS),2024-12-05 22:25:50.574832
