description,brand,price,website,search_term,scrape_timestamp
Edulcorante BELL'S Baja en Calorías Caja 50un,BELL'S,S/ 13.20,vivanda,EDULCORANTE,2024-12-05 22:20:01.345966
Edulcorante BELL'S Baja en Calorías Caja 100un,BELL'S,S/ 19.60,vivanda,EDULCORANTE,2024-12-05 22:20:01.345966
Barras de Chocolate con Edulcorante LA IBÉRICA Milky Bolsa 6un,LA IBERICA,S/ 44.90,vivanda,EDULCORANTE,2024-12-05 22:20:01.345966
