description,brand,price,website,search_term,scrape_timestamp
Pan Francés Refrigerado Bolsa 6un,VIVANDA,S/ 5.00,vivanda,PAN FRANCÉS,2024-12-05 21:32:46.277177
Pan Francés DON MAMINO Precocido Bolsa 250g,DON MAMINO,S/ 4.90,vivanda,PAN FRANCÉS,2024-12-05 21:32:46.277177
Pan Mini Francés LA FLORENCIA Bolsa 550g,LA FLORENCIA,S/ 7.00,vivanda,PAN FRANCÉS,2024-12-05 21:32:46.277177
Pan Francés Precocido Congelado BELL'S Bolsa 5un,BELL'S,S/ 4.00,vivanda,PAN FRANCÉS,2024-12-05 21:32:46.277177
